[000500/100000]	Cells: 7  Coverage: 0.00267029%		Max Fitness: 0.06749703	Mean Fitness: 0.06645028	Min Fitness: 0.06479496	QD Score: 0.46515193
[015500/100000]	Cells: 195  Coverage: 0.07438660%		Max Fitness: 0.07737873	Mean Fitness: 0.06645233	Min Fitness: 0.05686862	QD Score: 12.95820369
[016000/100000]	Cells: 198  Coverage: 0.07553101%		Max Fitness: 0.07737873	Mean Fitness: 0.06646781	Min Fitness: 0.05686862	QD Score: 13.16062625
[016500/100000]	Cells: 201  Coverage: 0.07667542%		Max Fitness: 0.07737873	Mean Fitness: 0.06644362	Min Fitness: 0.05686862	QD Score: 13.35516791
[017000/100000]	Cells: 203  Coverage: 0.07743835%		Max Fitness: 0.07737873	Mean Fitness: 0.06647968	Min Fitness: 0.05785286	QD Score: 13.49537448
[017500/100000]	Cells: 205  Coverage: 0.07820129%		Max Fitness: 0.07737873	Mean Fitness: 0.06648072	Min Fitness: 0.05785286	QD Score: 13.62854763
[018000/100000]	Cells: 207  Coverage: 0.07896423%		Max Fitness: 0.07737873	Mean Fitness: 0.06647317	Min Fitness: 0.05785286	QD Score: 13.75994579
[018500/100000]	Cells: 211  Coverage: 0.08049011%		Max Fitness: 0.07737873	Mean Fitness: 0.06637997	Min Fitness: 0.05785286	QD Score: 14.00617400
[019000/100000]	Cells: 213  Coverage: 0.08125305%		Max Fitness: 0.07737873	Mean Fitness: 0.06641561	Min Fitness: 0.05785286	QD Score: 14.14652422
[019500/100000]	Cells: 216  Coverage: 0.08239746%		Max Fitness: 0.07737873	Mean Fitness: 0.06643220	Min Fitness: 0.05785286	QD Score: 14.34935600
[020000/100000]	Cells: 220  Coverage: 0.08392334%		Max Fitness: 0.07737873	Mean Fitness: 0.06640270	Min Fitness: 0.05785286	QD Score: 14.60859490
[020500/100000]	Cells: 224  Coverage: 0.08544922%		Max Fitness: 0.07737873	Mean Fitness: 0.06648945	Min Fitness: 0.05785286	QD Score: 14.89363724
[021000/100000]	Cells: 227  Coverage: 0.08659363%		Max Fitness: 0.07737873	Mean Fitness: 0.06654854	Min Fitness: 0.05785286	QD Score: 15.10651883
[021500/100000]	Cells: 231  Coverage: 0.08811951%		Max Fitness: 0.07737873	Mean Fitness: 0.06656107	Min Fitness: 0.05785286	QD Score: 15.37560725
[022000/100000]	Cells: 232  Coverage: 0.08850098%		Max Fitness: 0.07737873	Mean Fitness: 0.06654745	Min Fitness: 0.05785286	QD Score: 15.43900899
[022500/100000]	Cells: 235  Coverage: 0.08964539%		Max Fitness: 0.07737873	Mean Fitness: 0.06650095	Min Fitness: 0.05785286	QD Score: 15.62772371
[023000/100000]	Cells: 237  Coverage: 0.09040833%		Max Fitness: 0.07737873	Mean Fitness: 0.06649959	Min Fitness: 0.05785286	QD Score: 15.76040257
[023500/100000]	Cells: 239  Coverage: 0.09117126%		Max Fitness: 0.07737873	Mean Fitness: 0.06650419	Min Fitness: 0.05785286	QD Score: 15.89450233
[024000/100000]	Cells: 241  Coverage: 0.09193420%		Max Fitness: 0.07737873	Mean Fitness: 0.06648362	Min Fitness: 0.05785286	QD Score: 16.02255217
[024500/100000]	Cells: 247  Coverage: 0.09422302%		Max Fitness: 0.07737873	Mean Fitness: 0.06652356	Min Fitness: 0.05785286	QD Score: 16.43132053
[025000/100000]	Cells: 250  Coverage: 0.09536743%		Max Fitness: 0.07737873	Mean Fitness: 0.06656486	Min Fitness: 0.05785286	QD Score: 16.64121504
[025500/100000]	Cells: 250  Coverage: 0.09536743%		Max Fitness: 0.07737873	Mean Fitness: 0.06656936	Min Fitness: 0.05785286	QD Score: 16.64233923
[026000/100000]	Cells: 253  Coverage: 0.09651184%		Max Fitness: 0.07737873	Mean Fitness: 0.06657012	Min Fitness: 0.05785286	QD Score: 16.84223980
[026500/100000]	Cells: 256  Coverage: 0.09765625%		Max Fitness: 0.07737873	Mean Fitness: 0.06659487	Min Fitness: 0.05785286	QD Score: 17.04828750
[027000/100000]	Cells: 264  Coverage: 0.10070801%		Max Fitness: 0.07737873	Mean Fitness: 0.06645301	Min Fitness: 0.05585243	QD Score: 17.54359514
[027500/100000]	Cells: 269  Coverage: 0.10261536%		Max Fitness: 0.07737873	Mean Fitness: 0.06639144	Min Fitness: 0.05585243	QD Score: 17.85929629
[028000/100000]	Cells: 274  Coverage: 0.10452271%		Max Fitness: 0.07737873	Mean Fitness: 0.06633456	Min Fitness: 0.05585243	QD Score: 18.17566926
[028500/100000]	Cells: 278  Coverage: 0.10604858%		Max Fitness: 0.07737873	Mean Fitness: 0.06632416	Min Fitness: 0.05585243	QD Score: 18.43811662
[029000/100000]	Cells: 280  Coverage: 0.10681152%		Max Fitness: 0.07737873	Mean Fitness: 0.06630147	Min Fitness: 0.05585243	QD Score: 18.56441107
[029500/100000]	Cells: 283  Coverage: 0.10795593%		Max Fitness: 0.07737873	Mean Fitness: 0.06625191	Min Fitness: 0.05585243	QD Score: 18.74928999
[030000/100000]	Cells: 291  Coverage: 0.11100769%		Max Fitness: 0.07737873	Mean Fitness: 0.06623814	Min Fitness: 0.05585243	QD Score: 19.27529885
[030500/100000]	Cells: 293  Coverage: 0.11177063%		Max Fitness: 0.07737873	Mean Fitness: 0.06622356	Min Fitness: 0.05585243	QD Score: 19.40350255
[031000/100000]	Cells: 298  Coverage: 0.11367798%		Max Fitness: 0.07737873	Mean Fitness: 0.06627058	Min Fitness: 0.05585243	QD Score: 19.74863141
[031500/100000]	Cells: 302  Coverage: 0.11520386%		Max Fitness: 0.07737873	Mean Fitness: 0.06622722	Min Fitness: 0.05585243	QD Score: 20.00062079
[032000/100000]	Cells: 308  Coverage: 0.11749268%		Max Fitness: 0.07737873	Mean Fitness: 0.06618103	Min Fitness: 0.05585243	QD Score: 20.38375718
[032500/100000]	Cells: 308  Coverage: 0.11749268%		Max Fitness: 0.07737873	Mean Fitness: 0.06618783	Min Fitness: 0.05585243	QD Score: 20.38585145
[033000/100000]	Cells: 310  Coverage: 0.11825562%		Max Fitness: 0.07737873	Mean Fitness: 0.06618204	Min Fitness: 0.05585243	QD Score: 20.51643216
[033500/100000]	Cells: 314  Coverage: 0.11978149%		Max Fitness: 0.07737873	Mean Fitness: 0.06612967	Min Fitness: 0.05585243	QD Score: 20.76471724
[034000/100000]	Cells: 322  Coverage: 0.12283325%		Max Fitness: 0.07737873	Mean Fitness: 0.06608463	Min Fitness: 0.05585243	QD Score: 21.27925192
[034500/100000]	Cells: 325  Coverage: 0.12397766%		Max Fitness: 0.07737873	Mean Fitness: 0.06604527	Min Fitness: 0.05585243	QD Score: 21.46471155
[035000/100000]	Cells: 329  Coverage: 0.12550354%		Max Fitness: 0.07737873	Mean Fitness: 0.06599860	Min Fitness: 0.05585243	QD Score: 21.71353830
[035500/100000]	Cells: 333  Coverage: 0.12702942%		Max Fitness: 0.07737873	Mean Fitness: 0.06595858	Min Fitness: 0.05585243	QD Score: 21.96420709
[036000/100000]	Cells: 334  Coverage: 0.12741089%		Max Fitness: 0.07845279	Mean Fitness: 0.06593203	Min Fitness: 0.05585243	QD Score: 22.02129759
[036500/100000]	Cells: 338  Coverage: 0.12893677%		Max Fitness: 0.07845279	Mean Fitness: 0.06591762	Min Fitness: 0.05585243	QD Score: 22.28015455
[037000/100000]	Cells: 341  Coverage: 0.13008118%		Max Fitness: 0.07845279	Mean Fitness: 0.06589940	Min Fitness: 0.05585243	QD Score: 22.47169371
[037500/100000]	Cells: 344  Coverage: 0.13122559%		Max Fitness: 0.07845279	Mean Fitness: 0.06586772	Min Fitness: 0.05585243	QD Score: 22.65849681
[038000/100000]	Cells: 350  Coverage: 0.13351440%		Max Fitness: 0.07845279	Mean Fitness: 0.06579954	Min Fitness: 0.05585243	QD Score: 23.02983806
[038500/100000]	Cells: 354  Coverage: 0.13504028%		Max Fitness: 0.07845279	Mean Fitness: 0.06580491	Min Fitness: 0.05585243	QD Score: 23.29493756
[039000/100000]	Cells: 356  Coverage: 0.13580322%		Max Fitness: 0.07845279	Mean Fitness: 0.06579878	Min Fitness: 0.05585243	QD Score: 23.42436629
[039500/100000]	Cells: 356  Coverage: 0.13580322%		Max Fitness: 0.07845279	Mean Fitness: 0.06580575	Min Fitness: 0.05585243	QD Score: 23.42684557
[040000/100000]	Cells: 357  Coverage: 0.13618469%		Max Fitness: 0.07845279	Mean Fitness: 0.06584145	Min Fitness: 0.05585243	QD Score: 23.50539830
[040500/100000]	Cells: 360  Coverage: 0.13732910%		Max Fitness: 0.07845279	Mean Fitness: 0.06584049	Min Fitness: 0.05585243	QD Score: 23.70257545
[041000/100000]	Cells: 364  Coverage: 0.13885498%		Max Fitness: 0.07845279	Mean Fitness: 0.06586246	Min Fitness: 0.05585243	QD Score: 23.97393489
[041500/100000]	Cells: 366  Coverage: 0.13961792%		Max Fitness: 0.07845279	Mean Fitness: 0.06586546	Min Fitness: 0.05585243	QD Score: 24.10675852
[042000/100000]	Cells: 368  Coverage: 0.14038086%		Max Fitness: 0.07845279	Mean Fitness: 0.06586410	Min Fitness: 0.05585243	QD Score: 24.23798911
[042500/100000]	Cells: 369  Coverage: 0.14076233%		Max Fitness: 0.07845279	Mean Fitness: 0.06587875	Min Fitness: 0.05585243	QD Score: 24.30925966
[043000/100000]	Cells: 372  Coverage: 0.14190674%		Max Fitness: 0.07845279	Mean Fitness: 0.06585265	Min Fitness: 0.05563275	QD Score: 24.49718421
[043500/100000]	Cells: 380  Coverage: 0.14495850%		Max Fitness: 0.07845279	Mean Fitness: 0.06585669	Min Fitness: 0.05563275	QD Score: 25.02554402
[044000/100000]	Cells: 384  Coverage: 0.14648438%		Max Fitness: 0.07845279	Mean Fitness: 0.06586164	Min Fitness: 0.05563275	QD Score: 25.29086998
[044500/100000]	Cells: 387  Coverage: 0.14762878%		Max Fitness: 0.07845279	Mean Fitness: 0.06584124	Min Fitness: 0.05563275	QD Score: 25.48056049
[045000/100000]	Cells: 392  Coverage: 0.14953613%		Max Fitness: 0.07845279	Mean Fitness: 0.06578216	Min Fitness: 0.05468942	QD Score: 25.78660771
[045500/100000]	Cells: 394  Coverage: 0.15029907%		Max Fitness: 0.07845279	Mean Fitness: 0.06577652	Min Fitness: 0.05468942	QD Score: 25.91594726
[046000/100000]	Cells: 396  Coverage: 0.15106201%		Max Fitness: 0.07845279	Mean Fitness: 0.06580167	Min Fitness: 0.05468942	QD Score: 26.05745964
[046500/100000]	Cells: 399  Coverage: 0.15220642%		Max Fitness: 0.07845279	Mean Fitness: 0.06574884	Min Fitness: 0.05468942	QD Score: 26.23378875
[047000/100000]	Cells: 402  Coverage: 0.15335083%		Max Fitness: 0.07845279	Mean Fitness: 0.06573370	Min Fitness: 0.05468942	QD Score: 26.42494861
[047500/100000]	Cells: 405  Coverage: 0.15449524%		Max Fitness: 0.07845279	Mean Fitness: 0.06570213	Min Fitness: 0.05468942	QD Score: 26.60936192
[048000/100000]	Cells: 408  Coverage: 0.15563965%		Max Fitness: 0.07845279	Mean Fitness: 0.06570783	Min Fitness: 0.05468942	QD Score: 26.80879312
[048500/100000]	Cells: 411  Coverage: 0.15678406%		Max Fitness: 0.07845279	Mean Fitness: 0.06571617	Min Fitness: 0.05468942	QD Score: 27.00934464
[049000/100000]	Cells: 416  Coverage: 0.15869141%		Max Fitness: 0.07845279	Mean Fitness: 0.06572114	Min Fitness: 0.05468942	QD Score: 27.33999452
[049500/100000]	Cells: 419  Coverage: 0.15983582%		Max Fitness: 0.07845279	Mean Fitness: 0.06573095	Min Fitness: 0.05468942	QD Score: 27.54126740
[050000/100000]	Cells: 422  Coverage: 0.16098022%		Max Fitness: 0.07845279	Mean Fitness: 0.06569487	Min Fitness: 0.05468942	QD Score: 27.72323331
[050500/100000]	Cells: 424  Coverage: 0.16174316%		Max Fitness: 0.07845279	Mean Fitness: 0.06570194	Min Fitness: 0.05468942	QD Score: 27.85762345
[051000/100000]	Cells: 428  Coverage: 0.16326904%		Max Fitness: 0.07845279	Mean Fitness: 0.06570074	Min Fitness: 0.05468942	QD Score: 28.11991478
[051500/100000]	Cells: 432  Coverage: 0.16479492%		Max Fitness: 0.07845279	Mean Fitness: 0.06572092	Min Fitness: 0.05468942	QD Score: 28.39143663
[052000/100000]	Cells: 434  Coverage: 0.16555786%		Max Fitness: 0.07845279	Mean Fitness: 0.06574981	Min Fitness: 0.05468942	QD Score: 28.53541628
[052500/100000]	Cells: 437  Coverage: 0.16670227%		Max Fitness: 0.07845279	Mean Fitness: 0.06574827	Min Fitness: 0.05468942	QD Score: 28.73199509
[053000/100000]	Cells: 439  Coverage: 0.16746521%		Max Fitness: 0.07845279	Mean Fitness: 0.06572277	Min Fitness: 0.05468942	QD Score: 28.85229631
[053500/100000]	Cells: 442  Coverage: 0.16860962%		Max Fitness: 0.07845279	Mean Fitness: 0.06574018	Min Fitness: 0.05468942	QD Score: 29.05715943
[054000/100000]	Cells: 445  Coverage: 0.16975403%		Max Fitness: 0.07845279	Mean Fitness: 0.06574712	Min Fitness: 0.05468942	QD Score: 29.25746908
[054500/100000]	Cells: 451  Coverage: 0.17204285%		Max Fitness: 0.07845279	Mean Fitness: 0.06572676	Min Fitness: 0.05468942	QD Score: 29.64276736
[055000/100000]	Cells: 452  Coverage: 0.17242432%		Max Fitness: 0.07845279	Mean Fitness: 0.06572650	Min Fitness: 0.05468942	QD Score: 29.70837672
[055500/100000]	Cells: 455  Coverage: 0.17356873%		Max Fitness: 0.07845279	Mean Fitness: 0.06575064	Min Fitness: 0.05468942	QD Score: 29.91653926
[056000/100000]	Cells: 455  Coverage: 0.17356873%		Max Fitness: 0.07845279	Mean Fitness: 0.06575064	Min Fitness: 0.05468942	QD Score: 29.91653926
[056500/100000]	Cells: 459  Coverage: 0.17509460%		Max Fitness: 0.07845279	Mean Fitness: 0.06576850	Min Fitness: 0.05468942	QD Score: 30.18774373
[057000/100000]	Cells: 462  Coverage: 0.17623901%		Max Fitness: 0.07845279	Mean Fitness: 0.06576924	Min Fitness: 0.05468942	QD Score: 30.38538759
[057500/100000]	Cells: 465  Coverage: 0.17738342%		Max Fitness: 0.07845279	Mean Fitness: 0.06576572	Min Fitness: 0.05468942	QD Score: 30.58105955
[058000/100000]	Cells: 469  Coverage: 0.17890930%		Max Fitness: 0.07845279	Mean Fitness: 0.06579703	Min Fitness: 0.05468942	QD Score: 30.85880904
[058500/100000]	Cells: 474  Coverage: 0.18081665%		Max Fitness: 0.07845279	Mean Fitness: 0.06578688	Min Fitness: 0.05468942	QD Score: 31.18298346
[059000/100000]	Cells: 476  Coverage: 0.18157959%		Max Fitness: 0.07845279	Mean Fitness: 0.06576565	Min Fitness: 0.05468942	QD Score: 31.30444882
[059500/100000]	Cells: 479  Coverage: 0.18272400%		Max Fitness: 0.07845279	Mean Fitness: 0.06576097	Min Fitness: 0.05468942	QD Score: 31.49950623
[060000/100000]	Cells: 481  Coverage: 0.18348694%		Max Fitness: 0.07845279	Mean Fitness: 0.06575064	Min Fitness: 0.05468942	QD Score: 31.62605741
[060500/100000]	Cells: 483  Coverage: 0.18424988%		Max Fitness: 0.07845279	Mean Fitness: 0.06574905	Min Fitness: 0.05468942	QD Score: 31.75679228
[061000/100000]	Cells: 485  Coverage: 0.18501282%		Max Fitness: 0.07845279	Mean Fitness: 0.06573836	Min Fitness: 0.05468942	QD Score: 31.88310393
[061500/100000]	Cells: 486  Coverage: 0.18539429%		Max Fitness: 0.07845279	Mean Fitness: 0.06574124	Min Fitness: 0.05468942	QD Score: 31.95024438
[062000/100000]	Cells: 491  Coverage: 0.18730164%		Max Fitness: 0.07845279	Mean Fitness: 0.06573517	Min Fitness: 0.05468942	QD Score: 32.27596738
[062500/100000]	Cells: 493  Coverage: 0.18806458%		Max Fitness: 0.07845279	Mean Fitness: 0.06571182	Min Fitness: 0.05468942	QD Score: 32.39592751
[063000/100000]	Cells: 494  Coverage: 0.18844604%		Max Fitness: 0.07845279	Mean Fitness: 0.06570680	Min Fitness: 0.05468942	QD Score: 32.45915692
[063500/100000]	Cells: 498  Coverage: 0.18997192%		Max Fitness: 0.07845279	Mean Fitness: 0.06567425	Min Fitness: 0.05468942	QD Score: 32.70577549
[064000/100000]	Cells: 501  Coverage: 0.19111633%		Max Fitness: 0.07845279	Mean Fitness: 0.06566705	Min Fitness: 0.05468942	QD Score: 32.89919194
[064500/100000]	Cells: 506  Coverage: 0.19302368%		Max Fitness: 0.07845279	Mean Fitness: 0.06565258	Min Fitness: 0.05468942	QD Score: 33.22020567
[065000/100000]	Cells: 508  Coverage: 0.19378662%		Max Fitness: 0.07845279	Mean Fitness: 0.06565156	Min Fitness: 0.05468942	QD Score: 33.35099133
[065500/100000]	Cells: 508  Coverage: 0.19378662%		Max Fitness: 0.07845279	Mean Fitness: 0.06565156	Min Fitness: 0.05468942	QD Score: 33.35099133
[066000/100000]	Cells: 513  Coverage: 0.19569397%		Max Fitness: 0.07845279	Mean Fitness: 0.06563370	Min Fitness: 0.05468942	QD Score: 33.67008874
[066500/100000]	Cells: 516  Coverage: 0.19683838%		Max Fitness: 0.07845279	Mean Fitness: 0.06560356	Min Fitness: 0.05468942	QD Score: 33.85143612
[067000/100000]	Cells: 517  Coverage: 0.19721985%		Max Fitness: 0.07845279	Mean Fitness: 0.06560445	Min Fitness: 0.05468942	QD Score: 33.91750275
[067500/100000]	Cells: 519  Coverage: 0.19798279%		Max Fitness: 0.07845279	Mean Fitness: 0.06561053	Min Fitness: 0.05468942	QD Score: 34.05186613
[068000/100000]	Cells: 520  Coverage: 0.19836426%		Max Fitness: 0.07845279	Mean Fitness: 0.06560359	Min Fitness: 0.05468942	QD Score: 34.11386815
[068500/100000]	Cells: 520  Coverage: 0.19836426%		Max Fitness: 0.07845279	Mean Fitness: 0.06561493	Min Fitness: 0.05468942	QD Score: 34.11976182
[069000/100000]	Cells: 522  Coverage: 0.19912720%		Max Fitness: 0.07845279	Mean Fitness: 0.06561718	Min Fitness: 0.05468942	QD Score: 34.25216948
[069500/100000]	Cells: 522  Coverage: 0.19912720%		Max Fitness: 0.07845279	Mean Fitness: 0.06562777	Min Fitness: 0.05468942	QD Score: 34.25769830
[070000/100000]	Cells: 524  Coverage: 0.19989014%		Max Fitness: 0.07845279	Mean Fitness: 0.06562945	Min Fitness: 0.05468942	QD Score: 34.38983365
[070500/100000]	Cells: 527  Coverage: 0.20103455%		Max Fitness: 0.07845279	Mean Fitness: 0.06564824	Min Fitness: 0.05468942	QD Score: 34.59662204
[071000/100000]	Cells: 530  Coverage: 0.20217896%		Max Fitness: 0.07845279	Mean Fitness: 0.06563503	Min Fitness: 0.05468942	QD Score: 34.78656706
[071500/100000]	Cells: 531  Coverage: 0.20256042%		Max Fitness: 0.07845279	Mean Fitness: 0.06566238	Min Fitness: 0.05468942	QD Score: 34.86672369
[072000/100000]	Cells: 532  Coverage: 0.20294189%		Max Fitness: 0.07845279	Mean Fitness: 0.06565522	Min Fitness: 0.05468942	QD Score: 34.92857551
[072500/100000]	Cells: 533  Coverage: 0.20332336%		Max Fitness: 0.07845279	Mean Fitness: 0.06565562	Min Fitness: 0.05468942	QD Score: 34.99444298
[073000/100000]	Cells: 535  Coverage: 0.20408630%		Max Fitness: 0.07845279	Mean Fitness: 0.06566717	Min Fitness: 0.05468942	QD Score: 35.13193375
[073500/100000]	Cells: 538  Coverage: 0.20523071%		Max Fitness: 0.07845279	Mean Fitness: 0.06569239	Min Fitness: 0.05468942	QD Score: 35.34250658
[074000/100000]	Cells: 542  Coverage: 0.20675659%		Max Fitness: 0.07845279	Mean Fitness: 0.06570839	Min Fitness: 0.05468942	QD Score: 35.61394524
[074500/100000]	Cells: 547  Coverage: 0.20866394%		Max Fitness: 0.07845279	Mean Fitness: 0.06572770	Min Fitness: 0.05468942	QD Score: 35.95305178
[075000/100000]	Cells: 550  Coverage: 0.20980835%		Max Fitness: 0.07845279	Mean Fitness: 0.06573421	Min Fitness: 0.05468942	QD Score: 36.15381677
[075500/100000]	Cells: 553  Coverage: 0.21095276%		Max Fitness: 0.07845279	Mean Fitness: 0.06573476	Min Fitness: 0.05468942	QD Score: 36.35131977
[076000/100000]	Cells: 555  Coverage: 0.21171570%		Max Fitness: 0.07845279	Mean Fitness: 0.06574586	Min Fitness: 0.05468942	QD Score: 36.48894960
[076500/100000]	Cells: 556  Coverage: 0.21209717%		Max Fitness: 0.07845279	Mean Fitness: 0.06573447	Min Fitness: 0.05468942	QD Score: 36.54836479
[077000/100000]	Cells: 558  Coverage: 0.21286011%		Max Fitness: 0.07845279	Mean Fitness: 0.06573260	Min Fitness: 0.05468942	QD Score: 36.67879199
[077500/100000]	Cells: 561  Coverage: 0.21400452%		Max Fitness: 0.07845279	Mean Fitness: 0.06572753	Min Fitness: 0.05468942	QD Score: 36.87314479
[078000/100000]	Cells: 562  Coverage: 0.21438599%		Max Fitness: 0.07845279	Mean Fitness: 0.06574383	Min Fitness: 0.05468942	QD Score: 36.94803514
[078500/100000]	Cells: 566  Coverage: 0.21591187%		Max Fitness: 0.07845279	Mean Fitness: 0.06574954	Min Fitness: 0.05468942	QD Score: 37.21424035
[079000/100000]	Cells: 566  Coverage: 0.21591187%		Max Fitness: 0.07845279	Mean Fitness: 0.06576651	Min Fitness: 0.05468942	QD Score: 37.22384692
[079500/100000]	Cells: 571  Coverage: 0.21781921%		Max Fitness: 0.07845279	Mean Fitness: 0.06575481	Min Fitness: 0.05468942	QD Score: 37.54599870
[080000/100000]	Cells: 573  Coverage: 0.21858215%		Max Fitness: 0.07845279	Mean Fitness: 0.06575091	Min Fitness: 0.05468942	QD Score: 37.67527079
[080500/100000]	Cells: 577  Coverage: 0.22010803%		Max Fitness: 0.07845279	Mean Fitness: 0.06572250	Min Fitness: 0.05468942	QD Score: 37.92188137
[081000/100000]	Cells: 578  Coverage: 0.22048950%		Max Fitness: 0.07845279	Mean Fitness: 0.06571804	Min Fitness: 0.05468942	QD Score: 37.98502826
[081500/100000]	Cells: 582  Coverage: 0.22201538%		Max Fitness: 0.07845279	Mean Fitness: 0.06571503	Min Fitness: 0.05468942	QD Score: 38.24614794
[082000/100000]	Cells: 585  Coverage: 0.22315979%		Max Fitness: 0.07845279	Mean Fitness: 0.06571372	Min Fitness: 0.05468942	QD Score: 38.44252836
[082500/100000]	Cells: 586  Coverage: 0.22354126%		Max Fitness: 0.07845279	Mean Fitness: 0.06570895	Min Fitness: 0.05468942	QD Score: 38.50544761
[083000/100000]	Cells: 589  Coverage: 0.22468567%		Max Fitness: 0.07845279	Mean Fitness: 0.06570946	Min Fitness: 0.05468942	QD Score: 38.70287445
[083500/100000]	Cells: 590  Coverage: 0.22506714%		Max Fitness: 0.07845279	Mean Fitness: 0.06571801	Min Fitness: 0.05468942	QD Score: 38.77362586
