[000500/100000]	Cells: 1  Coverage: 0.00038147%		Max Fitness: 0.05360413	Mean Fitness: 0.05360413	Min Fitness: 0.05360413	QD Score: 0.05360413
[008000/100000]	Cells: 33  Coverage: 0.01258850%		Max Fitness: 0.06184322	Mean Fitness: 0.05625892	Min Fitness: 0.05200535	QD Score: 1.85654423
[008500/100000]	Cells: 35  Coverage: 0.01335144%		Max Fitness: 0.06184322	Mean Fitness: 0.05618188	Min Fitness: 0.05200535	QD Score: 1.96636578
[009000/100000]	Cells: 36  Coverage: 0.01373291%		Max Fitness: 0.06184322	Mean Fitness: 0.05636261	Min Fitness: 0.05200535	QD Score: 2.02905394
[009500/100000]	Cells: 39  Coverage: 0.01487732%		Max Fitness: 0.06184322	Mean Fitness: 0.05631270	Min Fitness: 0.05200535	QD Score: 2.19619524
[010000/100000]	Cells: 41  Coverage: 0.01564026%		Max Fitness: 0.06184322	Mean Fitness: 0.05631577	Min Fitness: 0.05281081	QD Score: 2.30894649
[010500/100000]	Cells: 42  Coverage: 0.01602173%		Max Fitness: 0.06184322	Mean Fitness: 0.05628780	Min Fitness: 0.05281081	QD Score: 2.36408758
[011000/100000]	Cells: 42  Coverage: 0.01602173%		Max Fitness: 0.06184322	Mean Fitness: 0.05628780	Min Fitness: 0.05281081	QD Score: 2.36408758
[011500/100000]	Cells: 43  Coverage: 0.01640320%		Max Fitness: 0.06184322	Mean Fitness: 0.05640512	Min Fitness: 0.05281081	QD Score: 2.42542032
[012000/100000]	Cells: 45  Coverage: 0.01716614%		Max Fitness: 0.06184322	Mean Fitness: 0.05650840	Min Fitness: 0.05363055	QD Score: 2.54287790
[012500/100000]	Cells: 47  Coverage: 0.01792908%		Max Fitness: 0.06184322	Mean Fitness: 0.05642113	Min Fitness: 0.05363055	QD Score: 2.65179288
[013000/100000]	Cells: 49  Coverage: 0.01869202%		Max Fitness: 0.06184322	Mean Fitness: 0.05646567	Min Fitness: 0.05363055	QD Score: 2.76681790
[013500/100000]	Cells: 51  Coverage: 0.01945496%		Max Fitness: 0.06184322	Mean Fitness: 0.05642999	Min Fitness: 0.05363055	QD Score: 2.87792961
[014000/100000]	Cells: 52  Coverage: 0.01983643%		Max Fitness: 0.06184322	Mean Fitness: 0.05639309	Min Fitness: 0.05316545	QD Score: 2.93244083
[014500/100000]	Cells: 52  Coverage: 0.01983643%		Max Fitness: 0.06184322	Mean Fitness: 0.05646342	Min Fitness: 0.05316545	QD Score: 2.93609762
[015000/100000]	Cells: 53  Coverage: 0.02021790%		Max Fitness: 0.06184322	Mean Fitness: 0.05647537	Min Fitness: 0.05316545	QD Score: 2.99319478
[015500/100000]	Cells: 54  Coverage: 0.02059937%		Max Fitness: 0.06184322	Mean Fitness: 0.05648612	Min Fitness: 0.05316545	QD Score: 3.05025026
[016000/100000]	Cells: 54  Coverage: 0.02059937%		Max Fitness: 0.06184322	Mean Fitness: 0.05650624	Min Fitness: 0.05363055	QD Score: 3.05133678
[016500/100000]	Cells: 55  Coverage: 0.02098083%		Max Fitness: 0.06184322	Mean Fitness: 0.05650141	Min Fitness: 0.05363055	QD Score: 3.10757774
[017000/100000]	Cells: 55  Coverage: 0.02098083%		Max Fitness: 0.06184322	Mean Fitness: 0.05650141	Min Fitness: 0.05363055	QD Score: 3.10757774
[017500/100000]	Cells: 56  Coverage: 0.02136230%		Max Fitness: 0.06184322	Mean Fitness: 0.05652009	Min Fitness: 0.05363055	QD Score: 3.16512486
[018000/100000]	Cells: 57  Coverage: 0.02174377%		Max Fitness: 0.06184322	Mean Fitness: 0.05652481	Min Fitness: 0.05363055	QD Score: 3.22191441
[018500/100000]	Cells: 57  Coverage: 0.02174377%		Max Fitness: 0.06184322	Mean Fitness: 0.05655715	Min Fitness: 0.05363055	QD Score: 3.22375752
[019000/100000]	Cells: 59  Coverage: 0.02250671%		Max Fitness: 0.06184322	Mean Fitness: 0.05651916	Min Fitness: 0.05351534	QD Score: 3.33463025
[019500/100000]	Cells: 59  Coverage: 0.02250671%		Max Fitness: 0.06184322	Mean Fitness: 0.05651916	Min Fitness: 0.05351534	QD Score: 3.33463025
[020000/100000]	Cells: 61  Coverage: 0.02326965%		Max Fitness: 0.06184322	Mean Fitness: 0.05649296	Min Fitness: 0.05172829	QD Score: 3.44607042
[020500/100000]	Cells: 61  Coverage: 0.02326965%		Max Fitness: 0.06184322	Mean Fitness: 0.05653483	Min Fitness: 0.05172829	QD Score: 3.44862442
[021000/100000]	Cells: 62  Coverage: 0.02365112%		Max Fitness: 0.06184322	Mean Fitness: 0.05654812	Min Fitness: 0.05172829	QD Score: 3.50598315
[021500/100000]	Cells: 64  Coverage: 0.02441406%		Max Fitness: 0.06184322	Mean Fitness: 0.05653276	Min Fitness: 0.05172829	QD Score: 3.61809637
[022000/100000]	Cells: 64  Coverage: 0.02441406%		Max Fitness: 0.06184322	Mean Fitness: 0.05653276	Min Fitness: 0.05172829	QD Score: 3.61809637
[022500/100000]	Cells: 65  Coverage: 0.02479553%		Max Fitness: 0.06184322	Mean Fitness: 0.05654846	Min Fitness: 0.05172829	QD Score: 3.67565005
[023000/100000]	Cells: 66  Coverage: 0.02517700%		Max Fitness: 0.06184322	Mean Fitness: 0.05656195	Min Fitness: 0.05172829	QD Score: 3.73308889
[023500/100000]	Cells: 67  Coverage: 0.02555847%		Max Fitness: 0.06184322	Mean Fitness: 0.05659155	Min Fitness: 0.05172829	QD Score: 3.79163354
[024000/100000]	Cells: 68  Coverage: 0.02593994%		Max Fitness: 0.06184322	Mean Fitness: 0.05660946	Min Fitness: 0.05172829	QD Score: 3.84944294
[024500/100000]	Cells: 69  Coverage: 0.02632141%		Max Fitness: 0.06184322	Mean Fitness: 0.05654832	Min Fitness: 0.05172829	QD Score: 3.90183404
[025000/100000]	Cells: 70  Coverage: 0.02670288%		Max Fitness: 0.06184322	Mean Fitness: 0.05651787	Min Fitness: 0.05172829	QD Score: 3.95625075
[025500/100000]	Cells: 72  Coverage: 0.02746582%		Max Fitness: 0.06184322	Mean Fitness: 0.05648284	Min Fitness: 0.05172829	QD Score: 4.06676427
[026000/100000]	Cells: 72  Coverage: 0.02746582%		Max Fitness: 0.06184322	Mean Fitness: 0.05648368	Min Fitness: 0.05172829	QD Score: 4.06682513
[026500/100000]	Cells: 73  Coverage: 0.02784729%		Max Fitness: 0.06184322	Mean Fitness: 0.05651223	Min Fitness: 0.05172829	QD Score: 4.12539276
[027000/100000]	Cells: 74  Coverage: 0.02822876%		Max Fitness: 0.06184322	Mean Fitness: 0.05645937	Min Fitness: 0.05172829	QD Score: 4.17799353
[027500/100000]	Cells: 74  Coverage: 0.02822876%		Max Fitness: 0.06184322	Mean Fitness: 0.05645937	Min Fitness: 0.05172829	QD Score: 4.17799353
[028000/100000]	Cells: 75  Coverage: 0.02861023%		Max Fitness: 0.06184322	Mean Fitness: 0.05641652	Min Fitness: 0.05172829	QD Score: 4.23123926
[028500/100000]	Cells: 76  Coverage: 0.02899170%		Max Fitness: 0.06184322	Mean Fitness: 0.05642414	Min Fitness: 0.05172829	QD Score: 4.28823426
[029000/100000]	Cells: 80  Coverage: 0.03051758%		Max Fitness: 0.06184322	Mean Fitness: 0.05646702	Min Fitness: 0.05172829	QD Score: 4.51736199
[029500/100000]	Cells: 83  Coverage: 0.03166199%		Max Fitness: 0.06184322	Mean Fitness: 0.05651497	Min Fitness: 0.05172829	QD Score: 4.69074236
[030000/100000]	Cells: 85  Coverage: 0.03242493%		Max Fitness: 0.06184322	Mean Fitness: 0.05662747	Min Fitness: 0.05172829	QD Score: 4.81333499
[030500/100000]	Cells: 86  Coverage: 0.03280640%		Max Fitness: 0.06184322	Mean Fitness: 0.05674028	Min Fitness: 0.05172829	QD Score: 4.87966385
[031000/100000]	Cells: 88  Coverage: 0.03356934%		Max Fitness: 0.06184322	Mean Fitness: 0.05671145	Min Fitness: 0.05172829	QD Score: 4.99060730
[031500/100000]	Cells: 89  Coverage: 0.03395081%		Max Fitness: 0.06184322	Mean Fitness: 0.05669923	Min Fitness: 0.05172829	QD Score: 5.04623118
[032000/100000]	Cells: 90  Coverage: 0.03433228%		Max Fitness: 0.06184322	Mean Fitness: 0.05667648	Min Fitness: 0.05172829	QD Score: 5.10088282
[032500/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06184322	Mean Fitness: 0.05670039	Min Fitness: 0.05172829	QD Score: 5.15973509
[033000/100000]	Cells: 93  Coverage: 0.03547668%		Max Fitness: 0.06184322	Mean Fitness: 0.05667426	Min Fitness: 0.05172829	QD Score: 5.27070583
[033500/100000]	Cells: 94  Coverage: 0.03585815%		Max Fitness: 0.06184322	Mean Fitness: 0.05669930	Min Fitness: 0.05172829	QD Score: 5.32973462
[034000/100000]	Cells: 94  Coverage: 0.03585815%		Max Fitness: 0.06184322	Mean Fitness: 0.05669930	Min Fitness: 0.05172829	QD Score: 5.32973462
[034500/100000]	Cells: 94  Coverage: 0.03585815%		Max Fitness: 0.06184322	Mean Fitness: 0.05669930	Min Fitness: 0.05172829	QD Score: 5.32973462
[035000/100000]	Cells: 94  Coverage: 0.03585815%		Max Fitness: 0.06184322	Mean Fitness: 0.05670199	Min Fitness: 0.05172829	QD Score: 5.32998725
[035500/100000]	Cells: 95  Coverage: 0.03623962%		Max Fitness: 0.06184322	Mean Fitness: 0.05669297	Min Fitness: 0.05172829	QD Score: 5.38583227
[036000/100000]	Cells: 97  Coverage: 0.03700256%		Max Fitness: 0.06184322	Mean Fitness: 0.05663190	Min Fitness: 0.05172829	QD Score: 5.49329403
[036500/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.06184322	Mean Fitness: 0.05664939	Min Fitness: 0.05172829	QD Score: 5.60829008
[037000/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.06184322	Mean Fitness: 0.05668091	Min Fitness: 0.05172829	QD Score: 5.61141019
[037500/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.06184322	Mean Fitness: 0.05668497	Min Fitness: 0.05172829	QD Score: 5.61181162
[038000/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.06184322	Mean Fitness: 0.05670450	Min Fitness: 0.05172829	QD Score: 5.61374520
[038500/100000]	Cells: 100  Coverage: 0.03814697%		Max Fitness: 0.06184322	Mean Fitness: 0.05672360	Min Fitness: 0.05172829	QD Score: 5.67235976
[039000/100000]	Cells: 100  Coverage: 0.03814697%		Max Fitness: 0.06184322	Mean Fitness: 0.05672360	Min Fitness: 0.05172829	QD Score: 5.67235976
[039500/100000]	Cells: 102  Coverage: 0.03890991%		Max Fitness: 0.06184322	Mean Fitness: 0.05676852	Min Fitness: 0.05172829	QD Score: 5.79038874
[040000/100000]	Cells: 102  Coverage: 0.03890991%		Max Fitness: 0.06184322	Mean Fitness: 0.05676852	Min Fitness: 0.05172829	QD Score: 5.79038874
[040500/100000]	Cells: 103  Coverage: 0.03929138%		Max Fitness: 0.06184322	Mean Fitness: 0.05675747	Min Fitness: 0.05172829	QD Score: 5.84601963
[041000/100000]	Cells: 104  Coverage: 0.03967285%		Max Fitness: 0.06184322	Mean Fitness: 0.05682908	Min Fitness: 0.05172829	QD Score: 5.91022454
[041500/100000]	Cells: 104  Coverage: 0.03967285%		Max Fitness: 0.06184322	Mean Fitness: 0.05682908	Min Fitness: 0.05172829	QD Score: 5.91022454
[042000/100000]	Cells: 104  Coverage: 0.03967285%		Max Fitness: 0.06184322	Mean Fitness: 0.05682908	Min Fitness: 0.05172829	QD Score: 5.91022454
[042500/100000]	Cells: 105  Coverage: 0.04005432%		Max Fitness: 0.06184322	Mean Fitness: 0.05683080	Min Fitness: 0.05172829	QD Score: 5.96723349
[043000/100000]	Cells: 106  Coverage: 0.04043579%		Max Fitness: 0.06184322	Mean Fitness: 0.05679760	Min Fitness: 0.05172829	QD Score: 6.02054536
[043500/100000]	Cells: 108  Coverage: 0.04119873%		Max Fitness: 0.06184322	Mean Fitness: 0.05681041	Min Fitness: 0.05172829	QD Score: 6.13552381
[044000/100000]	Cells: 109  Coverage: 0.04158020%		Max Fitness: 0.06184322	Mean Fitness: 0.05681262	Min Fitness: 0.05172829	QD Score: 6.19257515
[044500/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06184322	Mean Fitness: 0.05681168	Min Fitness: 0.05172829	QD Score: 6.36290807
[045000/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06184322	Mean Fitness: 0.05682644	Min Fitness: 0.05172829	QD Score: 6.36456160
[045500/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06184322	Mean Fitness: 0.05683905	Min Fitness: 0.05172829	QD Score: 6.36597319
[046000/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06184322	Mean Fitness: 0.05684484	Min Fitness: 0.05172829	QD Score: 6.36662258
[046500/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06184322	Mean Fitness: 0.05684620	Min Fitness: 0.05172829	QD Score: 6.36677453
[047000/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.06184322	Mean Fitness: 0.05683614	Min Fitness: 0.05172829	QD Score: 6.47931960
[047500/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.06184322	Mean Fitness: 0.05683614	Min Fitness: 0.05172829	QD Score: 6.47931960
[048000/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.06184322	Mean Fitness: 0.05683614	Min Fitness: 0.05172829	QD Score: 6.47931960
[048500/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.06184322	Mean Fitness: 0.05683614	Min Fitness: 0.05172829	QD Score: 6.47931960
[049000/100000]	Cells: 117  Coverage: 0.04463196%		Max Fitness: 0.06184322	Mean Fitness: 0.05684316	Min Fitness: 0.05172829	QD Score: 6.65064969
[049500/100000]	Cells: 120  Coverage: 0.04577637%		Max Fitness: 0.06184322	Mean Fitness: 0.05683361	Min Fitness: 0.05172829	QD Score: 6.82003281
[050000/100000]	Cells: 120  Coverage: 0.04577637%		Max Fitness: 0.06204776	Mean Fitness: 0.05683809	Min Fitness: 0.05172829	QD Score: 6.82057070
[050500/100000]	Cells: 120  Coverage: 0.04577637%		Max Fitness: 0.06204776	Mean Fitness: 0.05685516	Min Fitness: 0.05172829	QD Score: 6.82261974
[051000/100000]	Cells: 120  Coverage: 0.04577637%		Max Fitness: 0.06204776	Mean Fitness: 0.05685573	Min Fitness: 0.05172829	QD Score: 6.82268738
[051500/100000]	Cells: 121  Coverage: 0.04615784%		Max Fitness: 0.06204776	Mean Fitness: 0.05686212	Min Fitness: 0.05172829	QD Score: 6.88031691
[052000/100000]	Cells: 122  Coverage: 0.04653931%		Max Fitness: 0.06204776	Mean Fitness: 0.05686431	Min Fitness: 0.05172829	QD Score: 6.93744598
[052500/100000]	Cells: 122  Coverage: 0.04653931%		Max Fitness: 0.06204776	Mean Fitness: 0.05686431	Min Fitness: 0.05172829	QD Score: 6.93744598
[053000/100000]	Cells: 123  Coverage: 0.04692078%		Max Fitness: 0.06204776	Mean Fitness: 0.05686418	Min Fitness: 0.05172829	QD Score: 6.99429450
[053500/100000]	Cells: 124  Coverage: 0.04730225%		Max Fitness: 0.06204776	Mean Fitness: 0.05686293	Min Fitness: 0.05172829	QD Score: 7.05100279
[054000/100000]	Cells: 124  Coverage: 0.04730225%		Max Fitness: 0.06204776	Mean Fitness: 0.05686293	Min Fitness: 0.05172829	QD Score: 7.05100279
[054500/100000]	Cells: 124  Coverage: 0.04730225%		Max Fitness: 0.06204776	Mean Fitness: 0.05686890	Min Fitness: 0.05172829	QD Score: 7.05174360
[055000/100000]	Cells: 127  Coverage: 0.04844666%		Max Fitness: 0.06204776	Mean Fitness: 0.05688270	Min Fitness: 0.05172829	QD Score: 7.22410299
[055500/100000]	Cells: 128  Coverage: 0.04882813%		Max Fitness: 0.06204776	Mean Fitness: 0.05692314	Min Fitness: 0.05172829	QD Score: 7.28616179
[056000/100000]	Cells: 128  Coverage: 0.04882813%		Max Fitness: 0.06204776	Mean Fitness: 0.05692863	Min Fitness: 0.05172829	QD Score: 7.28686407
[056500/100000]	Cells: 129  Coverage: 0.04920959%		Max Fitness: 0.06204776	Mean Fitness: 0.05692812	Min Fitness: 0.05172829	QD Score: 7.34372810
[057000/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06204776	Mean Fitness: 0.05690860	Min Fitness: 0.05172829	QD Score: 7.39811791
[057500/100000]	Cells: 132  Coverage: 0.05035400%		Max Fitness: 0.06204776	Mean Fitness: 0.05691562	Min Fitness: 0.05172829	QD Score: 7.51286187
[058000/100000]	Cells: 133  Coverage: 0.05073547%		Max Fitness: 0.06204776	Mean Fitness: 0.05693229	Min Fitness: 0.05203063	QD Score: 7.57199391
[058500/100000]	Cells: 133  Coverage: 0.05073547%		Max Fitness: 0.06204776	Mean Fitness: 0.05693734	Min Fitness: 0.05203063	QD Score: 7.57266652
[059000/100000]	Cells: 133  Coverage: 0.05073547%		Max Fitness: 0.06204776	Mean Fitness: 0.05693734	Min Fitness: 0.05203063	QD Score: 7.57266652
[059500/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.06204776	Mean Fitness: 0.05690827	Min Fitness: 0.05203063	QD Score: 7.68261592
[060000/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.06204776	Mean Fitness: 0.05691178	Min Fitness: 0.05203063	QD Score: 7.68309014
[060500/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.06204776	Mean Fitness: 0.05691178	Min Fitness: 0.05203063	QD Score: 7.68309014
[061000/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.06204776	Mean Fitness: 0.05694764	Min Fitness: 0.05203063	QD Score: 7.68793165
[061500/100000]	Cells: 136  Coverage: 0.05187988%		Max Fitness: 0.06204776	Mean Fitness: 0.05694038	Min Fitness: 0.05203063	QD Score: 7.74389132
[062000/100000]	Cells: 138  Coverage: 0.05264282%		Max Fitness: 0.06204776	Mean Fitness: 0.05690968	Min Fitness: 0.05203063	QD Score: 7.85353647
[062500/100000]	Cells: 139  Coverage: 0.05302429%		Max Fitness: 0.06204776	Mean Fitness: 0.05691278	Min Fitness: 0.05203063	QD Score: 7.91087680
[063000/100000]	Cells: 139  Coverage: 0.05302429%		Max Fitness: 0.06204776	Mean Fitness: 0.05691278	Min Fitness: 0.05203063	QD Score: 7.91087680
[063500/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.06204776	Mean Fitness: 0.05690266	Min Fitness: 0.05203063	QD Score: 7.96637255
[064000/100000]	Cells: 143  Coverage: 0.05455017%		Max Fitness: 0.06204776	Mean Fitness: 0.05695018	Min Fitness: 0.05203063	QD Score: 8.14387644
[064500/100000]	Cells: 146  Coverage: 0.05569458%		Max Fitness: 0.06204776	Mean Fitness: 0.05696841	Min Fitness: 0.05203063	QD Score: 8.31738745
[065000/100000]	Cells: 150  Coverage: 0.05722046%		Max Fitness: 0.06204776	Mean Fitness: 0.05698756	Min Fitness: 0.05203063	QD Score: 8.54813448
[065500/100000]	Cells: 152  Coverage: 0.05798340%		Max Fitness: 0.06204776	Mean Fitness: 0.05698691	Min Fitness: 0.05203063	QD Score: 8.66201031
[066000/100000]	Cells: 154  Coverage: 0.05874634%		Max Fitness: 0.06204776	Mean Fitness: 0.05696254	Min Fitness: 0.05203063	QD Score: 8.77223183
[066500/100000]	Cells: 155  Coverage: 0.05912781%		Max Fitness: 0.06204776	Mean Fitness: 0.05695415	Min Fitness: 0.05203063	QD Score: 8.82789317
[067000/100000]	Cells: 156  Coverage: 0.05950928%		Max Fitness: 0.06212688	Mean Fitness: 0.05693924	Min Fitness: 0.05203063	QD Score: 8.88252097
[067500/100000]	Cells: 158  Coverage: 0.06027222%		Max Fitness: 0.06212688	Mean Fitness: 0.05693905	Min Fitness: 0.05203063	QD Score: 8.99637020
[068000/100000]	Cells: 159  Coverage: 0.06065369%		Max Fitness: 0.06212688	Mean Fitness: 0.05693213	Min Fitness: 0.05203063	QD Score: 9.05220926
[068500/100000]	Cells: 160  Coverage: 0.06103516%		Max Fitness: 0.06212688	Mean Fitness: 0.05690425	Min Fitness: 0.05189372	QD Score: 9.10467991
[069000/100000]	Cells: 160  Coverage: 0.06103516%		Max Fitness: 0.06212688	Mean Fitness: 0.05690425	Min Fitness: 0.05189372	QD Score: 9.10467991
[069500/100000]	Cells: 161  Coverage: 0.06141663%		Max Fitness: 0.06212688	Mean Fitness: 0.05690356	Min Fitness: 0.05189372	QD Score: 9.16147243
[070000/100000]	Cells: 163  Coverage: 0.06217957%		Max Fitness: 0.06212688	Mean Fitness: 0.05688110	Min Fitness: 0.05189372	QD Score: 9.27161857
[070500/100000]	Cells: 164  Coverage: 0.06256104%		Max Fitness: 0.06212688	Mean Fitness: 0.05690168	Min Fitness: 0.05189372	QD Score: 9.33187580
[071000/100000]	Cells: 164  Coverage: 0.06256104%		Max Fitness: 0.06212688	Mean Fitness: 0.05691222	Min Fitness: 0.05189372	QD Score: 9.33360459
[071500/100000]	Cells: 165  Coverage: 0.06294250%		Max Fitness: 0.06212688	Mean Fitness: 0.05692769	Min Fitness: 0.05189372	QD Score: 9.39306896
[072000/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06319769	Mean Fitness: 0.05696682	Min Fitness: 0.05189372	QD Score: 9.51345875
[072500/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06319769	Mean Fitness: 0.05696682	Min Fitness: 0.05189372	QD Score: 9.51345875
[073000/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06319769	Mean Fitness: 0.05696682	Min Fitness: 0.05189372	QD Score: 9.51345875
[073500/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06319769	Mean Fitness: 0.05701165	Min Fitness: 0.05189372	QD Score: 9.52094606
[074000/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06319769	Mean Fitness: 0.05703912	Min Fitness: 0.05189372	QD Score: 9.52553316
[074500/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06319769	Mean Fitness: 0.05703912	Min Fitness: 0.05189372	QD Score: 9.52553316
[075000/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06319769	Mean Fitness: 0.05706023	Min Fitness: 0.05189372	QD Score: 9.52905803
[075500/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06319769	Mean Fitness: 0.05706023	Min Fitness: 0.05189372	QD Score: 9.52905803
[076000/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06319769	Mean Fitness: 0.05706448	Min Fitness: 0.05189372	QD Score: 9.52976785
[076500/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06319769	Mean Fitness: 0.05706448	Min Fitness: 0.05189372	QD Score: 9.52976785
[077000/100000]	Cells: 168  Coverage: 0.06408691%		Max Fitness: 0.06319769	Mean Fitness: 0.05711522	Min Fitness: 0.05189372	QD Score: 9.59535693
[077500/100000]	Cells: 168  Coverage: 0.06408691%		Max Fitness: 0.06319769	Mean Fitness: 0.05711522	Min Fitness: 0.05189372	QD Score: 9.59535693
[078000/100000]	Cells: 171  Coverage: 0.06523132%		Max Fitness: 0.06319769	Mean Fitness: 0.05708072	Min Fitness: 0.05189372	QD Score: 9.76080314
[078500/100000]	Cells: 172  Coverage: 0.06561279%		Max Fitness: 0.06319769	Mean Fitness: 0.05708857	Min Fitness: 0.05189372	QD Score: 9.81923337
[079000/100000]	Cells: 172  Coverage: 0.06561279%		Max Fitness: 0.06319769	Mean Fitness: 0.05709922	Min Fitness: 0.05189372	QD Score: 9.82106621
[079500/100000]	Cells: 172  Coverage: 0.06561279%		Max Fitness: 0.06319769	Mean Fitness: 0.05710363	Min Fitness: 0.05189372	QD Score: 9.82182506
[080000/100000]	Cells: 174  Coverage: 0.06637573%		Max Fitness: 0.06319769	Mean Fitness: 0.05709732	Min Fitness: 0.05189372	QD Score: 9.93493330
[080500/100000]	Cells: 174  Coverage: 0.06637573%		Max Fitness: 0.06319769	Mean Fitness: 0.05709858	Min Fitness: 0.05189372	QD Score: 9.93515363
[081000/100000]	Cells: 174  Coverage: 0.06637573%		Max Fitness: 0.06319769	Mean Fitness: 0.05710355	Min Fitness: 0.05189372	QD Score: 9.93601763
[081500/100000]	Cells: 175  Coverage: 0.06675720%		Max Fitness: 0.06319769	Mean Fitness: 0.05710601	Min Fitness: 0.05189372	QD Score: 9.99355232
[082000/100000]	Cells: 176  Coverage: 0.06713867%		Max Fitness: 0.06319769	Mean Fitness: 0.05712127	Min Fitness: 0.05189372	QD Score: 10.05334291
[082500/100000]	Cells: 177  Coverage: 0.06752014%		Max Fitness: 0.06319769	Mean Fitness: 0.05715005	Min Fitness: 0.05189372	QD Score: 10.11555930
[083000/100000]	Cells: 177  Coverage: 0.06752014%		Max Fitness: 0.06319769	Mean Fitness: 0.05715005	Min Fitness: 0.05189372	QD Score: 10.11555930
[083500/100000]	Cells: 177  Coverage: 0.06752014%		Max Fitness: 0.06319769	Mean Fitness: 0.05715005	Min Fitness: 0.05189372	QD Score: 10.11555930
