[000500/100000]	Cells: 11  Coverage: 0.00419617%		Max Fitness: 0.06704450	Mean Fitness: 0.06604062	Min Fitness: 0.06439688	QD Score: 0.72644683
[013500/100000]	Cells: 175  Coverage: 0.06675720%		Max Fitness: 0.07700919	Mean Fitness: 0.06628038	Min Fitness: 0.05917932	QD Score: 11.59906621
[014000/100000]	Cells: 180  Coverage: 0.06866455%		Max Fitness: 0.07700919	Mean Fitness: 0.06624352	Min Fitness: 0.05917932	QD Score: 11.92383346
[014500/100000]	Cells: 188  Coverage: 0.07171631%		Max Fitness: 0.07700919	Mean Fitness: 0.06613257	Min Fitness: 0.05917932	QD Score: 12.43292334
[015000/100000]	Cells: 195  Coverage: 0.07438660%		Max Fitness: 0.07700919	Mean Fitness: 0.06603303	Min Fitness: 0.05917932	QD Score: 12.87644016
[015500/100000]	Cells: 200  Coverage: 0.07629395%		Max Fitness: 0.07700919	Mean Fitness: 0.06600496	Min Fitness: 0.05917932	QD Score: 13.20099131
[016000/100000]	Cells: 202  Coverage: 0.07705688%		Max Fitness: 0.07700919	Mean Fitness: 0.06606872	Min Fitness: 0.05917932	QD Score: 13.34588065
[016500/100000]	Cells: 205  Coverage: 0.07820129%		Max Fitness: 0.07700919	Mean Fitness: 0.06605872	Min Fitness: 0.05917932	QD Score: 13.54203675
[017000/100000]	Cells: 210  Coverage: 0.08010864%		Max Fitness: 0.07700919	Mean Fitness: 0.06608872	Min Fitness: 0.05917932	QD Score: 13.87863172
[017500/100000]	Cells: 214  Coverage: 0.08163452%		Max Fitness: 0.07700919	Mean Fitness: 0.06614467	Min Fitness: 0.05792293	QD Score: 14.15495870
[018000/100000]	Cells: 219  Coverage: 0.08354187%		Max Fitness: 0.07700919	Mean Fitness: 0.06618732	Min Fitness: 0.05792293	QD Score: 14.49502257
[018500/100000]	Cells: 221  Coverage: 0.08430481%		Max Fitness: 0.07700919	Mean Fitness: 0.06613666	Min Fitness: 0.05792293	QD Score: 14.61620098
[019000/100000]	Cells: 226  Coverage: 0.08621216%		Max Fitness: 0.07700919	Mean Fitness: 0.06607943	Min Fitness: 0.05727584	QD Score: 14.93395150
[019500/100000]	Cells: 229  Coverage: 0.08735657%		Max Fitness: 0.07700919	Mean Fitness: 0.06602095	Min Fitness: 0.05727584	QD Score: 15.11879756
[020000/100000]	Cells: 235  Coverage: 0.08964539%		Max Fitness: 0.07700919	Mean Fitness: 0.06602315	Min Fitness: 0.05727584	QD Score: 15.51544042
[020500/100000]	Cells: 240  Coverage: 0.09155273%		Max Fitness: 0.07700919	Mean Fitness: 0.06599663	Min Fitness: 0.05727584	QD Score: 15.83919193
[021000/100000]	Cells: 241  Coverage: 0.09193420%		Max Fitness: 0.07700919	Mean Fitness: 0.06600489	Min Fitness: 0.05727584	QD Score: 15.90717837
[021500/100000]	Cells: 247  Coverage: 0.09422302%		Max Fitness: 0.07700919	Mean Fitness: 0.06599765	Min Fitness: 0.05727584	QD Score: 16.30141833
[022000/100000]	Cells: 253  Coverage: 0.09651184%		Max Fitness: 0.07700919	Mean Fitness: 0.06590592	Min Fitness: 0.05727584	QD Score: 16.67419686
[022500/100000]	Cells: 258  Coverage: 0.09841919%		Max Fitness: 0.07700919	Mean Fitness: 0.06586321	Min Fitness: 0.05727584	QD Score: 16.99270804
[023000/100000]	Cells: 263  Coverage: 0.10032654%		Max Fitness: 0.07700919	Mean Fitness: 0.06585386	Min Fitness: 0.05666088	QD Score: 17.31956503
[023500/100000]	Cells: 267  Coverage: 0.10185242%		Max Fitness: 0.07700919	Mean Fitness: 0.06589842	Min Fitness: 0.05666088	QD Score: 17.59487760
[024000/100000]	Cells: 270  Coverage: 0.10299683%		Max Fitness: 0.07700919	Mean Fitness: 0.06587560	Min Fitness: 0.05666088	QD Score: 17.78641155
[024500/100000]	Cells: 274  Coverage: 0.10452271%		Max Fitness: 0.07700919	Mean Fitness: 0.06588981	Min Fitness: 0.05666088	QD Score: 18.05380712
[025000/100000]	Cells: 279  Coverage: 0.10643005%		Max Fitness: 0.07700919	Mean Fitness: 0.06591638	Min Fitness: 0.05727584	QD Score: 18.39067032
[025500/100000]	Cells: 282  Coverage: 0.10757446%		Max Fitness: 0.07700919	Mean Fitness: 0.06589601	Min Fitness: 0.05645022	QD Score: 18.58267549
[026000/100000]	Cells: 287  Coverage: 0.10948181%		Max Fitness: 0.07700919	Mean Fitness: 0.06586664	Min Fitness: 0.05645022	QD Score: 18.90372617
[026500/100000]	Cells: 288  Coverage: 0.10986328%		Max Fitness: 0.07700919	Mean Fitness: 0.06587782	Min Fitness: 0.05645022	QD Score: 18.97281096
[027000/100000]	Cells: 293  Coverage: 0.11177063%		Max Fitness: 0.07700919	Mean Fitness: 0.06587950	Min Fitness: 0.05645022	QD Score: 19.30269279
[027500/100000]	Cells: 296  Coverage: 0.11291504%		Max Fitness: 0.07700919	Mean Fitness: 0.06589883	Min Fitness: 0.05645022	QD Score: 19.50605355
[028000/100000]	Cells: 299  Coverage: 0.11405945%		Max Fitness: 0.07700919	Mean Fitness: 0.06588122	Min Fitness: 0.05645022	QD Score: 19.69848548
[028500/100000]	Cells: 305  Coverage: 0.11634827%		Max Fitness: 0.07700919	Mean Fitness: 0.06581642	Min Fitness: 0.05645022	QD Score: 20.07400892
[029000/100000]	Cells: 306  Coverage: 0.11672974%		Max Fitness: 0.07700919	Mean Fitness: 0.06579970	Min Fitness: 0.05645022	QD Score: 20.13470808
[029500/100000]	Cells: 310  Coverage: 0.11825562%		Max Fitness: 0.07722072	Mean Fitness: 0.06579355	Min Fitness: 0.05645022	QD Score: 20.39600035
[030000/100000]	Cells: 312  Coverage: 0.11901855%		Max Fitness: 0.07722072	Mean Fitness: 0.06578176	Min Fitness: 0.05645022	QD Score: 20.52390830
[030500/100000]	Cells: 313  Coverage: 0.11940002%		Max Fitness: 0.07722072	Mean Fitness: 0.06580092	Min Fitness: 0.05645022	QD Score: 20.59568922
[031000/100000]	Cells: 316  Coverage: 0.12054443%		Max Fitness: 0.07722072	Mean Fitness: 0.06582799	Min Fitness: 0.05645022	QD Score: 20.80164385
[031500/100000]	Cells: 318  Coverage: 0.12130737%		Max Fitness: 0.07722072	Mean Fitness: 0.06579888	Min Fitness: 0.05645022	QD Score: 20.92404494
[032000/100000]	Cells: 321  Coverage: 0.12245178%		Max Fitness: 0.07722072	Mean Fitness: 0.06584309	Min Fitness: 0.05645022	QD Score: 21.13563034
[032500/100000]	Cells: 325  Coverage: 0.12397766%		Max Fitness: 0.07722072	Mean Fitness: 0.06585826	Min Fitness: 0.05645022	QD Score: 21.40393534
[033000/100000]	Cells: 327  Coverage: 0.12474060%		Max Fitness: 0.07722072	Mean Fitness: 0.06586272	Min Fitness: 0.05645022	QD Score: 21.53710927
[033500/100000]	Cells: 327  Coverage: 0.12474060%		Max Fitness: 0.07722072	Mean Fitness: 0.06586272	Min Fitness: 0.05645022	QD Score: 21.53710927
[034000/100000]	Cells: 333  Coverage: 0.12702942%		Max Fitness: 0.07722072	Mean Fitness: 0.06586233	Min Fitness: 0.05727584	QD Score: 21.93215439
[034500/100000]	Cells: 337  Coverage: 0.12855530%		Max Fitness: 0.07722072	Mean Fitness: 0.06584456	Min Fitness: 0.05727584	QD Score: 22.18961666
[035000/100000]	Cells: 340  Coverage: 0.12969971%		Max Fitness: 0.07722072	Mean Fitness: 0.06582546	Min Fitness: 0.05727584	QD Score: 22.38065520
[035500/100000]	Cells: 344  Coverage: 0.13122559%		Max Fitness: 0.07722072	Mean Fitness: 0.06579264	Min Fitness: 0.05727584	QD Score: 22.63266803
[036000/100000]	Cells: 348  Coverage: 0.13275146%		Max Fitness: 0.07722072	Mean Fitness: 0.06577456	Min Fitness: 0.05727584	QD Score: 22.88954516
[036500/100000]	Cells: 349  Coverage: 0.13313293%		Max Fitness: 0.07722072	Mean Fitness: 0.06577443	Min Fitness: 0.05727584	QD Score: 22.95527566
[037000/100000]	Cells: 356  Coverage: 0.13580322%		Max Fitness: 0.07722072	Mean Fitness: 0.06571716	Min Fitness: 0.05727584	QD Score: 23.39530725
[037500/100000]	Cells: 360  Coverage: 0.13732910%		Max Fitness: 0.07722072	Mean Fitness: 0.06569327	Min Fitness: 0.05727584	QD Score: 23.64957844
[038000/100000]	Cells: 366  Coverage: 0.13961792%		Max Fitness: 0.07722072	Mean Fitness: 0.06570049	Min Fitness: 0.05727584	QD Score: 24.04638071
[038500/100000]	Cells: 367  Coverage: 0.13999939%		Max Fitness: 0.07722072	Mean Fitness: 0.06572145	Min Fitness: 0.05727584	QD Score: 24.11977277
[039000/100000]	Cells: 369  Coverage: 0.14076233%		Max Fitness: 0.07722072	Mean Fitness: 0.06574941	Min Fitness: 0.05727584	QD Score: 24.26153395
[039500/100000]	Cells: 371  Coverage: 0.14152527%		Max Fitness: 0.07722072	Mean Fitness: 0.06576429	Min Fitness: 0.05727584	QD Score: 24.39855047
[040000/100000]	Cells: 372  Coverage: 0.14190674%		Max Fitness: 0.07722072	Mean Fitness: 0.06578920	Min Fitness: 0.05727584	QD Score: 24.47358332
[040500/100000]	Cells: 373  Coverage: 0.14228821%		Max Fitness: 0.07722072	Mean Fitness: 0.06579820	Min Fitness: 0.05727584	QD Score: 24.54272778
[041000/100000]	Cells: 377  Coverage: 0.14381409%		Max Fitness: 0.07722072	Mean Fitness: 0.06580567	Min Fitness: 0.05727584	QD Score: 24.80873826
[041500/100000]	Cells: 379  Coverage: 0.14457703%		Max Fitness: 0.07722072	Mean Fitness: 0.06579132	Min Fitness: 0.05727584	QD Score: 24.93491015
[042000/100000]	Cells: 380  Coverage: 0.14495850%		Max Fitness: 0.07722072	Mean Fitness: 0.06578628	Min Fitness: 0.05727584	QD Score: 24.99878742
[042500/100000]	Cells: 382  Coverage: 0.14572144%		Max Fitness: 0.07722072	Mean Fitness: 0.06578968	Min Fitness: 0.05727584	QD Score: 25.13165667
[043000/100000]	Cells: 383  Coverage: 0.14610291%		Max Fitness: 0.07722072	Mean Fitness: 0.06579484	Min Fitness: 0.05727584	QD Score: 25.19942334
[043500/100000]	Cells: 386  Coverage: 0.14724731%		Max Fitness: 0.07722072	Mean Fitness: 0.06581554	Min Fitness: 0.05727584	QD Score: 25.40479890
[044000/100000]	Cells: 388  Coverage: 0.14801025%		Max Fitness: 0.07722072	Mean Fitness: 0.06582275	Min Fitness: 0.05727584	QD Score: 25.53922884
[044500/100000]	Cells: 391  Coverage: 0.14915466%		Max Fitness: 0.07722072	Mean Fitness: 0.06582233	Min Fitness: 0.05727584	QD Score: 25.73653126
[045000/100000]	Cells: 393  Coverage: 0.14991760%		Max Fitness: 0.07722072	Mean Fitness: 0.06581070	Min Fitness: 0.05727584	QD Score: 25.86360604
[045500/100000]	Cells: 395  Coverage: 0.15068054%		Max Fitness: 0.07722072	Mean Fitness: 0.06580800	Min Fitness: 0.05727584	QD Score: 25.99415910
[046000/100000]	Cells: 397  Coverage: 0.15144348%		Max Fitness: 0.07722072	Mean Fitness: 0.06584845	Min Fitness: 0.05727584	QD Score: 26.14183405
[046500/100000]	Cells: 400  Coverage: 0.15258789%		Max Fitness: 0.07722072	Mean Fitness: 0.06586060	Min Fitness: 0.05727584	QD Score: 26.34423810
[047000/100000]	Cells: 403  Coverage: 0.15373230%		Max Fitness: 0.07722072	Mean Fitness: 0.06586336	Min Fitness: 0.05727584	QD Score: 26.54293526
[047500/100000]	Cells: 409  Coverage: 0.15602112%		Max Fitness: 0.07722072	Mean Fitness: 0.06581218	Min Fitness: 0.05727584	QD Score: 26.91718069
[048000/100000]	Cells: 413  Coverage: 0.15754700%		Max Fitness: 0.07722072	Mean Fitness: 0.06582083	Min Fitness: 0.05726827	QD Score: 27.18400197
[048500/100000]	Cells: 417  Coverage: 0.15907288%		Max Fitness: 0.07722072	Mean Fitness: 0.06579477	Min Fitness: 0.05726827	QD Score: 27.43641900
[049000/100000]	Cells: 418  Coverage: 0.15945435%		Max Fitness: 0.07722072	Mean Fitness: 0.06583185	Min Fitness: 0.05726827	QD Score: 27.51771192
[049500/100000]	Cells: 421  Coverage: 0.16059875%		Max Fitness: 0.07722072	Mean Fitness: 0.06584490	Min Fitness: 0.05726827	QD Score: 27.72070251
[050000/100000]	Cells: 424  Coverage: 0.16174316%		Max Fitness: 0.07722072	Mean Fitness: 0.06584780	Min Fitness: 0.05726827	QD Score: 27.91946741
[050500/100000]	Cells: 426  Coverage: 0.16250610%		Max Fitness: 0.07722072	Mean Fitness: 0.06585121	Min Fitness: 0.05726827	QD Score: 28.05261380
[051000/100000]	Cells: 427  Coverage: 0.16288757%		Max Fitness: 0.07722072	Mean Fitness: 0.06586962	Min Fitness: 0.05726827	QD Score: 28.12632726
[051500/100000]	Cells: 428  Coverage: 0.16326904%		Max Fitness: 0.07722072	Mean Fitness: 0.06589532	Min Fitness: 0.05726827	QD Score: 28.20319584
[052000/100000]	Cells: 433  Coverage: 0.16517639%		Max Fitness: 0.07722072	Mean Fitness: 0.06588856	Min Fitness: 0.05726827	QD Score: 28.52974645
[052500/100000]	Cells: 433  Coverage: 0.16517639%		Max Fitness: 0.07722072	Mean Fitness: 0.06589559	Min Fitness: 0.05726827	QD Score: 28.53278967
[053000/100000]	Cells: 439  Coverage: 0.16746521%		Max Fitness: 0.07722072	Mean Fitness: 0.06588547	Min Fitness: 0.05726827	QD Score: 28.92372308
[053500/100000]	Cells: 439  Coverage: 0.16746521%		Max Fitness: 0.07722072	Mean Fitness: 0.06592644	Min Fitness: 0.05726827	QD Score: 28.94170508
[054000/100000]	Cells: 442  Coverage: 0.16860962%		Max Fitness: 0.07722072	Mean Fitness: 0.06590461	Min Fitness: 0.05726827	QD Score: 29.12983915
[054500/100000]	Cells: 445  Coverage: 0.16975403%		Max Fitness: 0.07722072	Mean Fitness: 0.06591919	Min Fitness: 0.05726827	QD Score: 29.33404088
[055000/100000]	Cells: 448  Coverage: 0.17089844%		Max Fitness: 0.07722072	Mean Fitness: 0.06592371	Min Fitness: 0.05726827	QD Score: 29.53382280
[055500/100000]	Cells: 451  Coverage: 0.17204285%		Max Fitness: 0.07722072	Mean Fitness: 0.06590300	Min Fitness: 0.05703983	QD Score: 29.72225123
[056000/100000]	Cells: 455  Coverage: 0.17356873%		Max Fitness: 0.07722072	Mean Fitness: 0.06590596	Min Fitness: 0.05703983	QD Score: 29.98720962
[056500/100000]	Cells: 459  Coverage: 0.17509460%		Max Fitness: 0.07722072	Mean Fitness: 0.06592099	Min Fitness: 0.05703983	QD Score: 30.25773622
[057000/100000]	Cells: 461  Coverage: 0.17585754%		Max Fitness: 0.07722072	Mean Fitness: 0.06591058	Min Fitness: 0.05703983	QD Score: 30.38477796
[057500/100000]	Cells: 462  Coverage: 0.17623901%		Max Fitness: 0.07722072	Mean Fitness: 0.06589639	Min Fitness: 0.05703983	QD Score: 30.44413214
[058000/100000]	Cells: 465  Coverage: 0.17738342%		Max Fitness: 0.07722072	Mean Fitness: 0.06588061	Min Fitness: 0.05703983	QD Score: 30.63448339
[058500/100000]	Cells: 467  Coverage: 0.17814636%		Max Fitness: 0.07722072	Mean Fitness: 0.06588697	Min Fitness: 0.05593968	QD Score: 30.76921610
[059000/100000]	Cells: 470  Coverage: 0.17929077%		Max Fitness: 0.07722072	Mean Fitness: 0.06588579	Min Fitness: 0.05593968	QD Score: 30.96632176
[059500/100000]	Cells: 472  Coverage: 0.18005371%		Max Fitness: 0.07722072	Mean Fitness: 0.06588857	Min Fitness: 0.05593968	QD Score: 31.09940577
[060000/100000]	Cells: 479  Coverage: 0.18272400%		Max Fitness: 0.07722072	Mean Fitness: 0.06585547	Min Fitness: 0.05593968	QD Score: 31.54476869
[060500/100000]	Cells: 482  Coverage: 0.18386841%		Max Fitness: 0.07722072	Mean Fitness: 0.06585881	Min Fitness: 0.05644928	QD Score: 31.74394508
[061000/100000]	Cells: 484  Coverage: 0.18463135%		Max Fitness: 0.07722072	Mean Fitness: 0.06584665	Min Fitness: 0.05644928	QD Score: 31.86978093
[061500/100000]	Cells: 487  Coverage: 0.18577576%		Max Fitness: 0.07722072	Mean Fitness: 0.06583426	Min Fitness: 0.05644928	QD Score: 32.06128503
[062000/100000]	Cells: 488  Coverage: 0.18615723%		Max Fitness: 0.07722072	Mean Fitness: 0.06584234	Min Fitness: 0.05644928	QD Score: 32.13106365
[062500/100000]	Cells: 491  Coverage: 0.18730164%		Max Fitness: 0.07722072	Mean Fitness: 0.06585505	Min Fitness: 0.05644928	QD Score: 32.33483060
[063000/100000]	Cells: 496  Coverage: 0.18920898%		Max Fitness: 0.07722072	Mean Fitness: 0.06582489	Min Fitness: 0.05644928	QD Score: 32.64914407
[063500/100000]	Cells: 496  Coverage: 0.18920898%		Max Fitness: 0.07722072	Mean Fitness: 0.06582489	Min Fitness: 0.05644928	QD Score: 32.64914407
[064000/100000]	Cells: 498  Coverage: 0.18997192%		Max Fitness: 0.07722072	Mean Fitness: 0.06581408	Min Fitness: 0.05644928	QD Score: 32.77541054
[064500/100000]	Cells: 500  Coverage: 0.19073486%		Max Fitness: 0.07722072	Mean Fitness: 0.06579533	Min Fitness: 0.05644928	QD Score: 32.89766521
[065000/100000]	Cells: 503  Coverage: 0.19187927%		Max Fitness: 0.07722072	Mean Fitness: 0.06578997	Min Fitness: 0.05644928	QD Score: 33.09235465
[065500/100000]	Cells: 503  Coverage: 0.19187927%		Max Fitness: 0.07722072	Mean Fitness: 0.06579338	Min Fitness: 0.05644928	QD Score: 33.09407210
[066000/100000]	Cells: 507  Coverage: 0.19340515%		Max Fitness: 0.07722072	Mean Fitness: 0.06575106	Min Fitness: 0.05644928	QD Score: 33.33578614
[066500/100000]	Cells: 512  Coverage: 0.19531250%		Max Fitness: 0.07722072	Mean Fitness: 0.06576395	Min Fitness: 0.05644928	QD Score: 33.67114241
[067000/100000]	Cells: 514  Coverage: 0.19607544%		Max Fitness: 0.07722072	Mean Fitness: 0.06576495	Min Fitness: 0.05644928	QD Score: 33.80318210
[067500/100000]	Cells: 517  Coverage: 0.19721985%		Max Fitness: 0.07722072	Mean Fitness: 0.06575524	Min Fitness: 0.05644928	QD Score: 33.99545668
[068000/100000]	Cells: 523  Coverage: 0.19950867%		Max Fitness: 0.07722072	Mean Fitness: 0.06577673	Min Fitness: 0.05644928	QD Score: 34.40122818
[068500/100000]	Cells: 527  Coverage: 0.20103455%		Max Fitness: 0.07722072	Mean Fitness: 0.06576157	Min Fitness: 0.05644928	QD Score: 34.65634876
[069000/100000]	Cells: 528  Coverage: 0.20141602%		Max Fitness: 0.07722072	Mean Fitness: 0.06575492	Min Fitness: 0.05644928	QD Score: 34.71859862
[069500/100000]	Cells: 531  Coverage: 0.20256042%		Max Fitness: 0.07722072	Mean Fitness: 0.06573855	Min Fitness: 0.05644928	QD Score: 34.90716866
[070000/100000]	Cells: 533  Coverage: 0.20332336%		Max Fitness: 0.07722072	Mean Fitness: 0.06575619	Min Fitness: 0.05644928	QD Score: 35.04805089
[070500/100000]	Cells: 539  Coverage: 0.20561218%		Max Fitness: 0.07722072	Mean Fitness: 0.06574891	Min Fitness: 0.05644928	QD Score: 35.43866024
[071000/100000]	Cells: 540  Coverage: 0.20599365%		Max Fitness: 0.07722072	Mean Fitness: 0.06575347	Min Fitness: 0.05644928	QD Score: 35.50687223
[071500/100000]	Cells: 543  Coverage: 0.20713806%		Max Fitness: 0.07722072	Mean Fitness: 0.06573082	Min Fitness: 0.05644928	QD Score: 35.69183492
[072000/100000]	Cells: 546  Coverage: 0.20828247%		Max Fitness: 0.07722072	Mean Fitness: 0.06572131	Min Fitness: 0.05644928	QD Score: 35.88383577
[072500/100000]	Cells: 548  Coverage: 0.20904541%		Max Fitness: 0.07722072	Mean Fitness: 0.06571158	Min Fitness: 0.05644928	QD Score: 36.00994754
[073000/100000]	Cells: 548  Coverage: 0.20904541%		Max Fitness: 0.07722072	Mean Fitness: 0.06572992	Min Fitness: 0.05644928	QD Score: 36.01999358
[073500/100000]	Cells: 551  Coverage: 0.21018982%		Max Fitness: 0.07722072	Mean Fitness: 0.06572455	Min Fitness: 0.05644928	QD Score: 36.21422861
[074000/100000]	Cells: 553  Coverage: 0.21095276%		Max Fitness: 0.07722072	Mean Fitness: 0.06572851	Min Fitness: 0.05644928	QD Score: 36.34786379
[074500/100000]	Cells: 558  Coverage: 0.21286011%		Max Fitness: 0.07722072	Mean Fitness: 0.06571248	Min Fitness: 0.05644928	QD Score: 36.66756248
[075000/100000]	Cells: 559  Coverage: 0.21324158%		Max Fitness: 0.07722072	Mean Fitness: 0.06569950	Min Fitness: 0.05644928	QD Score: 36.72601772
[075500/100000]	Cells: 562  Coverage: 0.21438599%		Max Fitness: 0.07722072	Mean Fitness: 0.06569398	Min Fitness: 0.05644928	QD Score: 36.92001552
[076000/100000]	Cells: 567  Coverage: 0.21629333%		Max Fitness: 0.07722072	Mean Fitness: 0.06567216	Min Fitness: 0.05644928	QD Score: 37.23611683
[076500/100000]	Cells: 568  Coverage: 0.21667480%		Max Fitness: 0.07722072	Mean Fitness: 0.06567409	Min Fitness: 0.05644928	QD Score: 37.30288239
[077000/100000]	Cells: 570  Coverage: 0.21743774%		Max Fitness: 0.07722072	Mean Fitness: 0.06566760	Min Fitness: 0.05644928	QD Score: 37.43053397
[077500/100000]	Cells: 572  Coverage: 0.21820068%		Max Fitness: 0.07722072	Mean Fitness: 0.06567177	Min Fitness: 0.05644928	QD Score: 37.56425461
[078000/100000]	Cells: 573  Coverage: 0.21858215%		Max Fitness: 0.07722072	Mean Fitness: 0.06568781	Min Fitness: 0.05644928	QD Score: 37.63911582
[078500/100000]	Cells: 578  Coverage: 0.22048950%		Max Fitness: 0.07722072	Mean Fitness: 0.06568095	Min Fitness: 0.05644928	QD Score: 37.96359004
[079000/100000]	Cells: 581  Coverage: 0.22163391%		Max Fitness: 0.07722072	Mean Fitness: 0.06565475	Min Fitness: 0.05644928	QD Score: 38.14541213
[079500/100000]	Cells: 584  Coverage: 0.22277832%		Max Fitness: 0.07722072	Mean Fitness: 0.06567228	Min Fitness: 0.05644928	QD Score: 38.35261239
[080000/100000]	Cells: 585  Coverage: 0.22315979%		Max Fitness: 0.07722072	Mean Fitness: 0.06568226	Min Fitness: 0.05644928	QD Score: 38.42412448
[080500/100000]	Cells: 586  Coverage: 0.22354126%		Max Fitness: 0.07722072	Mean Fitness: 0.06567914	Min Fitness: 0.05644928	QD Score: 38.48797800
[081000/100000]	Cells: 587  Coverage: 0.22392273%		Max Fitness: 0.07722072	Mean Fitness: 0.06568823	Min Fitness: 0.05644928	QD Score: 38.55899157
[081500/100000]	Cells: 590  Coverage: 0.22506714%		Max Fitness: 0.07722072	Mean Fitness: 0.06565822	Min Fitness: 0.05644928	QD Score: 38.73835190
[082000/100000]	Cells: 590  Coverage: 0.22506714%		Max Fitness: 0.07722072	Mean Fitness: 0.06566017	Min Fitness: 0.05644928	QD Score: 38.73950126
[082500/100000]	Cells: 593  Coverage: 0.22621155%		Max Fitness: 0.07722072	Mean Fitness: 0.06565366	Min Fitness: 0.05644928	QD Score: 38.93262187
[083000/100000]	Cells: 594  Coverage: 0.22659302%		Max Fitness: 0.07722072	Mean Fitness: 0.06565794	Min Fitness: 0.05644928	QD Score: 39.00081849
[083500/100000]	Cells: 596  Coverage: 0.22735596%		Max Fitness: 0.07722072	Mean Fitness: 0.06565168	Min Fitness: 0.05644928	QD Score: 39.12839954
