[000500/100000]	Cells: 7  Coverage: 0.00267029%		Max Fitness: 0.06704450	Mean Fitness: 0.06602522	Min Fitness: 0.06476488	QD Score: 0.46217653
[027000/100000]	Cells: 248  Coverage: 0.09460449%		Max Fitness: 0.07782998	Mean Fitness: 0.06578127	Min Fitness: 0.05738507	QD Score: 16.31375420
[027500/100000]	Cells: 250  Coverage: 0.09536743%		Max Fitness: 0.07782998	Mean Fitness: 0.06576271	Min Fitness: 0.05738507	QD Score: 16.44067832
[028000/100000]	Cells: 251  Coverage: 0.09574890%		Max Fitness: 0.07810827	Mean Fitness: 0.06579606	Min Fitness: 0.05738507	QD Score: 16.51481212
[028500/100000]	Cells: 253  Coverage: 0.09651184%		Max Fitness: 0.07810827	Mean Fitness: 0.06583340	Min Fitness: 0.05738507	QD Score: 16.65585072
[029000/100000]	Cells: 256  Coverage: 0.09765625%		Max Fitness: 0.07810827	Mean Fitness: 0.06585016	Min Fitness: 0.05738507	QD Score: 16.85764080
[029500/100000]	Cells: 260  Coverage: 0.09918213%		Max Fitness: 0.07810827	Mean Fitness: 0.06578403	Min Fitness: 0.05738507	QD Score: 17.10384701
[030000/100000]	Cells: 264  Coverage: 0.10070801%		Max Fitness: 0.07810827	Mean Fitness: 0.06581917	Min Fitness: 0.05738507	QD Score: 17.37626043
[030500/100000]	Cells: 267  Coverage: 0.10185242%		Max Fitness: 0.07810827	Mean Fitness: 0.06575413	Min Fitness: 0.05731803	QD Score: 17.55635381
[031000/100000]	Cells: 271  Coverage: 0.10337830%		Max Fitness: 0.07810827	Mean Fitness: 0.06575474	Min Fitness: 0.05731803	QD Score: 17.81953329
[031500/100000]	Cells: 275  Coverage: 0.10490417%		Max Fitness: 0.07810827	Mean Fitness: 0.06573571	Min Fitness: 0.05731803	QD Score: 18.07731903
[032000/100000]	Cells: 279  Coverage: 0.10643005%		Max Fitness: 0.07810827	Mean Fitness: 0.06574808	Min Fitness: 0.05731803	QD Score: 18.34371535
[032500/100000]	Cells: 283  Coverage: 0.10795593%		Max Fitness: 0.07810827	Mean Fitness: 0.06582656	Min Fitness: 0.05731803	QD Score: 18.62891682
[033000/100000]	Cells: 286  Coverage: 0.10910034%		Max Fitness: 0.07810827	Mean Fitness: 0.06577281	Min Fitness: 0.05731803	QD Score: 18.81102413
[033500/100000]	Cells: 292  Coverage: 0.11138916%		Max Fitness: 0.07810827	Mean Fitness: 0.06577227	Min Fitness: 0.05731803	QD Score: 19.20550315
[034000/100000]	Cells: 292  Coverage: 0.11138916%		Max Fitness: 0.07810827	Mean Fitness: 0.06582967	Min Fitness: 0.05731803	QD Score: 19.22226340
[034500/100000]	Cells: 298  Coverage: 0.11367798%		Max Fitness: 0.07810827	Mean Fitness: 0.06577231	Min Fitness: 0.05731803	QD Score: 19.60014937
[035000/100000]	Cells: 301  Coverage: 0.11482239%		Max Fitness: 0.07810827	Mean Fitness: 0.06576522	Min Fitness: 0.05731803	QD Score: 19.79533050
[035500/100000]	Cells: 303  Coverage: 0.11558533%		Max Fitness: 0.07810827	Mean Fitness: 0.06574013	Min Fitness: 0.05731803	QD Score: 19.91925834
[036000/100000]	Cells: 308  Coverage: 0.11749268%		Max Fitness: 0.07810827	Mean Fitness: 0.06574068	Min Fitness: 0.05731803	QD Score: 20.24812801
[036500/100000]	Cells: 311  Coverage: 0.11863708%		Max Fitness: 0.07810827	Mean Fitness: 0.06569925	Min Fitness: 0.05731803	QD Score: 20.43246619
[037000/100000]	Cells: 313  Coverage: 0.11940002%		Max Fitness: 0.07810827	Mean Fitness: 0.06568597	Min Fitness: 0.05731803	QD Score: 20.55971005
[037500/100000]	Cells: 317  Coverage: 0.12092590%		Max Fitness: 0.07810827	Mean Fitness: 0.06567768	Min Fitness: 0.05731803	QD Score: 20.81982595
[038000/100000]	Cells: 326  Coverage: 0.12435913%		Max Fitness: 0.07810827	Mean Fitness: 0.06565288	Min Fitness: 0.05731803	QD Score: 21.40283984
[038500/100000]	Cells: 327  Coverage: 0.12474060%		Max Fitness: 0.07810827	Mean Fitness: 0.06569874	Min Fitness: 0.05731803	QD Score: 21.48348776
[039000/100000]	Cells: 329  Coverage: 0.12550354%		Max Fitness: 0.07810827	Mean Fitness: 0.06570206	Min Fitness: 0.05731803	QD Score: 21.61597653
[039500/100000]	Cells: 333  Coverage: 0.12702942%		Max Fitness: 0.07810827	Mean Fitness: 0.06571418	Min Fitness: 0.05731803	QD Score: 21.88282194
[040000/100000]	Cells: 336  Coverage: 0.12817383%		Max Fitness: 0.07810827	Mean Fitness: 0.06569275	Min Fitness: 0.05731803	QD Score: 22.07276373
[040500/100000]	Cells: 337  Coverage: 0.12855530%		Max Fitness: 0.07810827	Mean Fitness: 0.06569076	Min Fitness: 0.05731803	QD Score: 22.13778624
[041000/100000]	Cells: 338  Coverage: 0.12893677%		Max Fitness: 0.07810827	Mean Fitness: 0.06568378	Min Fitness: 0.05731803	QD Score: 22.20111871
[041500/100000]	Cells: 339  Coverage: 0.12931824%		Max Fitness: 0.07810827	Mean Fitness: 0.06569903	Min Fitness: 0.05731803	QD Score: 22.27197053
[042000/100000]	Cells: 339  Coverage: 0.12931824%		Max Fitness: 0.07810827	Mean Fitness: 0.06572535	Min Fitness: 0.05731803	QD Score: 22.28089529
[042500/100000]	Cells: 345  Coverage: 0.13160706%		Max Fitness: 0.07810827	Mean Fitness: 0.06566866	Min Fitness: 0.05731803	QD Score: 22.65568799
[043000/100000]	Cells: 348  Coverage: 0.13275146%		Max Fitness: 0.07810827	Mean Fitness: 0.06570663	Min Fitness: 0.05731803	QD Score: 22.86590807
[043500/100000]	Cells: 351  Coverage: 0.13389587%		Max Fitness: 0.07810827	Mean Fitness: 0.06565509	Min Fitness: 0.05731803	QD Score: 23.04493739
[044000/100000]	Cells: 352  Coverage: 0.13427734%		Max Fitness: 0.07810827	Mean Fitness: 0.06565100	Min Fitness: 0.05731803	QD Score: 23.10915331
[044500/100000]	Cells: 357  Coverage: 0.13618469%		Max Fitness: 0.07810827	Mean Fitness: 0.06560173	Min Fitness: 0.05731803	QD Score: 23.41981822
[045000/100000]	Cells: 360  Coverage: 0.13732910%		Max Fitness: 0.07810827	Mean Fitness: 0.06556479	Min Fitness: 0.05731803	QD Score: 23.60332476
[045500/100000]	Cells: 361  Coverage: 0.13771057%		Max Fitness: 0.07810827	Mean Fitness: 0.06557231	Min Fitness: 0.05731803	QD Score: 23.67160473
[046000/100000]	Cells: 364  Coverage: 0.13885498%		Max Fitness: 0.07810827	Mean Fitness: 0.06557261	Min Fitness: 0.05731803	QD Score: 23.86842835
[046500/100000]	Cells: 365  Coverage: 0.13923645%		Max Fitness: 0.07810827	Mean Fitness: 0.06560376	Min Fitness: 0.05731803	QD Score: 23.94537069
[047000/100000]	Cells: 368  Coverage: 0.14038086%		Max Fitness: 0.07810827	Mean Fitness: 0.06561151	Min Fitness: 0.05731803	QD Score: 24.14503709
[047500/100000]	Cells: 373  Coverage: 0.14228821%		Max Fitness: 0.07810827	Mean Fitness: 0.06555157	Min Fitness: 0.05184487	QD Score: 24.45073540
[048000/100000]	Cells: 374  Coverage: 0.14266968%		Max Fitness: 0.07810827	Mean Fitness: 0.06554046	Min Fitness: 0.05184487	QD Score: 24.51213162
[048500/100000]	Cells: 377  Coverage: 0.14381409%		Max Fitness: 0.07810827	Mean Fitness: 0.06549558	Min Fitness: 0.05184487	QD Score: 24.69183190
[049000/100000]	Cells: 378  Coverage: 0.14419556%		Max Fitness: 0.07810827	Mean Fitness: 0.06550040	Min Fitness: 0.05184487	QD Score: 24.75914951
[049500/100000]	Cells: 384  Coverage: 0.14648438%		Max Fitness: 0.07810827	Mean Fitness: 0.06545712	Min Fitness: 0.05184487	QD Score: 25.13553345
[050000/100000]	Cells: 388  Coverage: 0.14801025%		Max Fitness: 0.07810827	Mean Fitness: 0.06543859	Min Fitness: 0.05184487	QD Score: 25.39017472
[050500/100000]	Cells: 388  Coverage: 0.14801025%		Max Fitness: 0.07810827	Mean Fitness: 0.06545689	Min Fitness: 0.05184487	QD Score: 25.39727388
[051000/100000]	Cells: 390  Coverage: 0.14877319%		Max Fitness: 0.07810827	Mean Fitness: 0.06542699	Min Fitness: 0.05184487	QD Score: 25.51652648
[051500/100000]	Cells: 394  Coverage: 0.15029907%		Max Fitness: 0.07810827	Mean Fitness: 0.06541423	Min Fitness: 0.05184487	QD Score: 25.77320699
[052000/100000]	Cells: 395  Coverage: 0.15068054%		Max Fitness: 0.07810827	Mean Fitness: 0.06544780	Min Fitness: 0.05184487	QD Score: 25.85188115
[052500/100000]	Cells: 401  Coverage: 0.15296936%		Max Fitness: 0.07810827	Mean Fitness: 0.06543998	Min Fitness: 0.05184487	QD Score: 26.24143019
[053000/100000]	Cells: 403  Coverage: 0.15373230%		Max Fitness: 0.07810827	Mean Fitness: 0.06545633	Min Fitness: 0.05184487	QD Score: 26.37890127
[053500/100000]	Cells: 405  Coverage: 0.15449524%		Max Fitness: 0.07810827	Mean Fitness: 0.06549689	Min Fitness: 0.05184487	QD Score: 26.52623893
[054000/100000]	Cells: 408  Coverage: 0.15563965%		Max Fitness: 0.07810827	Mean Fitness: 0.06546195	Min Fitness: 0.05184487	QD Score: 26.70847580
[054500/100000]	Cells: 412  Coverage: 0.15716553%		Max Fitness: 0.07810827	Mean Fitness: 0.06546192	Min Fitness: 0.05184487	QD Score: 26.97031253
[055000/100000]	Cells: 413  Coverage: 0.15754700%		Max Fitness: 0.07810827	Mean Fitness: 0.06548403	Min Fitness: 0.05184487	QD Score: 27.04490277
[055500/100000]	Cells: 414  Coverage: 0.15792847%		Max Fitness: 0.07810827	Mean Fitness: 0.06552077	Min Fitness: 0.05184487	QD Score: 27.12560035
[056000/100000]	Cells: 415  Coverage: 0.15830994%		Max Fitness: 0.07810827	Mean Fitness: 0.06551917	Min Fitness: 0.05184487	QD Score: 27.19045466
[056500/100000]	Cells: 416  Coverage: 0.15869141%		Max Fitness: 0.07810827	Mean Fitness: 0.06552071	Min Fitness: 0.05184487	QD Score: 27.25661508
[057000/100000]	Cells: 421  Coverage: 0.16059875%		Max Fitness: 0.07810827	Mean Fitness: 0.06549608	Min Fitness: 0.05184487	QD Score: 27.57384792
[057500/100000]	Cells: 426  Coverage: 0.16250610%		Max Fitness: 0.07810827	Mean Fitness: 0.06550480	Min Fitness: 0.05184487	QD Score: 27.90504558
[058000/100000]	Cells: 429  Coverage: 0.16365051%		Max Fitness: 0.07810827	Mean Fitness: 0.06551232	Min Fitness: 0.05184487	QD Score: 28.10478647
[058500/100000]	Cells: 430  Coverage: 0.16403198%		Max Fitness: 0.07810827	Mean Fitness: 0.06552955	Min Fitness: 0.05184487	QD Score: 28.17770839
[059000/100000]	Cells: 430  Coverage: 0.16403198%		Max Fitness: 0.07810827	Mean Fitness: 0.06553092	Min Fitness: 0.05184487	QD Score: 28.17829616
[059500/100000]	Cells: 431  Coverage: 0.16441345%		Max Fitness: 0.07810827	Mean Fitness: 0.06552132	Min Fitness: 0.05184487	QD Score: 28.23969046
[060000/100000]	Cells: 434  Coverage: 0.16555786%		Max Fitness: 0.07810827	Mean Fitness: 0.06552423	Min Fitness: 0.05184487	QD Score: 28.43751720
[060500/100000]	Cells: 437  Coverage: 0.16670227%		Max Fitness: 0.07810827	Mean Fitness: 0.06554062	Min Fitness: 0.05184487	QD Score: 28.64125104
[061000/100000]	Cells: 439  Coverage: 0.16746521%		Max Fitness: 0.07810827	Mean Fitness: 0.06553978	Min Fitness: 0.05184487	QD Score: 28.77196353
[061500/100000]	Cells: 441  Coverage: 0.16822815%		Max Fitness: 0.07810827	Mean Fitness: 0.06556375	Min Fitness: 0.05184487	QD Score: 28.91361221
[062000/100000]	Cells: 445  Coverage: 0.16975403%		Max Fitness: 0.07810827	Mean Fitness: 0.06553714	Min Fitness: 0.05184487	QD Score: 29.16402812
[062500/100000]	Cells: 445  Coverage: 0.16975403%		Max Fitness: 0.07810827	Mean Fitness: 0.06554004	Min Fitness: 0.05184487	QD Score: 29.16531601
[063000/100000]	Cells: 449  Coverage: 0.17127991%		Max Fitness: 0.07810827	Mean Fitness: 0.06554961	Min Fitness: 0.05184487	QD Score: 29.43177680
[063500/100000]	Cells: 453  Coverage: 0.17280579%		Max Fitness: 0.07810827	Mean Fitness: 0.06554505	Min Fitness: 0.05184487	QD Score: 29.69190977
[064000/100000]	Cells: 456  Coverage: 0.17395020%		Max Fitness: 0.07810827	Mean Fitness: 0.06556752	Min Fitness: 0.05662069	QD Score: 29.89879121
[064500/100000]	Cells: 458  Coverage: 0.17471313%		Max Fitness: 0.07810827	Mean Fitness: 0.06556183	Min Fitness: 0.05662069	QD Score: 30.02731692
[065000/100000]	Cells: 460  Coverage: 0.17547607%		Max Fitness: 0.07810827	Mean Fitness: 0.06556823	Min Fitness: 0.05662069	QD Score: 30.16138652
[065500/100000]	Cells: 462  Coverage: 0.17623901%		Max Fitness: 0.07810827	Mean Fitness: 0.06556559	Min Fitness: 0.05662069	QD Score: 30.29130108
[066000/100000]	Cells: 465  Coverage: 0.17738342%		Max Fitness: 0.07810827	Mean Fitness: 0.06555927	Min Fitness: 0.05662069	QD Score: 30.48506132
[066500/100000]	Cells: 469  Coverage: 0.17890930%		Max Fitness: 0.07810827	Mean Fitness: 0.06558259	Min Fitness: 0.05662069	QD Score: 30.75823538
[067000/100000]	Cells: 472  Coverage: 0.18005371%		Max Fitness: 0.07810827	Mean Fitness: 0.06557827	Min Fitness: 0.05662069	QD Score: 30.95294511
[067500/100000]	Cells: 474  Coverage: 0.18081665%		Max Fitness: 0.07810827	Mean Fitness: 0.06557017	Min Fitness: 0.05662069	QD Score: 31.08025959
[068000/100000]	Cells: 475  Coverage: 0.18119812%		Max Fitness: 0.07810827	Mean Fitness: 0.06557460	Min Fitness: 0.05662069	QD Score: 31.14793578
[068500/100000]	Cells: 480  Coverage: 0.18310547%		Max Fitness: 0.07810827	Mean Fitness: 0.06554093	Min Fitness: 0.05662069	QD Score: 31.45964541
[069000/100000]	Cells: 482  Coverage: 0.18386841%		Max Fitness: 0.07810827	Mean Fitness: 0.06551372	Min Fitness: 0.05662069	QD Score: 31.57761263
[069500/100000]	Cells: 486  Coverage: 0.18539429%		Max Fitness: 0.07810827	Mean Fitness: 0.06550433	Min Fitness: 0.05662069	QD Score: 31.83510548
[070000/100000]	Cells: 490  Coverage: 0.18692017%		Max Fitness: 0.07810827	Mean Fitness: 0.06549941	Min Fitness: 0.05662069	QD Score: 32.09471231
[070500/100000]	Cells: 491  Coverage: 0.18730164%		Max Fitness: 0.07810827	Mean Fitness: 0.06548570	Min Fitness: 0.05662069	QD Score: 32.15347726
[071000/100000]	Cells: 492  Coverage: 0.18768311%		Max Fitness: 0.07810827	Mean Fitness: 0.06548506	Min Fitness: 0.05662069	QD Score: 32.21865130
[071500/100000]	Cells: 495  Coverage: 0.18882751%		Max Fitness: 0.07810827	Mean Fitness: 0.06547164	Min Fitness: 0.05662069	QD Score: 32.40846279
[072000/100000]	Cells: 499  Coverage: 0.19035339%		Max Fitness: 0.07810827	Mean Fitness: 0.06547417	Min Fitness: 0.05662069	QD Score: 32.67161291
[072500/100000]	Cells: 499  Coverage: 0.19035339%		Max Fitness: 0.07810827	Mean Fitness: 0.06548823	Min Fitness: 0.05662069	QD Score: 32.67862594
[073000/100000]	Cells: 501  Coverage: 0.19111633%		Max Fitness: 0.07810827	Mean Fitness: 0.06552476	Min Fitness: 0.05662069	QD Score: 32.82790697
[073500/100000]	Cells: 503  Coverage: 0.19187927%		Max Fitness: 0.07810827	Mean Fitness: 0.06550504	Min Fitness: 0.05662069	QD Score: 32.94903281
[074000/100000]	Cells: 503  Coverage: 0.19187927%		Max Fitness: 0.07810827	Mean Fitness: 0.06550504	Min Fitness: 0.05662069	QD Score: 32.94903281
[074500/100000]	Cells: 507  Coverage: 0.19340515%		Max Fitness: 0.07810827	Mean Fitness: 0.06547353	Min Fitness: 0.05662069	QD Score: 33.19507802
[075000/100000]	Cells: 508  Coverage: 0.19378662%		Max Fitness: 0.07810827	Mean Fitness: 0.06547951	Min Fitness: 0.05662069	QD Score: 33.26359330
[075500/100000]	Cells: 510  Coverage: 0.19454956%		Max Fitness: 0.07810827	Mean Fitness: 0.06550092	Min Fitness: 0.05662069	QD Score: 33.40547110
[076000/100000]	Cells: 511  Coverage: 0.19493103%		Max Fitness: 0.07810827	Mean Fitness: 0.06550799	Min Fitness: 0.05662069	QD Score: 33.47458231
[076500/100000]	Cells: 513  Coverage: 0.19569397%		Max Fitness: 0.07810827	Mean Fitness: 0.06550021	Min Fitness: 0.05662069	QD Score: 33.60160796
[077000/100000]	Cells: 516  Coverage: 0.19683838%		Max Fitness: 0.07810827	Mean Fitness: 0.06550009	Min Fitness: 0.05662069	QD Score: 33.79804538
[077500/100000]	Cells: 517  Coverage: 0.19721985%		Max Fitness: 0.07810827	Mean Fitness: 0.06552600	Min Fitness: 0.05662069	QD Score: 33.87693942
[078000/100000]	Cells: 518  Coverage: 0.19760132%		Max Fitness: 0.07810827	Mean Fitness: 0.06553279	Min Fitness: 0.05662069	QD Score: 33.94598264
[078500/100000]	Cells: 520  Coverage: 0.19836426%		Max Fitness: 0.07810827	Mean Fitness: 0.06550974	Min Fitness: 0.05628909	QD Score: 34.06506713
[079000/100000]	Cells: 520  Coverage: 0.19836426%		Max Fitness: 0.07810827	Mean Fitness: 0.06552681	Min Fitness: 0.05628909	QD Score: 34.07394076
[079500/100000]	Cells: 523  Coverage: 0.19950867%		Max Fitness: 0.07810827	Mean Fitness: 0.06551219	Min Fitness: 0.05628909	QD Score: 34.26287300
[080000/100000]	Cells: 525  Coverage: 0.20027161%		Max Fitness: 0.07810827	Mean Fitness: 0.06550297	Min Fitness: 0.05628909	QD Score: 34.38905950
[080500/100000]	Cells: 529  Coverage: 0.20179749%		Max Fitness: 0.07810827	Mean Fitness: 0.06548112	Min Fitness: 0.05628909	QD Score: 34.63951236
[081000/100000]	Cells: 530  Coverage: 0.20217896%		Max Fitness: 0.07813134	Mean Fitness: 0.06548340	Min Fitness: 0.05628909	QD Score: 34.70620016
[081500/100000]	Cells: 532  Coverage: 0.20294189%		Max Fitness: 0.07813134	Mean Fitness: 0.06546256	Min Fitness: 0.05628909	QD Score: 34.82608379
[082000/100000]	Cells: 533  Coverage: 0.20332336%		Max Fitness: 0.07813134	Mean Fitness: 0.06547118	Min Fitness: 0.05628909	QD Score: 34.89614142
[082500/100000]	Cells: 536  Coverage: 0.20446777%		Max Fitness: 0.07813134	Mean Fitness: 0.06549489	Min Fitness: 0.05628909	QD Score: 35.10526227
[083000/100000]	Cells: 536  Coverage: 0.20446777%		Max Fitness: 0.07813134	Mean Fitness: 0.06551134	Min Fitness: 0.05628909	QD Score: 35.11407759
[083500/100000]	Cells: 538  Coverage: 0.20523071%		Max Fitness: 0.07813134	Mean Fitness: 0.06552403	Min Fitness: 0.05628909	QD Score: 35.25192680
