[000500/100000]	Cells: 6  Coverage: 0.00228882%		Max Fitness: 0.06746288	Mean Fitness: 0.06665606	Min Fitness: 0.06572260	QD Score: 0.39993634
[008500/100000]	Cells: 108  Coverage: 0.04119873%		Max Fitness: 0.07614886	Mean Fitness: 0.06635689	Min Fitness: 0.05966289	QD Score: 7.16654381
[009000/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.07614886	Mean Fitness: 0.06635106	Min Fitness: 0.05929406	QD Score: 7.43131848
[009500/100000]	Cells: 117  Coverage: 0.04463196%		Max Fitness: 0.07614886	Mean Fitness: 0.06630251	Min Fitness: 0.05929406	QD Score: 7.75739361
[010000/100000]	Cells: 123  Coverage: 0.04692078%		Max Fitness: 0.07614886	Mean Fitness: 0.06621459	Min Fitness: 0.05929406	QD Score: 8.14439417
[010500/100000]	Cells: 127  Coverage: 0.04844666%		Max Fitness: 0.07614886	Mean Fitness: 0.06627840	Min Fitness: 0.05966289	QD Score: 8.41735652
[011000/100000]	Cells: 131  Coverage: 0.04997253%		Max Fitness: 0.07614886	Mean Fitness: 0.06624959	Min Fitness: 0.05964333	QD Score: 8.67869605
[011500/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.07614886	Mean Fitness: 0.06624819	Min Fitness: 0.05964333	QD Score: 8.94350612
[012000/100000]	Cells: 139  Coverage: 0.05302429%		Max Fitness: 0.07614886	Mean Fitness: 0.06629428	Min Fitness: 0.05964333	QD Score: 9.21490535
[012500/100000]	Cells: 141  Coverage: 0.05378723%		Max Fitness: 0.07614886	Mean Fitness: 0.06635319	Min Fitness: 0.05964333	QD Score: 9.35579999
[013000/100000]	Cells: 145  Coverage: 0.05531311%		Max Fitness: 0.07614886	Mean Fitness: 0.06635861	Min Fitness: 0.05964333	QD Score: 9.62199773
[013500/100000]	Cells: 152  Coverage: 0.05798340%		Max Fitness: 0.07614886	Mean Fitness: 0.06630518	Min Fitness: 0.05962306	QD Score: 10.07838794
[014000/100000]	Cells: 155  Coverage: 0.05912781%		Max Fitness: 0.07696514	Mean Fitness: 0.06634479	Min Fitness: 0.05962306	QD Score: 10.28344217
[014500/100000]	Cells: 158  Coverage: 0.06027222%		Max Fitness: 0.07696514	Mean Fitness: 0.06642302	Min Fitness: 0.05962306	QD Score: 10.49483787
[015000/100000]	Cells: 164  Coverage: 0.06256104%		Max Fitness: 0.07696514	Mean Fitness: 0.06640468	Min Fitness: 0.05954656	QD Score: 10.89036727
[015500/100000]	Cells: 165  Coverage: 0.06294250%		Max Fitness: 0.07696514	Mean Fitness: 0.06644253	Min Fitness: 0.05954656	QD Score: 10.96301691
[016000/100000]	Cells: 168  Coverage: 0.06408691%		Max Fitness: 0.07696514	Mean Fitness: 0.06639787	Min Fitness: 0.05954656	QD Score: 11.15484176
[016500/100000]	Cells: 169  Coverage: 0.06446838%		Max Fitness: 0.07696514	Mean Fitness: 0.06639378	Min Fitness: 0.05954656	QD Score: 11.22054834
[017000/100000]	Cells: 173  Coverage: 0.06599426%		Max Fitness: 0.07696514	Mean Fitness: 0.06641187	Min Fitness: 0.05954656	QD Score: 11.48925279
[017500/100000]	Cells: 175  Coverage: 0.06675720%		Max Fitness: 0.07696514	Mean Fitness: 0.06650440	Min Fitness: 0.05954656	QD Score: 11.63827082
[018000/100000]	Cells: 177  Coverage: 0.06752014%		Max Fitness: 0.07696514	Mean Fitness: 0.06647368	Min Fitness: 0.05954656	QD Score: 11.76584076
[018500/100000]	Cells: 183  Coverage: 0.06980896%		Max Fitness: 0.07696514	Mean Fitness: 0.06634682	Min Fitness: 0.05857901	QD Score: 12.14146764
[019000/100000]	Cells: 186  Coverage: 0.07095337%		Max Fitness: 0.07696514	Mean Fitness: 0.06638516	Min Fitness: 0.05857901	QD Score: 12.34763885
[019500/100000]	Cells: 190  Coverage: 0.07247925%		Max Fitness: 0.07696514	Mean Fitness: 0.06638777	Min Fitness: 0.05857901	QD Score: 12.61367611
[020000/100000]	Cells: 197  Coverage: 0.07514954%		Max Fitness: 0.07696514	Mean Fitness: 0.06632380	Min Fitness: 0.05857901	QD Score: 13.06578826
[020500/100000]	Cells: 198  Coverage: 0.07553101%		Max Fitness: 0.07696514	Mean Fitness: 0.06630620	Min Fitness: 0.05857901	QD Score: 13.12862785
[021000/100000]	Cells: 199  Coverage: 0.07591248%		Max Fitness: 0.07696514	Mean Fitness: 0.06628703	Min Fitness: 0.05857901	QD Score: 13.19111905
[021500/100000]	Cells: 202  Coverage: 0.07705688%		Max Fitness: 0.07696514	Mean Fitness: 0.06629825	Min Fitness: 0.05857901	QD Score: 13.39224714
[022000/100000]	Cells: 207  Coverage: 0.07896423%		Max Fitness: 0.07696514	Mean Fitness: 0.06618685	Min Fitness: 0.05857901	QD Score: 13.70067835
[022500/100000]	Cells: 208  Coverage: 0.07934570%		Max Fitness: 0.07696514	Mean Fitness: 0.06621052	Min Fitness: 0.05857901	QD Score: 13.77178718
[023000/100000]	Cells: 216  Coverage: 0.08239746%		Max Fitness: 0.07696514	Mean Fitness: 0.06606933	Min Fitness: 0.05737327	QD Score: 14.27097540
[023500/100000]	Cells: 218  Coverage: 0.08316040%		Max Fitness: 0.07696514	Mean Fitness: 0.06609986	Min Fitness: 0.05737327	QD Score: 14.40976935
[024000/100000]	Cells: 220  Coverage: 0.08392334%		Max Fitness: 0.07696514	Mean Fitness: 0.06610151	Min Fitness: 0.05737327	QD Score: 14.54233182
[024500/100000]	Cells: 222  Coverage: 0.08468628%		Max Fitness: 0.07696514	Mean Fitness: 0.06608053	Min Fitness: 0.05737327	QD Score: 14.66987826
[025000/100000]	Cells: 228  Coverage: 0.08697510%		Max Fitness: 0.07696514	Mean Fitness: 0.06602132	Min Fitness: 0.05737327	QD Score: 15.05286140
[025500/100000]	Cells: 230  Coverage: 0.08773804%		Max Fitness: 0.07696514	Mean Fitness: 0.06607518	Min Fitness: 0.05737327	QD Score: 15.19729080
[026000/100000]	Cells: 233  Coverage: 0.08888245%		Max Fitness: 0.07696514	Mean Fitness: 0.06607155	Min Fitness: 0.05737327	QD Score: 15.39467148
[026500/100000]	Cells: 236  Coverage: 0.09002686%		Max Fitness: 0.07696514	Mean Fitness: 0.06608695	Min Fitness: 0.05737327	QD Score: 15.59652077
[027000/100000]	Cells: 240  Coverage: 0.09155273%		Max Fitness: 0.07696514	Mean Fitness: 0.06608127	Min Fitness: 0.05737327	QD Score: 15.85950584
[027500/100000]	Cells: 243  Coverage: 0.09269714%		Max Fitness: 0.07696514	Mean Fitness: 0.06605991	Min Fitness: 0.05737327	QD Score: 16.05255702
[028000/100000]	Cells: 244  Coverage: 0.09307861%		Max Fitness: 0.07696514	Mean Fitness: 0.06607627	Min Fitness: 0.05737327	QD Score: 16.12260991
[028500/100000]	Cells: 248  Coverage: 0.09460449%		Max Fitness: 0.07696514	Mean Fitness: 0.06603346	Min Fitness: 0.05737327	QD Score: 16.37629912
[029000/100000]	Cells: 251  Coverage: 0.09574890%		Max Fitness: 0.07696514	Mean Fitness: 0.06606175	Min Fitness: 0.05737327	QD Score: 16.58150023
[029500/100000]	Cells: 254  Coverage: 0.09689331%		Max Fitness: 0.07696514	Mean Fitness: 0.06606356	Min Fitness: 0.05737327	QD Score: 16.78014400
[030000/100000]	Cells: 260  Coverage: 0.09918213%		Max Fitness: 0.07696514	Mean Fitness: 0.06607767	Min Fitness: 0.05737327	QD Score: 17.18019347
[030500/100000]	Cells: 262  Coverage: 0.09994507%		Max Fitness: 0.07696514	Mean Fitness: 0.06606229	Min Fitness: 0.05737327	QD Score: 17.30832094
[031000/100000]	Cells: 265  Coverage: 0.10108948%		Max Fitness: 0.07696514	Mean Fitness: 0.06607173	Min Fitness: 0.05737327	QD Score: 17.50900885
[031500/100000]	Cells: 272  Coverage: 0.10375977%		Max Fitness: 0.07696514	Mean Fitness: 0.06604330	Min Fitness: 0.05737327	QD Score: 17.96377892
[032000/100000]	Cells: 273  Coverage: 0.10414124%		Max Fitness: 0.07696514	Mean Fitness: 0.06606362	Min Fitness: 0.05737327	QD Score: 18.03536877
[032500/100000]	Cells: 277  Coverage: 0.10566711%		Max Fitness: 0.07696514	Mean Fitness: 0.06600100	Min Fitness: 0.05716452	QD Score: 18.28227835
[033000/100000]	Cells: 281  Coverage: 0.10719299%		Max Fitness: 0.07696514	Mean Fitness: 0.06594910	Min Fitness: 0.05716452	QD Score: 18.53169649
[033500/100000]	Cells: 284  Coverage: 0.10833740%		Max Fitness: 0.07696514	Mean Fitness: 0.06593543	Min Fitness: 0.05716452	QD Score: 18.72566124
[034000/100000]	Cells: 286  Coverage: 0.10910034%		Max Fitness: 0.07696514	Mean Fitness: 0.06594492	Min Fitness: 0.05716452	QD Score: 18.86024596
[034500/100000]	Cells: 287  Coverage: 0.10948181%		Max Fitness: 0.07696514	Mean Fitness: 0.06597520	Min Fitness: 0.05716452	QD Score: 18.93488252
[035000/100000]	Cells: 290  Coverage: 0.11062622%		Max Fitness: 0.07696514	Mean Fitness: 0.06592387	Min Fitness: 0.05716452	QD Score: 19.11792211
[035500/100000]	Cells: 292  Coverage: 0.11138916%		Max Fitness: 0.07696514	Mean Fitness: 0.06587558	Min Fitness: 0.05716452	QD Score: 19.23566982
[036000/100000]	Cells: 295  Coverage: 0.11253357%		Max Fitness: 0.07696514	Mean Fitness: 0.06589886	Min Fitness: 0.05716452	QD Score: 19.44016256
[036500/100000]	Cells: 299  Coverage: 0.11405945%		Max Fitness: 0.07696514	Mean Fitness: 0.06585946	Min Fitness: 0.05716452	QD Score: 19.69197850
[037000/100000]	Cells: 302  Coverage: 0.11520386%		Max Fitness: 0.07696514	Mean Fitness: 0.06587760	Min Fitness: 0.05716452	QD Score: 19.89503513
[037500/100000]	Cells: 305  Coverage: 0.11634827%		Max Fitness: 0.07696514	Mean Fitness: 0.06585704	Min Fitness: 0.05716452	QD Score: 20.08639767
[038000/100000]	Cells: 311  Coverage: 0.11863708%		Max Fitness: 0.07696514	Mean Fitness: 0.06585361	Min Fitness: 0.05716452	QD Score: 20.48047168
[038500/100000]	Cells: 314  Coverage: 0.11978149%		Max Fitness: 0.07696514	Mean Fitness: 0.06586826	Min Fitness: 0.05716452	QD Score: 20.68263234
[039000/100000]	Cells: 316  Coverage: 0.12054443%		Max Fitness: 0.07696514	Mean Fitness: 0.06584458	Min Fitness: 0.05689732	QD Score: 20.80688793
[039500/100000]	Cells: 318  Coverage: 0.12130737%		Max Fitness: 0.07696514	Mean Fitness: 0.06581798	Min Fitness: 0.05689732	QD Score: 20.93011891
[040000/100000]	Cells: 322  Coverage: 0.12283325%		Max Fitness: 0.07696514	Mean Fitness: 0.06577091	Min Fitness: 0.05689732	QD Score: 21.17823175
[040500/100000]	Cells: 323  Coverage: 0.12321472%		Max Fitness: 0.07696514	Mean Fitness: 0.06576299	Min Fitness: 0.05689732	QD Score: 21.24144525
[041000/100000]	Cells: 325  Coverage: 0.12397766%		Max Fitness: 0.07696514	Mean Fitness: 0.06573515	Min Fitness: 0.05689732	QD Score: 21.36392304
[041500/100000]	Cells: 327  Coverage: 0.12474060%		Max Fitness: 0.07696514	Mean Fitness: 0.06575135	Min Fitness: 0.05689732	QD Score: 21.50069288
[042000/100000]	Cells: 328  Coverage: 0.12512207%		Max Fitness: 0.07696514	Mean Fitness: 0.06574613	Min Fitness: 0.05689732	QD Score: 21.56473202
[042500/100000]	Cells: 332  Coverage: 0.12664795%		Max Fitness: 0.07696514	Mean Fitness: 0.06578056	Min Fitness: 0.05689732	QD Score: 21.83914545
[043000/100000]	Cells: 335  Coverage: 0.12779236%		Max Fitness: 0.07696514	Mean Fitness: 0.06578973	Min Fitness: 0.05689732	QD Score: 22.03956066
[043500/100000]	Cells: 335  Coverage: 0.12779236%		Max Fitness: 0.07696514	Mean Fitness: 0.06580870	Min Fitness: 0.05689732	QD Score: 22.04591592
[044000/100000]	Cells: 338  Coverage: 0.12893677%		Max Fitness: 0.07696514	Mean Fitness: 0.06586772	Min Fitness: 0.05689732	QD Score: 22.26328801
[044500/100000]	Cells: 340  Coverage: 0.12969971%		Max Fitness: 0.07696514	Mean Fitness: 0.06586865	Min Fitness: 0.05689732	QD Score: 22.39533955
[045000/100000]	Cells: 342  Coverage: 0.13046265%		Max Fitness: 0.07696514	Mean Fitness: 0.06585719	Min Fitness: 0.05689732	QD Score: 22.52315978
[045500/100000]	Cells: 344  Coverage: 0.13122559%		Max Fitness: 0.07696514	Mean Fitness: 0.06582781	Min Fitness: 0.05689732	QD Score: 22.64476562
[046000/100000]	Cells: 344  Coverage: 0.13122559%		Max Fitness: 0.07696514	Mean Fitness: 0.06582781	Min Fitness: 0.05689732	QD Score: 22.64476562
[046500/100000]	Cells: 346  Coverage: 0.13198853%		Max Fitness: 0.07696514	Mean Fitness: 0.06583600	Min Fitness: 0.05689732	QD Score: 22.77925614
[047000/100000]	Cells: 347  Coverage: 0.13237000%		Max Fitness: 0.07696514	Mean Fitness: 0.06586181	Min Fitness: 0.05689732	QD Score: 22.85404794
[047500/100000]	Cells: 351  Coverage: 0.13389587%		Max Fitness: 0.07696514	Mean Fitness: 0.06582787	Min Fitness: 0.05689732	QD Score: 23.10558175
[048000/100000]	Cells: 354  Coverage: 0.13504028%		Max Fitness: 0.07696514	Mean Fitness: 0.06581393	Min Fitness: 0.05689732	QD Score: 23.29813298
[048500/100000]	Cells: 355  Coverage: 0.13542175%		Max Fitness: 0.07696514	Mean Fitness: 0.06580416	Min Fitness: 0.05689732	QD Score: 23.36047733
[049000/100000]	Cells: 357  Coverage: 0.13618469%		Max Fitness: 0.07696514	Mean Fitness: 0.06582232	Min Fitness: 0.05689732	QD Score: 23.49856824
[049500/100000]	Cells: 357  Coverage: 0.13618469%		Max Fitness: 0.07696514	Mean Fitness: 0.06585155	Min Fitness: 0.05689732	QD Score: 23.50900168
[050000/100000]	Cells: 357  Coverage: 0.13618469%		Max Fitness: 0.07696514	Mean Fitness: 0.06587036	Min Fitness: 0.05689732	QD Score: 23.51571743
[050500/100000]	Cells: 358  Coverage: 0.13656616%		Max Fitness: 0.07696514	Mean Fitness: 0.06585354	Min Fitness: 0.05689732	QD Score: 23.57556749
[051000/100000]	Cells: 361  Coverage: 0.13771057%		Max Fitness: 0.07696514	Mean Fitness: 0.06585993	Min Fitness: 0.05639057	QD Score: 23.77543333
[051500/100000]	Cells: 364  Coverage: 0.13885498%		Max Fitness: 0.07696514	Mean Fitness: 0.06583944	Min Fitness: 0.05639057	QD Score: 23.96555513
[052000/100000]	Cells: 366  Coverage: 0.13961792%		Max Fitness: 0.07696514	Mean Fitness: 0.06582730	Min Fitness: 0.05639057	QD Score: 24.09279036
[052500/100000]	Cells: 368  Coverage: 0.14038086%		Max Fitness: 0.07696514	Mean Fitness: 0.06583567	Min Fitness: 0.05639057	QD Score: 24.22752651
[053000/100000]	Cells: 370  Coverage: 0.14114380%		Max Fitness: 0.07696514	Mean Fitness: 0.06591270	Min Fitness: 0.05639057	QD Score: 24.38770055
[053500/100000]	Cells: 370  Coverage: 0.14114380%		Max Fitness: 0.07696514	Mean Fitness: 0.06593080	Min Fitness: 0.05639057	QD Score: 24.39439714
[054000/100000]	Cells: 374  Coverage: 0.14266968%		Max Fitness: 0.07696514	Mean Fitness: 0.06588780	Min Fitness: 0.05597825	QD Score: 24.64203622
[054500/100000]	Cells: 377  Coverage: 0.14381409%		Max Fitness: 0.07696514	Mean Fitness: 0.06583553	Min Fitness: 0.05470162	QD Score: 24.81999499
[055000/100000]	Cells: 384  Coverage: 0.14648438%		Max Fitness: 0.07696514	Mean Fitness: 0.06583022	Min Fitness: 0.05470162	QD Score: 25.27880497
[055500/100000]	Cells: 389  Coverage: 0.14839172%		Max Fitness: 0.07696514	Mean Fitness: 0.06577622	Min Fitness: 0.05470162	QD Score: 25.58694901
[056000/100000]	Cells: 392  Coverage: 0.14953613%		Max Fitness: 0.07696514	Mean Fitness: 0.06574899	Min Fitness: 0.05470162	QD Score: 25.77360264
[056500/100000]	Cells: 397  Coverage: 0.15144348%		Max Fitness: 0.07696514	Mean Fitness: 0.06572774	Min Fitness: 0.05470162	QD Score: 26.09391330
[057000/100000]	Cells: 401  Coverage: 0.15296936%		Max Fitness: 0.07696514	Mean Fitness: 0.06570025	Min Fitness: 0.05470162	QD Score: 26.34579903
[057500/100000]	Cells: 402  Coverage: 0.15335083%		Max Fitness: 0.07696514	Mean Fitness: 0.06570163	Min Fitness: 0.05470162	QD Score: 26.41205651
[058000/100000]	Cells: 405  Coverage: 0.15449524%		Max Fitness: 0.07696514	Mean Fitness: 0.06568169	Min Fitness: 0.05470162	QD Score: 26.60108374
[058500/100000]	Cells: 406  Coverage: 0.15487671%		Max Fitness: 0.07696514	Mean Fitness: 0.06568098	Min Fitness: 0.05470162	QD Score: 26.66647674
[059000/100000]	Cells: 407  Coverage: 0.15525818%		Max Fitness: 0.07696514	Mean Fitness: 0.06566600	Min Fitness: 0.05470162	QD Score: 26.72606095
[059500/100000]	Cells: 409  Coverage: 0.15602112%		Max Fitness: 0.07696514	Mean Fitness: 0.06566681	Min Fitness: 0.05470162	QD Score: 26.85772576
[060000/100000]	Cells: 413  Coverage: 0.15754700%		Max Fitness: 0.07696514	Mean Fitness: 0.06564450	Min Fitness: 0.05470162	QD Score: 27.11117814
[060500/100000]	Cells: 415  Coverage: 0.15830994%		Max Fitness: 0.07696514	Mean Fitness: 0.06563202	Min Fitness: 0.05470162	QD Score: 27.23728720
[061000/100000]	Cells: 417  Coverage: 0.15907288%		Max Fitness: 0.07696514	Mean Fitness: 0.06565988	Min Fitness: 0.05470162	QD Score: 27.38017104
[061500/100000]	Cells: 420  Coverage: 0.16021729%		Max Fitness: 0.07696514	Mean Fitness: 0.06564477	Min Fitness: 0.05470162	QD Score: 27.57080411
[062000/100000]	Cells: 423  Coverage: 0.16136169%		Max Fitness: 0.07696514	Mean Fitness: 0.06564879	Min Fitness: 0.05470162	QD Score: 27.76943860
[062500/100000]	Cells: 424  Coverage: 0.16174316%		Max Fitness: 0.07696514	Mean Fitness: 0.06564831	Min Fitness: 0.05470162	QD Score: 27.83488475
[063000/100000]	Cells: 425  Coverage: 0.16212463%		Max Fitness: 0.07696514	Mean Fitness: 0.06565417	Min Fitness: 0.05470162	QD Score: 27.90302229
[063500/100000]	Cells: 426  Coverage: 0.16250610%		Max Fitness: 0.07696514	Mean Fitness: 0.06570026	Min Fitness: 0.05470162	QD Score: 27.98831065
[064000/100000]	Cells: 427  Coverage: 0.16288757%		Max Fitness: 0.07696514	Mean Fitness: 0.06572337	Min Fitness: 0.05470162	QD Score: 28.06388046
[064500/100000]	Cells: 430  Coverage: 0.16403198%		Max Fitness: 0.07696514	Mean Fitness: 0.06571188	Min Fitness: 0.05470162	QD Score: 28.25610985
[065000/100000]	Cells: 431  Coverage: 0.16441345%		Max Fitness: 0.07696514	Mean Fitness: 0.06571092	Min Fitness: 0.05470162	QD Score: 28.32140646
[065500/100000]	Cells: 432  Coverage: 0.16479492%		Max Fitness: 0.07696514	Mean Fitness: 0.06571504	Min Fitness: 0.05470162	QD Score: 28.38889682
[066000/100000]	Cells: 433  Coverage: 0.16517639%		Max Fitness: 0.07696514	Mean Fitness: 0.06571174	Min Fitness: 0.05470162	QD Score: 28.45318539
[066500/100000]	Cells: 437  Coverage: 0.16670227%		Max Fitness: 0.07696514	Mean Fitness: 0.06571757	Min Fitness: 0.05470162	QD Score: 28.71857896
[067000/100000]	Cells: 438  Coverage: 0.16708374%		Max Fitness: 0.07696514	Mean Fitness: 0.06574197	Min Fitness: 0.05470162	QD Score: 28.79498087
[067500/100000]	Cells: 439  Coverage: 0.16746521%		Max Fitness: 0.07696514	Mean Fitness: 0.06580494	Min Fitness: 0.05470162	QD Score: 28.88836763
[068000/100000]	Cells: 441  Coverage: 0.16822815%		Max Fitness: 0.07696514	Mean Fitness: 0.06579615	Min Fitness: 0.05470162	QD Score: 29.01610006
[068500/100000]	Cells: 442  Coverage: 0.16860962%		Max Fitness: 0.07696514	Mean Fitness: 0.06580378	Min Fitness: 0.05470162	QD Score: 29.08526949
[069000/100000]	Cells: 445  Coverage: 0.16975403%		Max Fitness: 0.07696514	Mean Fitness: 0.06579472	Min Fitness: 0.05470162	QD Score: 29.27865101
[069500/100000]	Cells: 449  Coverage: 0.17127991%		Max Fitness: 0.07696514	Mean Fitness: 0.06577408	Min Fitness: 0.05470162	QD Score: 29.53256149
[070000/100000]	Cells: 450  Coverage: 0.17166138%		Max Fitness: 0.07696514	Mean Fitness: 0.06577182	Min Fitness: 0.05470162	QD Score: 29.59731771
[070500/100000]	Cells: 453  Coverage: 0.17280579%		Max Fitness: 0.07696514	Mean Fitness: 0.06575186	Min Fitness: 0.05466188	QD Score: 29.78559296
[071000/100000]	Cells: 456  Coverage: 0.17395020%		Max Fitness: 0.07696514	Mean Fitness: 0.06572367	Min Fitness: 0.05466188	QD Score: 29.96999419
[071500/100000]	Cells: 458  Coverage: 0.17471313%		Max Fitness: 0.07696514	Mean Fitness: 0.06570880	Min Fitness: 0.05466188	QD Score: 30.09462815
[072000/100000]	Cells: 460  Coverage: 0.17547607%		Max Fitness: 0.07696514	Mean Fitness: 0.06569608	Min Fitness: 0.05466188	QD Score: 30.22019478
[072500/100000]	Cells: 461  Coverage: 0.17585754%		Max Fitness: 0.07696514	Mean Fitness: 0.06570553	Min Fitness: 0.05466188	QD Score: 30.29024766
[073000/100000]	Cells: 463  Coverage: 0.17662048%		Max Fitness: 0.07696514	Mean Fitness: 0.06569473	Min Fitness: 0.05466188	QD Score: 30.41665981
[073500/100000]	Cells: 464  Coverage: 0.17700195%		Max Fitness: 0.07696514	Mean Fitness: 0.06569499	Min Fitness: 0.05466188	QD Score: 30.48247443
[074000/100000]	Cells: 468  Coverage: 0.17852783%		Max Fitness: 0.07696514	Mean Fitness: 0.06571886	Min Fitness: 0.05466188	QD Score: 30.75642880
[074500/100000]	Cells: 469  Coverage: 0.17890930%		Max Fitness: 0.07696514	Mean Fitness: 0.06571171	Min Fitness: 0.05466188	QD Score: 30.81879058
[075000/100000]	Cells: 472  Coverage: 0.18005371%		Max Fitness: 0.07696514	Mean Fitness: 0.06567505	Min Fitness: 0.05466188	QD Score: 30.99862559
[075500/100000]	Cells: 475  Coverage: 0.18119812%		Max Fitness: 0.07696514	Mean Fitness: 0.06566949	Min Fitness: 0.05466188	QD Score: 31.19300936
[076000/100000]	Cells: 476  Coverage: 0.18157959%		Max Fitness: 0.07696514	Mean Fitness: 0.06566650	Min Fitness: 0.05466188	QD Score: 31.25725529
[076500/100000]	Cells: 477  Coverage: 0.18196106%		Max Fitness: 0.07696514	Mean Fitness: 0.06566446	Min Fitness: 0.05466188	QD Score: 31.32194759
[077000/100000]	Cells: 477  Coverage: 0.18196106%		Max Fitness: 0.07696514	Mean Fitness: 0.06566446	Min Fitness: 0.05466188	QD Score: 31.32194759
[077500/100000]	Cells: 477  Coverage: 0.18196106%		Max Fitness: 0.07696514	Mean Fitness: 0.06567659	Min Fitness: 0.05466188	QD Score: 31.32773206
[078000/100000]	Cells: 481  Coverage: 0.18348694%		Max Fitness: 0.07696514	Mean Fitness: 0.06565536	Min Fitness: 0.05466188	QD Score: 31.58022754
[078500/100000]	Cells: 481  Coverage: 0.18348694%		Max Fitness: 0.07696514	Mean Fitness: 0.06565718	Min Fitness: 0.05466188	QD Score: 31.58110308
[079000/100000]	Cells: 484  Coverage: 0.18463135%		Max Fitness: 0.07696514	Mean Fitness: 0.06563135	Min Fitness: 0.05466188	QD Score: 31.76557437
[079500/100000]	Cells: 485  Coverage: 0.18501282%		Max Fitness: 0.07696514	Mean Fitness: 0.06561998	Min Fitness: 0.05466188	QD Score: 31.82568938
[080000/100000]	Cells: 487  Coverage: 0.18577576%		Max Fitness: 0.07696514	Mean Fitness: 0.06559746	Min Fitness: 0.05466188	QD Score: 31.94596442
[080500/100000]	Cells: 489  Coverage: 0.18653870%		Max Fitness: 0.07696514	Mean Fitness: 0.06557658	Min Fitness: 0.05466188	QD Score: 32.06694673
[081000/100000]	Cells: 491  Coverage: 0.18730164%		Max Fitness: 0.07696514	Mean Fitness: 0.06555284	Min Fitness: 0.05466188	QD Score: 32.18644572
[081500/100000]	Cells: 494  Coverage: 0.18844604%		Max Fitness: 0.07696514	Mean Fitness: 0.06557291	Min Fitness: 0.05466188	QD Score: 32.39301600
[082000/100000]	Cells: 494  Coverage: 0.18844604%		Max Fitness: 0.07696514	Mean Fitness: 0.06557291	Min Fitness: 0.05466188	QD Score: 32.39301600
[082500/100000]	Cells: 495  Coverage: 0.18882751%		Max Fitness: 0.07696514	Mean Fitness: 0.06558210	Min Fitness: 0.05466188	QD Score: 32.46314001
[083000/100000]	Cells: 499  Coverage: 0.19035339%		Max Fitness: 0.07696514	Mean Fitness: 0.06560879	Min Fitness: 0.05466188	QD Score: 32.73878658
[083500/100000]	Cells: 499  Coverage: 0.19035339%		Max Fitness: 0.07696514	Mean Fitness: 0.06560940	Min Fitness: 0.05466188	QD Score: 32.73909100
