[000500/100000]	Cells: 1  Coverage: 0.00038147%		Max Fitness: 0.04999550	Mean Fitness: 0.04999550	Min Fitness: 0.04999550	QD Score: 0.04999550
[007500/100000]	Cells: 19  Coverage: 0.00724792%		Max Fitness: 0.06137828	Mean Fitness: 0.05522774	Min Fitness: 0.04824783	QD Score: 1.04932700
[008000/100000]	Cells: 19  Coverage: 0.00724792%		Max Fitness: 0.06137828	Mean Fitness: 0.05542350	Min Fitness: 0.04824783	QD Score: 1.05304657
[008500/100000]	Cells: 19  Coverage: 0.00724792%		Max Fitness: 0.06137828	Mean Fitness: 0.05559460	Min Fitness: 0.05011330	QD Score: 1.05629749
[009000/100000]	Cells: 22  Coverage: 0.00839233%		Max Fitness: 0.06202312	Mean Fitness: 0.05517126	Min Fitness: 0.04988045	QD Score: 1.21376774
[009500/100000]	Cells: 24  Coverage: 0.00915527%		Max Fitness: 0.06202312	Mean Fitness: 0.05484008	Min Fitness: 0.04958668	QD Score: 1.31616194
[010000/100000]	Cells: 25  Coverage: 0.00953674%		Max Fitness: 0.06202312	Mean Fitness: 0.05493393	Min Fitness: 0.04958668	QD Score: 1.37334826
[010500/100000]	Cells: 28  Coverage: 0.01068115%		Max Fitness: 0.06223493	Mean Fitness: 0.05501428	Min Fitness: 0.04726725	QD Score: 1.54039981
[011000/100000]	Cells: 29  Coverage: 0.01106262%		Max Fitness: 0.06223493	Mean Fitness: 0.05532276	Min Fitness: 0.04726725	QD Score: 1.60436014
[011500/100000]	Cells: 29  Coverage: 0.01106262%		Max Fitness: 0.06223493	Mean Fitness: 0.05532991	Min Fitness: 0.04726725	QD Score: 1.60456741
[012000/100000]	Cells: 32  Coverage: 0.01220703%		Max Fitness: 0.06223493	Mean Fitness: 0.05519144	Min Fitness: 0.04726725	QD Score: 1.76612617
[012500/100000]	Cells: 34  Coverage: 0.01296997%		Max Fitness: 0.06223493	Mean Fitness: 0.05503117	Min Fitness: 0.04726725	QD Score: 1.87105980
[013000/100000]	Cells: 34  Coverage: 0.01296997%		Max Fitness: 0.06434376	Mean Fitness: 0.05530762	Min Fitness: 0.04726725	QD Score: 1.88045895
[013500/100000]	Cells: 36  Coverage: 0.01373291%		Max Fitness: 0.06434376	Mean Fitness: 0.05537188	Min Fitness: 0.04726725	QD Score: 1.99338770
[014000/100000]	Cells: 37  Coverage: 0.01411438%		Max Fitness: 0.06434376	Mean Fitness: 0.05525764	Min Fitness: 0.04726725	QD Score: 2.04453259
[014500/100000]	Cells: 38  Coverage: 0.01449585%		Max Fitness: 0.06434376	Mean Fitness: 0.05518849	Min Fitness: 0.04726725	QD Score: 2.09716245
[015000/100000]	Cells: 40  Coverage: 0.01525879%		Max Fitness: 0.06434376	Mean Fitness: 0.05506934	Min Fitness: 0.04726725	QD Score: 2.20277343
[015500/100000]	Cells: 40  Coverage: 0.01525879%		Max Fitness: 0.06434376	Mean Fitness: 0.05506934	Min Fitness: 0.04726725	QD Score: 2.20277343
[016000/100000]	Cells: 40  Coverage: 0.01525879%		Max Fitness: 0.06434376	Mean Fitness: 0.05509604	Min Fitness: 0.04726725	QD Score: 2.20384178
[016500/100000]	Cells: 41  Coverage: 0.01564026%		Max Fitness: 0.06434376	Mean Fitness: 0.05503987	Min Fitness: 0.04726725	QD Score: 2.25663455
[017000/100000]	Cells: 43  Coverage: 0.01640320%		Max Fitness: 0.06434376	Mean Fitness: 0.05528362	Min Fitness: 0.04726725	QD Score: 2.37719569
[017500/100000]	Cells: 45  Coverage: 0.01716614%		Max Fitness: 0.06434376	Mean Fitness: 0.05525212	Min Fitness: 0.04726725	QD Score: 2.48634531
[018000/100000]	Cells: 47  Coverage: 0.01792908%		Max Fitness: 0.06434376	Mean Fitness: 0.05514451	Min Fitness: 0.04726725	QD Score: 2.59179182
[018500/100000]	Cells: 48  Coverage: 0.01831055%		Max Fitness: 0.06434376	Mean Fitness: 0.05514572	Min Fitness: 0.04726725	QD Score: 2.64699447
[019000/100000]	Cells: 48  Coverage: 0.01831055%		Max Fitness: 0.06434376	Mean Fitness: 0.05514892	Min Fitness: 0.04726725	QD Score: 2.64714816
[019500/100000]	Cells: 50  Coverage: 0.01907349%		Max Fitness: 0.06434376	Mean Fitness: 0.05535742	Min Fitness: 0.04726725	QD Score: 2.76787076
[020000/100000]	Cells: 50  Coverage: 0.01907349%		Max Fitness: 0.06434376	Mean Fitness: 0.05535742	Min Fitness: 0.04726725	QD Score: 2.76787076
[020500/100000]	Cells: 50  Coverage: 0.01907349%		Max Fitness: 0.06434376	Mean Fitness: 0.05537970	Min Fitness: 0.04726725	QD Score: 2.76898513
[021000/100000]	Cells: 51  Coverage: 0.01945496%		Max Fitness: 0.06434376	Mean Fitness: 0.05535283	Min Fitness: 0.04726725	QD Score: 2.82299445
[021500/100000]	Cells: 52  Coverage: 0.01983643%		Max Fitness: 0.06434376	Mean Fitness: 0.05538094	Min Fitness: 0.04726725	QD Score: 2.87980877
[022000/100000]	Cells: 54  Coverage: 0.02059937%		Max Fitness: 0.06434376	Mean Fitness: 0.05523185	Min Fitness: 0.04726725	QD Score: 2.98252005
[022500/100000]	Cells: 54  Coverage: 0.02059937%		Max Fitness: 0.06434376	Mean Fitness: 0.05531421	Min Fitness: 0.04726725	QD Score: 2.98696751
[023000/100000]	Cells: 54  Coverage: 0.02059937%		Max Fitness: 0.06434376	Mean Fitness: 0.05531421	Min Fitness: 0.04726725	QD Score: 2.98696751
[023500/100000]	Cells: 58  Coverage: 0.02212524%		Max Fitness: 0.06434376	Mean Fitness: 0.05549028	Min Fitness: 0.04726725	QD Score: 3.21843613
[024000/100000]	Cells: 59  Coverage: 0.02250671%		Max Fitness: 0.06434376	Mean Fitness: 0.05544986	Min Fitness: 0.04726725	QD Score: 3.27154182
[024500/100000]	Cells: 60  Coverage: 0.02288818%		Max Fitness: 0.06434376	Mean Fitness: 0.05537459	Min Fitness: 0.04726725	QD Score: 3.32247526
[025000/100000]	Cells: 62  Coverage: 0.02365112%		Max Fitness: 0.06434376	Mean Fitness: 0.05522427	Min Fitness: 0.04726725	QD Score: 3.42390483
[025500/100000]	Cells: 62  Coverage: 0.02365112%		Max Fitness: 0.06434376	Mean Fitness: 0.05522427	Min Fitness: 0.04726725	QD Score: 3.42390483
[026000/100000]	Cells: 63  Coverage: 0.02403259%		Max Fitness: 0.06434376	Mean Fitness: 0.05513222	Min Fitness: 0.04726725	QD Score: 3.47332983
[026500/100000]	Cells: 63  Coverage: 0.02403259%		Max Fitness: 0.06434376	Mean Fitness: 0.05513222	Min Fitness: 0.04726725	QD Score: 3.47332983
[027000/100000]	Cells: 64  Coverage: 0.02441406%		Max Fitness: 0.06434376	Mean Fitness: 0.05511234	Min Fitness: 0.04726725	QD Score: 3.52718996
[027500/100000]	Cells: 64  Coverage: 0.02441406%		Max Fitness: 0.06434376	Mean Fitness: 0.05513592	Min Fitness: 0.04726725	QD Score: 3.52869856
[028000/100000]	Cells: 64  Coverage: 0.02441406%		Max Fitness: 0.06434376	Mean Fitness: 0.05514031	Min Fitness: 0.04726725	QD Score: 3.52898002
[028500/100000]	Cells: 65  Coverage: 0.02479553%		Max Fitness: 0.06434376	Mean Fitness: 0.05515818	Min Fitness: 0.04726725	QD Score: 3.58528186
[029000/100000]	Cells: 65  Coverage: 0.02479553%		Max Fitness: 0.06434376	Mean Fitness: 0.05515818	Min Fitness: 0.04726725	QD Score: 3.58528186
[029500/100000]	Cells: 66  Coverage: 0.02517700%		Max Fitness: 0.06434376	Mean Fitness: 0.05531259	Min Fitness: 0.04726725	QD Score: 3.65063094
[030000/100000]	Cells: 66  Coverage: 0.02517700%		Max Fitness: 0.06434376	Mean Fitness: 0.05531259	Min Fitness: 0.04726725	QD Score: 3.65063094
[030500/100000]	Cells: 66  Coverage: 0.02517700%		Max Fitness: 0.06434376	Mean Fitness: 0.05532454	Min Fitness: 0.04726725	QD Score: 3.65141939
[031000/100000]	Cells: 68  Coverage: 0.02593994%		Max Fitness: 0.06434376	Mean Fitness: 0.05533007	Min Fitness: 0.04726725	QD Score: 3.76244465
[031500/100000]	Cells: 71  Coverage: 0.02708435%		Max Fitness: 0.06434376	Mean Fitness: 0.05546893	Min Fitness: 0.04726725	QD Score: 3.93829423
[032000/100000]	Cells: 72  Coverage: 0.02746582%		Max Fitness: 0.06434376	Mean Fitness: 0.05563377	Min Fitness: 0.04726725	QD Score: 4.00563157
[032500/100000]	Cells: 72  Coverage: 0.02746582%		Max Fitness: 0.06434376	Mean Fitness: 0.05563377	Min Fitness: 0.04726725	QD Score: 4.00563157
[033000/100000]	Cells: 73  Coverage: 0.02784729%		Max Fitness: 0.06434376	Mean Fitness: 0.05559547	Min Fitness: 0.04726725	QD Score: 4.05846917
[033500/100000]	Cells: 76  Coverage: 0.02899170%		Max Fitness: 0.06434376	Mean Fitness: 0.05550238	Min Fitness: 0.04726725	QD Score: 4.21818082
[034000/100000]	Cells: 76  Coverage: 0.02899170%		Max Fitness: 0.06434376	Mean Fitness: 0.05560664	Min Fitness: 0.04726725	QD Score: 4.22610434
[034500/100000]	Cells: 78  Coverage: 0.02975464%		Max Fitness: 0.06434376	Mean Fitness: 0.05555162	Min Fitness: 0.04726725	QD Score: 4.33302620
[035000/100000]	Cells: 80  Coverage: 0.03051758%		Max Fitness: 0.06434376	Mean Fitness: 0.05546958	Min Fitness: 0.04726725	QD Score: 4.43756622
[035500/100000]	Cells: 81  Coverage: 0.03089905%		Max Fitness: 0.06434376	Mean Fitness: 0.05554404	Min Fitness: 0.04726725	QD Score: 4.49906698
[036000/100000]	Cells: 81  Coverage: 0.03089905%		Max Fitness: 0.06434376	Mean Fitness: 0.05560199	Min Fitness: 0.04726725	QD Score: 4.50376140
[036500/100000]	Cells: 81  Coverage: 0.03089905%		Max Fitness: 0.06434376	Mean Fitness: 0.05565223	Min Fitness: 0.04726725	QD Score: 4.50783032
[037000/100000]	Cells: 81  Coverage: 0.03089905%		Max Fitness: 0.06434376	Mean Fitness: 0.05575102	Min Fitness: 0.04726725	QD Score: 4.51583278
[037500/100000]	Cells: 81  Coverage: 0.03089905%		Max Fitness: 0.06434376	Mean Fitness: 0.05581338	Min Fitness: 0.04726725	QD Score: 4.52088409
[038000/100000]	Cells: 81  Coverage: 0.03089905%		Max Fitness: 0.06434376	Mean Fitness: 0.05584864	Min Fitness: 0.04726725	QD Score: 4.52374017
[038500/100000]	Cells: 82  Coverage: 0.03128052%		Max Fitness: 0.06434376	Mean Fitness: 0.05599324	Min Fitness: 0.04726725	QD Score: 4.59144546
[039000/100000]	Cells: 83  Coverage: 0.03166199%		Max Fitness: 0.06434376	Mean Fitness: 0.05596777	Min Fitness: 0.04726725	QD Score: 4.64532522
[039500/100000]	Cells: 85  Coverage: 0.03242493%		Max Fitness: 0.06434376	Mean Fitness: 0.05610207	Min Fitness: 0.04902133	QD Score: 4.76867603
[040000/100000]	Cells: 88  Coverage: 0.03356934%		Max Fitness: 0.06434376	Mean Fitness: 0.05603162	Min Fitness: 0.04902133	QD Score: 4.93078283
[040500/100000]	Cells: 90  Coverage: 0.03433228%		Max Fitness: 0.06434376	Mean Fitness: 0.05606354	Min Fitness: 0.04902133	QD Score: 5.04571867
[041000/100000]	Cells: 90  Coverage: 0.03433228%		Max Fitness: 0.06434376	Mean Fitness: 0.05606354	Min Fitness: 0.04902133	QD Score: 5.04571867
[041500/100000]	Cells: 90  Coverage: 0.03433228%		Max Fitness: 0.06434376	Mean Fitness: 0.05606354	Min Fitness: 0.04902133	QD Score: 5.04571867
[042000/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06434376	Mean Fitness: 0.05604371	Min Fitness: 0.04902133	QD Score: 5.09997755
[042500/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06434376	Mean Fitness: 0.05604371	Min Fitness: 0.04902133	QD Score: 5.09997755
[043000/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06434376	Mean Fitness: 0.05604371	Min Fitness: 0.04902133	QD Score: 5.09997755
[043500/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06434376	Mean Fitness: 0.05604371	Min Fitness: 0.04902133	QD Score: 5.09997755
[044000/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06434376	Mean Fitness: 0.05604371	Min Fitness: 0.04902133	QD Score: 5.09997755
[044500/100000]	Cells: 94  Coverage: 0.03585815%		Max Fitness: 0.06434376	Mean Fitness: 0.05601098	Min Fitness: 0.04902133	QD Score: 5.26503194
[045000/100000]	Cells: 95  Coverage: 0.03623962%		Max Fitness: 0.06434376	Mean Fitness: 0.05597220	Min Fitness: 0.04902133	QD Score: 5.31735945
[045500/100000]	Cells: 96  Coverage: 0.03662109%		Max Fitness: 0.06434376	Mean Fitness: 0.05592254	Min Fitness: 0.04902133	QD Score: 5.36856346
[046000/100000]	Cells: 96  Coverage: 0.03662109%		Max Fitness: 0.06434376	Mean Fitness: 0.05593499	Min Fitness: 0.04902133	QD Score: 5.36975899
[046500/100000]	Cells: 97  Coverage: 0.03700256%		Max Fitness: 0.06434376	Mean Fitness: 0.05597169	Min Fitness: 0.04902133	QD Score: 5.42925374
[047000/100000]	Cells: 98  Coverage: 0.03738403%		Max Fitness: 0.06434376	Mean Fitness: 0.05593990	Min Fitness: 0.04902133	QD Score: 5.48211036
[047500/100000]	Cells: 98  Coverage: 0.03738403%		Max Fitness: 0.06434376	Mean Fitness: 0.05596202	Min Fitness: 0.04902133	QD Score: 5.48427801
[048000/100000]	Cells: 98  Coverage: 0.03738403%		Max Fitness: 0.06434376	Mean Fitness: 0.05597184	Min Fitness: 0.04902133	QD Score: 5.48524039
[048500/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.06434376	Mean Fitness: 0.05609961	Min Fitness: 0.04902133	QD Score: 5.55386137
[049000/100000]	Cells: 100  Coverage: 0.03814697%		Max Fitness: 0.06434376	Mean Fitness: 0.05606497	Min Fitness: 0.04902133	QD Score: 5.60649662
[049500/100000]	Cells: 100  Coverage: 0.03814697%		Max Fitness: 0.06434376	Mean Fitness: 0.05609102	Min Fitness: 0.04902133	QD Score: 5.60910235
[050000/100000]	Cells: 101  Coverage: 0.03852844%		Max Fitness: 0.06434376	Mean Fitness: 0.05610519	Min Fitness: 0.04902133	QD Score: 5.66662450
[050500/100000]	Cells: 103  Coverage: 0.03929138%		Max Fitness: 0.06434376	Mean Fitness: 0.05613176	Min Fitness: 0.04902133	QD Score: 5.78157173
[051000/100000]	Cells: 103  Coverage: 0.03929138%		Max Fitness: 0.06434376	Mean Fitness: 0.05621296	Min Fitness: 0.04902133	QD Score: 5.78993489
[051500/100000]	Cells: 104  Coverage: 0.03967285%		Max Fitness: 0.06434376	Mean Fitness: 0.05613986	Min Fitness: 0.04861034	QD Score: 5.83854522
[052000/100000]	Cells: 105  Coverage: 0.04005432%		Max Fitness: 0.06434376	Mean Fitness: 0.05614966	Min Fitness: 0.04861034	QD Score: 5.89571447
[052500/100000]	Cells: 106  Coverage: 0.04043579%		Max Fitness: 0.06434376	Mean Fitness: 0.05619123	Min Fitness: 0.04861034	QD Score: 5.95627011
[053000/100000]	Cells: 107  Coverage: 0.04081726%		Max Fitness: 0.06434376	Mean Fitness: 0.05622738	Min Fitness: 0.04861034	QD Score: 6.01632954
[053500/100000]	Cells: 108  Coverage: 0.04119873%		Max Fitness: 0.06434376	Mean Fitness: 0.05618214	Min Fitness: 0.04861034	QD Score: 6.06767092
[054000/100000]	Cells: 108  Coverage: 0.04119873%		Max Fitness: 0.06434376	Mean Fitness: 0.05618731	Min Fitness: 0.04861034	QD Score: 6.06822997
[054500/100000]	Cells: 109  Coverage: 0.04158020%		Max Fitness: 0.06516526	Mean Fitness: 0.05622379	Min Fitness: 0.04861034	QD Score: 6.12839291
[055000/100000]	Cells: 111  Coverage: 0.04234314%		Max Fitness: 0.06516526	Mean Fitness: 0.05614415	Min Fitness: 0.04861034	QD Score: 6.23200052
[055500/100000]	Cells: 111  Coverage: 0.04234314%		Max Fitness: 0.06516526	Mean Fitness: 0.05617189	Min Fitness: 0.04861034	QD Score: 6.23507971
[056000/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06516526	Mean Fitness: 0.05616130	Min Fitness: 0.04861034	QD Score: 6.29006545
[056500/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.06516526	Mean Fitness: 0.05606591	Min Fitness: 0.04861034	QD Score: 6.39151375
[057000/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.06516526	Mean Fitness: 0.05606591	Min Fitness: 0.04861034	QD Score: 6.39151375
[057500/100000]	Cells: 115  Coverage: 0.04386902%		Max Fitness: 0.06516526	Mean Fitness: 0.05602541	Min Fitness: 0.04861034	QD Score: 6.44292189
[058000/100000]	Cells: 116  Coverage: 0.04425049%		Max Fitness: 0.06516526	Mean Fitness: 0.05608252	Min Fitness: 0.04861034	QD Score: 6.50557266
[058500/100000]	Cells: 116  Coverage: 0.04425049%		Max Fitness: 0.06516526	Mean Fitness: 0.05609191	Min Fitness: 0.04861034	QD Score: 6.50666168
[059000/100000]	Cells: 118  Coverage: 0.04501343%		Max Fitness: 0.06516526	Mean Fitness: 0.05624902	Min Fitness: 0.04861034	QD Score: 6.63738386
[059500/100000]	Cells: 119  Coverage: 0.04539490%		Max Fitness: 0.06516526	Mean Fitness: 0.05627442	Min Fitness: 0.04861034	QD Score: 6.69665624
[060000/100000]	Cells: 121  Coverage: 0.04615784%		Max Fitness: 0.06516526	Mean Fitness: 0.05632651	Min Fitness: 0.04861034	QD Score: 6.81550725
[060500/100000]	Cells: 122  Coverage: 0.04653931%		Max Fitness: 0.06516526	Mean Fitness: 0.05633879	Min Fitness: 0.04861034	QD Score: 6.87333214
[061000/100000]	Cells: 123  Coverage: 0.04692078%		Max Fitness: 0.06516526	Mean Fitness: 0.05632077	Min Fitness: 0.04861034	QD Score: 6.92745469
[061500/100000]	Cells: 124  Coverage: 0.04730225%		Max Fitness: 0.06516526	Mean Fitness: 0.05635910	Min Fitness: 0.04861034	QD Score: 6.98852788
[062000/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.06516526	Mean Fitness: 0.05633096	Min Fitness: 0.04861034	QD Score: 7.04137026
[062500/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.06516526	Mean Fitness: 0.05634539	Min Fitness: 0.04861034	QD Score: 7.04317410
[063000/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.06516526	Mean Fitness: 0.05634539	Min Fitness: 0.04861034	QD Score: 7.04317410
[063500/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.06516526	Mean Fitness: 0.05634539	Min Fitness: 0.04861034	QD Score: 7.04317410
[064000/100000]	Cells: 128  Coverage: 0.04882813%		Max Fitness: 0.06516526	Mean Fitness: 0.05635012	Min Fitness: 0.04861034	QD Score: 7.21281572
[064500/100000]	Cells: 129  Coverage: 0.04920959%		Max Fitness: 0.06516526	Mean Fitness: 0.05633575	Min Fitness: 0.04861034	QD Score: 7.26731214
[065000/100000]	Cells: 129  Coverage: 0.04920959%		Max Fitness: 0.06516526	Mean Fitness: 0.05633575	Min Fitness: 0.04861034	QD Score: 7.26731214
[065500/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06516526	Mean Fitness: 0.05642114	Min Fitness: 0.04861034	QD Score: 7.33474798
[066000/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06516526	Mean Fitness: 0.05642159	Min Fitness: 0.04861034	QD Score: 7.33480634
[066500/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06516526	Mean Fitness: 0.05642770	Min Fitness: 0.04861034	QD Score: 7.33560113
[067000/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06516526	Mean Fitness: 0.05642770	Min Fitness: 0.04861034	QD Score: 7.33560113
[067500/100000]	Cells: 131  Coverage: 0.04997253%		Max Fitness: 0.06516526	Mean Fitness: 0.05639448	Min Fitness: 0.04861034	QD Score: 7.38767730
[068000/100000]	Cells: 132  Coverage: 0.05035400%		Max Fitness: 0.06516526	Mean Fitness: 0.05637245	Min Fitness: 0.04861034	QD Score: 7.44116376
[068500/100000]	Cells: 132  Coverage: 0.05035400%		Max Fitness: 0.06516526	Mean Fitness: 0.05637245	Min Fitness: 0.04861034	QD Score: 7.44116376
[069000/100000]	Cells: 132  Coverage: 0.05035400%		Max Fitness: 0.06516526	Mean Fitness: 0.05637245	Min Fitness: 0.04861034	QD Score: 7.44116376
[069500/100000]	Cells: 133  Coverage: 0.05073547%		Max Fitness: 0.06516526	Mean Fitness: 0.05634880	Min Fitness: 0.04861034	QD Score: 7.49439023
[070000/100000]	Cells: 134  Coverage: 0.05111694%		Max Fitness: 0.06516526	Mean Fitness: 0.05629331	Min Fitness: 0.04861034	QD Score: 7.54330391
[070500/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.06516526	Mean Fitness: 0.05632226	Min Fitness: 0.04861034	QD Score: 7.60350502
[071000/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.06516526	Mean Fitness: 0.05636587	Min Fitness: 0.04861034	QD Score: 7.60939242
[071500/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.06516526	Mean Fitness: 0.05637614	Min Fitness: 0.04861034	QD Score: 7.61077842
[072000/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.06516526	Mean Fitness: 0.05639421	Min Fitness: 0.04861034	QD Score: 7.61321866
[072500/100000]	Cells: 136  Coverage: 0.05187988%		Max Fitness: 0.06516526	Mean Fitness: 0.05641334	Min Fitness: 0.04861034	QD Score: 7.67221397
[073000/100000]	Cells: 136  Coverage: 0.05187988%		Max Fitness: 0.06516526	Mean Fitness: 0.05641568	Min Fitness: 0.04861034	QD Score: 7.67253192
[073500/100000]	Cells: 136  Coverage: 0.05187988%		Max Fitness: 0.06516526	Mean Fitness: 0.05646075	Min Fitness: 0.04861034	QD Score: 7.67866240
[074000/100000]	Cells: 137  Coverage: 0.05226135%		Max Fitness: 0.06516526	Mean Fitness: 0.05658860	Min Fitness: 0.04861034	QD Score: 7.75263850
[074500/100000]	Cells: 137  Coverage: 0.05226135%		Max Fitness: 0.06516526	Mean Fitness: 0.05658860	Min Fitness: 0.04861034	QD Score: 7.75263850
[075000/100000]	Cells: 138  Coverage: 0.05264282%		Max Fitness: 0.06516526	Mean Fitness: 0.05659737	Min Fitness: 0.04861034	QD Score: 7.81043681
[075500/100000]	Cells: 139  Coverage: 0.05302429%		Max Fitness: 0.06516526	Mean Fitness: 0.05657246	Min Fitness: 0.04861034	QD Score: 7.86357262
[076000/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.06516526	Mean Fitness: 0.05655291	Min Fitness: 0.04861034	QD Score: 7.91740769
[076500/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.06516526	Mean Fitness: 0.05657010	Min Fitness: 0.04861034	QD Score: 7.91981353
[077000/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.06516526	Mean Fitness: 0.05662382	Min Fitness: 0.04861034	QD Score: 7.92733449
[077500/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.06516526	Mean Fitness: 0.05662382	Min Fitness: 0.04861034	QD Score: 7.92733449
[078000/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.06516526	Mean Fitness: 0.05662382	Min Fitness: 0.04861034	QD Score: 7.92733449
[078500/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.06516526	Mean Fitness: 0.05664325	Min Fitness: 0.04861034	QD Score: 7.93005532
[079000/100000]	Cells: 142  Coverage: 0.05416870%		Max Fitness: 0.06516526	Mean Fitness: 0.05664369	Min Fitness: 0.04861034	QD Score: 8.04340350
[079500/100000]	Cells: 142  Coverage: 0.05416870%		Max Fitness: 0.06516526	Mean Fitness: 0.05665017	Min Fitness: 0.04861034	QD Score: 8.04432444
[080000/100000]	Cells: 142  Coverage: 0.05416870%		Max Fitness: 0.06516526	Mean Fitness: 0.05665017	Min Fitness: 0.04861034	QD Score: 8.04432444
[080500/100000]	Cells: 144  Coverage: 0.05493164%		Max Fitness: 0.06516526	Mean Fitness: 0.05667411	Min Fitness: 0.04861034	QD Score: 8.16107168
[081000/100000]	Cells: 144  Coverage: 0.05493164%		Max Fitness: 0.06516526	Mean Fitness: 0.05668915	Min Fitness: 0.04861034	QD Score: 8.16323802
[081500/100000]	Cells: 144  Coverage: 0.05493164%		Max Fitness: 0.06516526	Mean Fitness: 0.05668915	Min Fitness: 0.04861034	QD Score: 8.16323802
[082000/100000]	Cells: 147  Coverage: 0.05607605%		Max Fitness: 0.06516526	Mean Fitness: 0.05667215	Min Fitness: 0.04861034	QD Score: 8.33080660
[082500/100000]	Cells: 147  Coverage: 0.05607605%		Max Fitness: 0.06516526	Mean Fitness: 0.05668571	Min Fitness: 0.04861034	QD Score: 8.33279981
[083000/100000]	Cells: 147  Coverage: 0.05607605%		Max Fitness: 0.06516526	Mean Fitness: 0.05668571	Min Fitness: 0.04861034	QD Score: 8.33279981
[083500/100000]	Cells: 147  Coverage: 0.05607605%		Max Fitness: 0.06516526	Mean Fitness: 0.05668571	Min Fitness: 0.04861034	QD Score: 8.33279981
