[000500/100000]	Cells: 1  Coverage: 0.00038147%		Max Fitness: 0.05486954	Mean Fitness: 0.05486954	Min Fitness: 0.05486954	QD Score: 0.05486954
[007500/100000]	Cells: 31  Coverage: 0.01182556%		Max Fitness: 0.07120649	Mean Fitness: 0.05842340	Min Fitness: 0.05157396	QD Score: 1.81112532
[008000/100000]	Cells: 32  Coverage: 0.01220703%		Max Fitness: 0.07120649	Mean Fitness: 0.05865345	Min Fitness: 0.05157396	QD Score: 1.87691031
[008500/100000]	Cells: 33  Coverage: 0.01258850%		Max Fitness: 0.07120649	Mean Fitness: 0.05892560	Min Fitness: 0.05157396	QD Score: 1.94454475
[009000/100000]	Cells: 33  Coverage: 0.01258850%		Max Fitness: 0.07120649	Mean Fitness: 0.05940548	Min Fitness: 0.05157396	QD Score: 1.96038072
[009500/100000]	Cells: 33  Coverage: 0.01258850%		Max Fitness: 0.07120649	Mean Fitness: 0.05958819	Min Fitness: 0.05157396	QD Score: 1.96641038
[010000/100000]	Cells: 33  Coverage: 0.01258850%		Max Fitness: 0.07120649	Mean Fitness: 0.05959027	Min Fitness: 0.05157396	QD Score: 1.96647889
[010500/100000]	Cells: 35  Coverage: 0.01335144%		Max Fitness: 0.07120649	Mean Fitness: 0.05948997	Min Fitness: 0.05157396	QD Score: 2.08214902
[011000/100000]	Cells: 35  Coverage: 0.01335144%		Max Fitness: 0.07120649	Mean Fitness: 0.05958882	Min Fitness: 0.05157396	QD Score: 2.08560866
[011500/100000]	Cells: 35  Coverage: 0.01335144%		Max Fitness: 0.07120649	Mean Fitness: 0.05971240	Min Fitness: 0.05157396	QD Score: 2.08993396
[012000/100000]	Cells: 37  Coverage: 0.01411438%		Max Fitness: 0.07142626	Mean Fitness: 0.05942536	Min Fitness: 0.05157396	QD Score: 2.19873840
[012500/100000]	Cells: 38  Coverage: 0.01449585%		Max Fitness: 0.07440271	Mean Fitness: 0.05951082	Min Fitness: 0.05157396	QD Score: 2.26141134
[013000/100000]	Cells: 39  Coverage: 0.01487732%		Max Fitness: 0.07440271	Mean Fitness: 0.05958785	Min Fitness: 0.05157396	QD Score: 2.32392604
[013500/100000]	Cells: 42  Coverage: 0.01602173%		Max Fitness: 0.07440271	Mean Fitness: 0.05991088	Min Fitness: 0.05157396	QD Score: 2.51625714
[014000/100000]	Cells: 43  Coverage: 0.01640320%		Max Fitness: 0.07440271	Mean Fitness: 0.06009169	Min Fitness: 0.05157396	QD Score: 2.58394281
[014500/100000]	Cells: 47  Coverage: 0.01792908%		Max Fitness: 0.07440271	Mean Fitness: 0.05949982	Min Fitness: 0.05150755	QD Score: 2.79649148
[015000/100000]	Cells: 50  Coverage: 0.01907349%		Max Fitness: 0.07440271	Mean Fitness: 0.05935973	Min Fitness: 0.05150755	QD Score: 2.96798626
[015500/100000]	Cells: 52  Coverage: 0.01983643%		Max Fitness: 0.07440271	Mean Fitness: 0.05910711	Min Fitness: 0.05129670	QD Score: 3.07356988
[016000/100000]	Cells: 53  Coverage: 0.02021790%		Max Fitness: 0.07440271	Mean Fitness: 0.05913843	Min Fitness: 0.05129670	QD Score: 3.13433686
[016500/100000]	Cells: 53  Coverage: 0.02021790%		Max Fitness: 0.07440271	Mean Fitness: 0.05918475	Min Fitness: 0.05129670	QD Score: 3.13679181
[017000/100000]	Cells: 54  Coverage: 0.02059937%		Max Fitness: 0.07440271	Mean Fitness: 0.05936325	Min Fitness: 0.05129670	QD Score: 3.20561553
[017500/100000]	Cells: 55  Coverage: 0.02098083%		Max Fitness: 0.07440271	Mean Fitness: 0.05953634	Min Fitness: 0.05129670	QD Score: 3.27449884
[018000/100000]	Cells: 57  Coverage: 0.02174377%		Max Fitness: 0.07440271	Mean Fitness: 0.05977046	Min Fitness: 0.05129670	QD Score: 3.40691645
[018500/100000]	Cells: 57  Coverage: 0.02174377%		Max Fitness: 0.07440271	Mean Fitness: 0.05988468	Min Fitness: 0.05129670	QD Score: 3.41342676
[019000/100000]	Cells: 60  Coverage: 0.02288818%		Max Fitness: 0.07440271	Mean Fitness: 0.06000405	Min Fitness: 0.05129670	QD Score: 3.60024274
[019500/100000]	Cells: 62  Coverage: 0.02365112%		Max Fitness: 0.07440271	Mean Fitness: 0.06050674	Min Fitness: 0.05129670	QD Score: 3.75141796
[020000/100000]	Cells: 64  Coverage: 0.02441406%		Max Fitness: 0.07440271	Mean Fitness: 0.06030494	Min Fitness: 0.05129670	QD Score: 3.85951595
[020500/100000]	Cells: 64  Coverage: 0.02441406%		Max Fitness: 0.07440271	Mean Fitness: 0.06038631	Min Fitness: 0.05129670	QD Score: 3.86472416
[021000/100000]	Cells: 65  Coverage: 0.02479553%		Max Fitness: 0.07440271	Mean Fitness: 0.06038976	Min Fitness: 0.05129670	QD Score: 3.92533470
[021500/100000]	Cells: 67  Coverage: 0.02555847%		Max Fitness: 0.07440271	Mean Fitness: 0.06033113	Min Fitness: 0.05129670	QD Score: 4.04218577
[022000/100000]	Cells: 67  Coverage: 0.02555847%		Max Fitness: 0.07440271	Mean Fitness: 0.06061280	Min Fitness: 0.05129670	QD Score: 4.06105732
[022500/100000]	Cells: 71  Coverage: 0.02708435%		Max Fitness: 0.07440271	Mean Fitness: 0.06049873	Min Fitness: 0.05121710	QD Score: 4.29540992
[023000/100000]	Cells: 71  Coverage: 0.02708435%		Max Fitness: 0.07440271	Mean Fitness: 0.06049873	Min Fitness: 0.05121710	QD Score: 4.29540992
[023500/100000]	Cells: 72  Coverage: 0.02746582%		Max Fitness: 0.07440271	Mean Fitness: 0.06071111	Min Fitness: 0.05121710	QD Score: 4.37120011
[024000/100000]	Cells: 72  Coverage: 0.02746582%		Max Fitness: 0.07440271	Mean Fitness: 0.06071111	Min Fitness: 0.05121710	QD Score: 4.37120011
[024500/100000]	Cells: 72  Coverage: 0.02746582%		Max Fitness: 0.07440271	Mean Fitness: 0.06093173	Min Fitness: 0.05121710	QD Score: 4.38708491
[025000/100000]	Cells: 73  Coverage: 0.02784729%		Max Fitness: 0.07440271	Mean Fitness: 0.06126855	Min Fitness: 0.05121710	QD Score: 4.47260409
[025500/100000]	Cells: 74  Coverage: 0.02822876%		Max Fitness: 0.07440271	Mean Fitness: 0.06124948	Min Fitness: 0.05121710	QD Score: 4.53246176
[026000/100000]	Cells: 75  Coverage: 0.02861023%		Max Fitness: 0.07440271	Mean Fitness: 0.06114759	Min Fitness: 0.05121710	QD Score: 4.58606895
[026500/100000]	Cells: 77  Coverage: 0.02937317%		Max Fitness: 0.07440271	Mean Fitness: 0.06134069	Min Fitness: 0.05121710	QD Score: 4.72323332
[027000/100000]	Cells: 78  Coverage: 0.02975464%		Max Fitness: 0.07440271	Mean Fitness: 0.06147433	Min Fitness: 0.05121710	QD Score: 4.79499789
[027500/100000]	Cells: 78  Coverage: 0.02975464%		Max Fitness: 0.07440271	Mean Fitness: 0.06153234	Min Fitness: 0.05121710	QD Score: 4.79952262
[028000/100000]	Cells: 79  Coverage: 0.03013611%		Max Fitness: 0.07440271	Mean Fitness: 0.06171993	Min Fitness: 0.05121710	QD Score: 4.87587437
[028500/100000]	Cells: 79  Coverage: 0.03013611%		Max Fitness: 0.07440271	Mean Fitness: 0.06171993	Min Fitness: 0.05121710	QD Score: 4.87587437
[029000/100000]	Cells: 79  Coverage: 0.03013611%		Max Fitness: 0.07440271	Mean Fitness: 0.06202938	Min Fitness: 0.05121710	QD Score: 4.90032133
[029500/100000]	Cells: 80  Coverage: 0.03051758%		Max Fitness: 0.07440271	Mean Fitness: 0.06195387	Min Fitness: 0.05121710	QD Score: 4.95630944
[030000/100000]	Cells: 81  Coverage: 0.03089905%		Max Fitness: 0.07440271	Mean Fitness: 0.06185288	Min Fitness: 0.05121710	QD Score: 5.01008329
[030500/100000]	Cells: 82  Coverage: 0.03128052%		Max Fitness: 0.07440271	Mean Fitness: 0.06179171	Min Fitness: 0.05121710	QD Score: 5.06692010
[031000/100000]	Cells: 82  Coverage: 0.03128052%		Max Fitness: 0.07440271	Mean Fitness: 0.06179171	Min Fitness: 0.05121710	QD Score: 5.06692010
[031500/100000]	Cells: 83  Coverage: 0.03166199%		Max Fitness: 0.07590209	Mean Fitness: 0.06172204	Min Fitness: 0.05121710	QD Score: 5.12292939
[032000/100000]	Cells: 84  Coverage: 0.03204346%		Max Fitness: 0.07590209	Mean Fitness: 0.06166071	Min Fitness: 0.05121710	QD Score: 5.17949995
[032500/100000]	Cells: 84  Coverage: 0.03204346%		Max Fitness: 0.07590209	Mean Fitness: 0.06166071	Min Fitness: 0.05121710	QD Score: 5.17949995
[033000/100000]	Cells: 84  Coverage: 0.03204346%		Max Fitness: 0.07590209	Mean Fitness: 0.06166071	Min Fitness: 0.05121710	QD Score: 5.17949995
[033500/100000]	Cells: 84  Coverage: 0.03204346%		Max Fitness: 0.07590209	Mean Fitness: 0.06166071	Min Fitness: 0.05121710	QD Score: 5.17949995
[034000/100000]	Cells: 84  Coverage: 0.03204346%		Max Fitness: 0.07590209	Mean Fitness: 0.06166071	Min Fitness: 0.05121710	QD Score: 5.17949995
[034500/100000]	Cells: 85  Coverage: 0.03242493%		Max Fitness: 0.07590209	Mean Fitness: 0.06173891	Min Fitness: 0.05121710	QD Score: 5.24780742
[035000/100000]	Cells: 85  Coverage: 0.03242493%		Max Fitness: 0.07614693	Mean Fitness: 0.06181461	Min Fitness: 0.05121710	QD Score: 5.25424212
[035500/100000]	Cells: 85  Coverage: 0.03242493%		Max Fitness: 0.07614693	Mean Fitness: 0.06181461	Min Fitness: 0.05121710	QD Score: 5.25424212
[036000/100000]	Cells: 86  Coverage: 0.03280640%		Max Fitness: 0.07614693	Mean Fitness: 0.06175005	Min Fitness: 0.05121710	QD Score: 5.31050457
[036500/100000]	Cells: 87  Coverage: 0.03318787%		Max Fitness: 0.07614693	Mean Fitness: 0.06180392	Min Fitness: 0.05121710	QD Score: 5.37694146
[037000/100000]	Cells: 88  Coverage: 0.03356934%		Max Fitness: 0.07614693	Mean Fitness: 0.06182348	Min Fitness: 0.05121710	QD Score: 5.44046643
[037500/100000]	Cells: 89  Coverage: 0.03395081%		Max Fitness: 0.07614693	Mean Fitness: 0.06173419	Min Fitness: 0.05121710	QD Score: 5.49434275
[038000/100000]	Cells: 90  Coverage: 0.03433228%		Max Fitness: 0.07614693	Mean Fitness: 0.06163924	Min Fitness: 0.05121710	QD Score: 5.54753161
[038500/100000]	Cells: 90  Coverage: 0.03433228%		Max Fitness: 0.07614693	Mean Fitness: 0.06174722	Min Fitness: 0.05121710	QD Score: 5.55725021
[039000/100000]	Cells: 90  Coverage: 0.03433228%		Max Fitness: 0.07614693	Mean Fitness: 0.06174722	Min Fitness: 0.05121710	QD Score: 5.55725021
[039500/100000]	Cells: 90  Coverage: 0.03433228%		Max Fitness: 0.07614693	Mean Fitness: 0.06174722	Min Fitness: 0.05121710	QD Score: 5.55725021
[040000/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.07614693	Mean Fitness: 0.06169678	Min Fitness: 0.05121710	QD Score: 5.61440702
[040500/100000]	Cells: 93  Coverage: 0.03547668%		Max Fitness: 0.07614693	Mean Fitness: 0.06169719	Min Fitness: 0.05121710	QD Score: 5.73783892
[041000/100000]	Cells: 94  Coverage: 0.03585815%		Max Fitness: 0.07614693	Mean Fitness: 0.06176221	Min Fitness: 0.05121710	QD Score: 5.80564778
[041500/100000]	Cells: 95  Coverage: 0.03623962%		Max Fitness: 0.07614693	Mean Fitness: 0.06169475	Min Fitness: 0.05121710	QD Score: 5.86100147
[042000/100000]	Cells: 96  Coverage: 0.03662109%		Max Fitness: 0.07614693	Mean Fitness: 0.06173910	Min Fitness: 0.05121710	QD Score: 5.92695342
[042500/100000]	Cells: 97  Coverage: 0.03700256%		Max Fitness: 0.07614693	Mean Fitness: 0.06169117	Min Fitness: 0.05121710	QD Score: 5.98404373
[043000/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.07614693	Mean Fitness: 0.06166052	Min Fitness: 0.05121710	QD Score: 6.10439154
[043500/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.07614693	Mean Fitness: 0.06175513	Min Fitness: 0.05121710	QD Score: 6.11375746
[044000/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.07614693	Mean Fitness: 0.06178788	Min Fitness: 0.05121710	QD Score: 6.11700038
[044500/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.07614693	Mean Fitness: 0.06181215	Min Fitness: 0.05121710	QD Score: 6.11940326
[045000/100000]	Cells: 100  Coverage: 0.03814697%		Max Fitness: 0.07614693	Mean Fitness: 0.06174819	Min Fitness: 0.05121710	QD Score: 6.17481948
[045500/100000]	Cells: 102  Coverage: 0.03890991%		Max Fitness: 0.07874898	Mean Fitness: 0.06175636	Min Fitness: 0.05121710	QD Score: 6.29914904
[046000/100000]	Cells: 103  Coverage: 0.03929138%		Max Fitness: 0.07874898	Mean Fitness: 0.06179253	Min Fitness: 0.05121710	QD Score: 6.36463041
[046500/100000]	Cells: 104  Coverage: 0.03967285%		Max Fitness: 0.07874898	Mean Fitness: 0.06172247	Min Fitness: 0.05121710	QD Score: 6.41913695
[047000/100000]	Cells: 104  Coverage: 0.03967285%		Max Fitness: 0.07874898	Mean Fitness: 0.06172247	Min Fitness: 0.05121710	QD Score: 6.41913695
[047500/100000]	Cells: 104  Coverage: 0.03967285%		Max Fitness: 0.07874898	Mean Fitness: 0.06181250	Min Fitness: 0.05121710	QD Score: 6.42850016
[048000/100000]	Cells: 106  Coverage: 0.04043579%		Max Fitness: 0.07874898	Mean Fitness: 0.06168895	Min Fitness: 0.05121710	QD Score: 6.53902917
[048500/100000]	Cells: 107  Coverage: 0.04081726%		Max Fitness: 0.07874898	Mean Fitness: 0.06179899	Min Fitness: 0.05121710	QD Score: 6.61249187
[049000/100000]	Cells: 108  Coverage: 0.04119873%		Max Fitness: 0.07874898	Mean Fitness: 0.06174700	Min Fitness: 0.05121710	QD Score: 6.66867616
[049500/100000]	Cells: 108  Coverage: 0.04119873%		Max Fitness: 0.07874898	Mean Fitness: 0.06174700	Min Fitness: 0.05121710	QD Score: 6.66867616
[050000/100000]	Cells: 109  Coverage: 0.04158020%		Max Fitness: 0.07874898	Mean Fitness: 0.06166967	Min Fitness: 0.05121710	QD Score: 6.72199372
[050500/100000]	Cells: 109  Coverage: 0.04158020%		Max Fitness: 0.07874898	Mean Fitness: 0.06166967	Min Fitness: 0.05121710	QD Score: 6.72199372
[051000/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.07874898	Mean Fitness: 0.06150804	Min Fitness: 0.05121710	QD Score: 6.88890034
[051500/100000]	Cells: 113  Coverage: 0.04310608%		Max Fitness: 0.07874898	Mean Fitness: 0.06150828	Min Fitness: 0.05121710	QD Score: 6.95043537
[052000/100000]	Cells: 113  Coverage: 0.04310608%		Max Fitness: 0.07874898	Mean Fitness: 0.06150828	Min Fitness: 0.05121710	QD Score: 6.95043537
[052500/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.07874898	Mean Fitness: 0.06151810	Min Fitness: 0.05121710	QD Score: 7.01306349
[053000/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.07874898	Mean Fitness: 0.06151810	Min Fitness: 0.05121710	QD Score: 7.01306349
[053500/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.07874898	Mean Fitness: 0.06151810	Min Fitness: 0.05121710	QD Score: 7.01306349
[054000/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.07874898	Mean Fitness: 0.06152714	Min Fitness: 0.05121710	QD Score: 7.01409386
[054500/100000]	Cells: 115  Coverage: 0.04386902%		Max Fitness: 0.07874898	Mean Fitness: 0.06144990	Min Fitness: 0.05121710	QD Score: 7.06673886
[055000/100000]	Cells: 116  Coverage: 0.04425049%		Max Fitness: 0.07874898	Mean Fitness: 0.06137939	Min Fitness: 0.05121710	QD Score: 7.12000932
[055500/100000]	Cells: 118  Coverage: 0.04501343%		Max Fitness: 0.07874898	Mean Fitness: 0.06126872	Min Fitness: 0.05121710	QD Score: 7.22970921
[056000/100000]	Cells: 119  Coverage: 0.04539490%		Max Fitness: 0.07874898	Mean Fitness: 0.06122621	Min Fitness: 0.05121710	QD Score: 7.28591853
[056500/100000]	Cells: 119  Coverage: 0.04539490%		Max Fitness: 0.07874898	Mean Fitness: 0.06123219	Min Fitness: 0.05121710	QD Score: 7.28663073
[057000/100000]	Cells: 121  Coverage: 0.04615784%		Max Fitness: 0.07874898	Mean Fitness: 0.06130763	Min Fitness: 0.05121710	QD Score: 7.41822292
[057500/100000]	Cells: 121  Coverage: 0.04615784%		Max Fitness: 0.07874898	Mean Fitness: 0.06130763	Min Fitness: 0.05121710	QD Score: 7.41822292
[058000/100000]	Cells: 121  Coverage: 0.04615784%		Max Fitness: 0.07874898	Mean Fitness: 0.06134220	Min Fitness: 0.05121710	QD Score: 7.42240627
[058500/100000]	Cells: 122  Coverage: 0.04653931%		Max Fitness: 0.07874898	Mean Fitness: 0.06130369	Min Fitness: 0.05121710	QD Score: 7.47904997
[059000/100000]	Cells: 122  Coverage: 0.04653931%		Max Fitness: 0.07874898	Mean Fitness: 0.06144332	Min Fitness: 0.05121710	QD Score: 7.49608536
[059500/100000]	Cells: 123  Coverage: 0.04692078%		Max Fitness: 0.07874898	Mean Fitness: 0.06137761	Min Fitness: 0.05121710	QD Score: 7.54944551
[060000/100000]	Cells: 123  Coverage: 0.04692078%		Max Fitness: 0.07874898	Mean Fitness: 0.06137761	Min Fitness: 0.05121710	QD Score: 7.54944551
[060500/100000]	Cells: 123  Coverage: 0.04692078%		Max Fitness: 0.07874898	Mean Fitness: 0.06144191	Min Fitness: 0.05121710	QD Score: 7.55735471
[061000/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.07874898	Mean Fitness: 0.06156518	Min Fitness: 0.05121710	QD Score: 7.69564748
[061500/100000]	Cells: 126  Coverage: 0.04806519%		Max Fitness: 0.07874898	Mean Fitness: 0.06159277	Min Fitness: 0.05121710	QD Score: 7.76068882
[062000/100000]	Cells: 127  Coverage: 0.04844666%		Max Fitness: 0.07874898	Mean Fitness: 0.06154246	Min Fitness: 0.05121710	QD Score: 7.81589199
[062500/100000]	Cells: 127  Coverage: 0.04844666%		Max Fitness: 0.07874898	Mean Fitness: 0.06161301	Min Fitness: 0.05121710	QD Score: 7.82485190
[063000/100000]	Cells: 128  Coverage: 0.04882813%		Max Fitness: 0.07874898	Mean Fitness: 0.06157826	Min Fitness: 0.05121710	QD Score: 7.88201705
[063500/100000]	Cells: 129  Coverage: 0.04920959%		Max Fitness: 0.07874898	Mean Fitness: 0.06159792	Min Fitness: 0.05121710	QD Score: 7.94613107
[064000/100000]	Cells: 129  Coverage: 0.04920959%		Max Fitness: 0.07874898	Mean Fitness: 0.06159792	Min Fitness: 0.05121710	QD Score: 7.94613107
[064500/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.07874898	Mean Fitness: 0.06152487	Min Fitness: 0.05121710	QD Score: 7.99823279
[065000/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.07874898	Mean Fitness: 0.06152487	Min Fitness: 0.05121710	QD Score: 7.99823279
[065500/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.07874898	Mean Fitness: 0.06152487	Min Fitness: 0.05121710	QD Score: 7.99823279
[066000/100000]	Cells: 131  Coverage: 0.04997253%		Max Fitness: 0.07874898	Mean Fitness: 0.06161192	Min Fitness: 0.05121710	QD Score: 8.07116129
[066500/100000]	Cells: 132  Coverage: 0.05035400%		Max Fitness: 0.07874898	Mean Fitness: 0.06176343	Min Fitness: 0.05121710	QD Score: 8.15277334
[067000/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.07874898	Mean Fitness: 0.06168558	Min Fitness: 0.05121710	QD Score: 8.32755316
[067500/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.07874898	Mean Fitness: 0.06168558	Min Fitness: 0.05121710	QD Score: 8.32755316
[068000/100000]	Cells: 136  Coverage: 0.05187988%		Max Fitness: 0.07874898	Mean Fitness: 0.06163568	Min Fitness: 0.05121710	QD Score: 8.38245311
[068500/100000]	Cells: 138  Coverage: 0.05264282%		Max Fitness: 0.07874898	Mean Fitness: 0.06158677	Min Fitness: 0.05121710	QD Score: 8.49897463
[069000/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.07874898	Mean Fitness: 0.06157961	Min Fitness: 0.05121710	QD Score: 8.62114550
[069500/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.07874898	Mean Fitness: 0.06157961	Min Fitness: 0.05121710	QD Score: 8.62114550
[070000/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.07874898	Mean Fitness: 0.06157961	Min Fitness: 0.05121710	QD Score: 8.62114550
[070500/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.07874898	Mean Fitness: 0.06157961	Min Fitness: 0.05121710	QD Score: 8.62114550
[071000/100000]	Cells: 141  Coverage: 0.05378723%		Max Fitness: 0.07874898	Mean Fitness: 0.06168352	Min Fitness: 0.05121710	QD Score: 8.69737667
[071500/100000]	Cells: 141  Coverage: 0.05378723%		Max Fitness: 0.07874898	Mean Fitness: 0.06170402	Min Fitness: 0.05121710	QD Score: 8.70026616
[072000/100000]	Cells: 142  Coverage: 0.05416870%		Max Fitness: 0.07874898	Mean Fitness: 0.06168297	Min Fitness: 0.05121710	QD Score: 8.75898193
[072500/100000]	Cells: 144  Coverage: 0.05493164%		Max Fitness: 0.07874898	Mean Fitness: 0.06159462	Min Fitness: 0.05121710	QD Score: 8.86962568
[073000/100000]	Cells: 144  Coverage: 0.05493164%		Max Fitness: 0.07874898	Mean Fitness: 0.06165358	Min Fitness: 0.05121710	QD Score: 8.87811547
[073500/100000]	Cells: 145  Coverage: 0.05531311%		Max Fitness: 0.07874898	Mean Fitness: 0.06172377	Min Fitness: 0.05121710	QD Score: 8.94994675
[074000/100000]	Cells: 146  Coverage: 0.05569458%		Max Fitness: 0.07874898	Mean Fitness: 0.06175212	Min Fitness: 0.05121710	QD Score: 9.01580927
[074500/100000]	Cells: 147  Coverage: 0.05607605%		Max Fitness: 0.07874898	Mean Fitness: 0.06175413	Min Fitness: 0.05121710	QD Score: 9.07785697
[075000/100000]	Cells: 148  Coverage: 0.05645752%		Max Fitness: 0.07874898	Mean Fitness: 0.06170764	Min Fitness: 0.05121710	QD Score: 9.13273106
[075500/100000]	Cells: 148  Coverage: 0.05645752%		Max Fitness: 0.07874898	Mean Fitness: 0.06170764	Min Fitness: 0.05121710	QD Score: 9.13273106
[076000/100000]	Cells: 148  Coverage: 0.05645752%		Max Fitness: 0.07874898	Mean Fitness: 0.06170764	Min Fitness: 0.05121710	QD Score: 9.13273106
[076500/100000]	Cells: 148  Coverage: 0.05645752%		Max Fitness: 0.07874898	Mean Fitness: 0.06171479	Min Fitness: 0.05121710	QD Score: 9.13378919
[077000/100000]	Cells: 149  Coverage: 0.05683899%		Max Fitness: 0.07874898	Mean Fitness: 0.06165179	Min Fitness: 0.05121710	QD Score: 9.18611744
[077500/100000]	Cells: 151  Coverage: 0.05760193%		Max Fitness: 0.07874898	Mean Fitness: 0.06154998	Min Fitness: 0.05121710	QD Score: 9.29404684
[078000/100000]	Cells: 152  Coverage: 0.05798340%		Max Fitness: 0.07874898	Mean Fitness: 0.06164329	Min Fitness: 0.05121710	QD Score: 9.36977936
[078500/100000]	Cells: 152  Coverage: 0.05798340%		Max Fitness: 0.07874898	Mean Fitness: 0.06164791	Min Fitness: 0.05121710	QD Score: 9.37048307
[079000/100000]	Cells: 153  Coverage: 0.05836487%		Max Fitness: 0.07874898	Mean Fitness: 0.06161405	Min Fitness: 0.05121710	QD Score: 9.42695034
[079500/100000]	Cells: 153  Coverage: 0.05836487%		Max Fitness: 0.07874898	Mean Fitness: 0.06161405	Min Fitness: 0.05121710	QD Score: 9.42695034
[080000/100000]	Cells: 153  Coverage: 0.05836487%		Max Fitness: 0.07874898	Mean Fitness: 0.06163469	Min Fitness: 0.05121710	QD Score: 9.43010742
[080500/100000]	Cells: 154  Coverage: 0.05874634%		Max Fitness: 0.07874898	Mean Fitness: 0.06167614	Min Fitness: 0.05121710	QD Score: 9.49812586
[081000/100000]	Cells: 154  Coverage: 0.05874634%		Max Fitness: 0.07874898	Mean Fitness: 0.06167614	Min Fitness: 0.05121710	QD Score: 9.49812586
[081500/100000]	Cells: 154  Coverage: 0.05874634%		Max Fitness: 0.07874898	Mean Fitness: 0.06169054	Min Fitness: 0.05121710	QD Score: 9.50034284
[082000/100000]	Cells: 154  Coverage: 0.05874634%		Max Fitness: 0.07874898	Mean Fitness: 0.06177007	Min Fitness: 0.05121710	QD Score: 9.51259106
[082500/100000]	Cells: 156  Coverage: 0.05950928%		Max Fitness: 0.07874898	Mean Fitness: 0.06181589	Min Fitness: 0.05121710	QD Score: 9.64327850
[083000/100000]	Cells: 156  Coverage: 0.05950928%		Max Fitness: 0.07874898	Mean Fitness: 0.06181589	Min Fitness: 0.05121710	QD Score: 9.64327850
[083500/100000]	Cells: 156  Coverage: 0.05950928%		Max Fitness: 0.07874898	Mean Fitness: 0.06181589	Min Fitness: 0.05121710	QD Score: 9.64327850
