[000500/100000]	Cells: 1  Coverage: 0.00038147%		Max Fitness: 0.05325708	Mean Fitness: 0.05325708	Min Fitness: 0.05325708	QD Score: 0.05325708
[024000/100000]	Cells: 69  Coverage: 0.02632141%		Max Fitness: 0.06068895	Mean Fitness: 0.05520622	Min Fitness: 0.05137139	QD Score: 3.80922909
[024500/100000]	Cells: 69  Coverage: 0.02632141%		Max Fitness: 0.06068895	Mean Fitness: 0.05520622	Min Fitness: 0.05137139	QD Score: 3.80922909
[025000/100000]	Cells: 70  Coverage: 0.02670288%		Max Fitness: 0.06068895	Mean Fitness: 0.05522711	Min Fitness: 0.05137139	QD Score: 3.86589772
[025500/100000]	Cells: 72  Coverage: 0.02746582%		Max Fitness: 0.06068895	Mean Fitness: 0.05516479	Min Fitness: 0.05137139	QD Score: 3.97186466
[026000/100000]	Cells: 73  Coverage: 0.02784729%		Max Fitness: 0.06068895	Mean Fitness: 0.05516687	Min Fitness: 0.05137139	QD Score: 4.02718161
[026500/100000]	Cells: 75  Coverage: 0.02861023%		Max Fitness: 0.06068895	Mean Fitness: 0.05516921	Min Fitness: 0.05137139	QD Score: 4.13769082
[027000/100000]	Cells: 75  Coverage: 0.02861023%		Max Fitness: 0.06068895	Mean Fitness: 0.05516921	Min Fitness: 0.05137139	QD Score: 4.13769082
[027500/100000]	Cells: 75  Coverage: 0.02861023%		Max Fitness: 0.06068895	Mean Fitness: 0.05519875	Min Fitness: 0.05149335	QD Score: 4.13990619
[028000/100000]	Cells: 78  Coverage: 0.02975464%		Max Fitness: 0.06068895	Mean Fitness: 0.05523437	Min Fitness: 0.05149335	QD Score: 4.30828088
[028500/100000]	Cells: 78  Coverage: 0.02975464%		Max Fitness: 0.06068895	Mean Fitness: 0.05523437	Min Fitness: 0.05149335	QD Score: 4.30828088
[029000/100000]	Cells: 79  Coverage: 0.03013611%		Max Fitness: 0.06068895	Mean Fitness: 0.05519901	Min Fitness: 0.05102162	QD Score: 4.36072183
[029500/100000]	Cells: 81  Coverage: 0.03089905%		Max Fitness: 0.06068895	Mean Fitness: 0.05519075	Min Fitness: 0.05102162	QD Score: 4.47045101
[030000/100000]	Cells: 81  Coverage: 0.03089905%		Max Fitness: 0.06068895	Mean Fitness: 0.05519075	Min Fitness: 0.05102162	QD Score: 4.47045101
[030500/100000]	Cells: 82  Coverage: 0.03128052%		Max Fitness: 0.06068895	Mean Fitness: 0.05517278	Min Fitness: 0.05102162	QD Score: 4.52416773
[031000/100000]	Cells: 83  Coverage: 0.03166199%		Max Fitness: 0.06068895	Mean Fitness: 0.05516165	Min Fitness: 0.05102162	QD Score: 4.57841685
[031500/100000]	Cells: 83  Coverage: 0.03166199%		Max Fitness: 0.06068895	Mean Fitness: 0.05516334	Min Fitness: 0.05102162	QD Score: 4.57855697
[032000/100000]	Cells: 84  Coverage: 0.03204346%		Max Fitness: 0.06068895	Mean Fitness: 0.05511349	Min Fitness: 0.04980400	QD Score: 4.62953318
[032500/100000]	Cells: 85  Coverage: 0.03242493%		Max Fitness: 0.06068895	Mean Fitness: 0.05510407	Min Fitness: 0.04980400	QD Score: 4.68384618
[033000/100000]	Cells: 85  Coverage: 0.03242493%		Max Fitness: 0.06068895	Mean Fitness: 0.05510407	Min Fitness: 0.04980400	QD Score: 4.68384618
[033500/100000]	Cells: 86  Coverage: 0.03280640%		Max Fitness: 0.06068895	Mean Fitness: 0.05508465	Min Fitness: 0.04980400	QD Score: 4.73728003
[034000/100000]	Cells: 86  Coverage: 0.03280640%		Max Fitness: 0.06068895	Mean Fitness: 0.05509695	Min Fitness: 0.04980400	QD Score: 4.73833740
[034500/100000]	Cells: 87  Coverage: 0.03318787%		Max Fitness: 0.06068895	Mean Fitness: 0.05507331	Min Fitness: 0.04980400	QD Score: 4.79137828
[035000/100000]	Cells: 87  Coverage: 0.03318787%		Max Fitness: 0.06068895	Mean Fitness: 0.05507331	Min Fitness: 0.04980400	QD Score: 4.79137828
[035500/100000]	Cells: 87  Coverage: 0.03318787%		Max Fitness: 0.06068895	Mean Fitness: 0.05507331	Min Fitness: 0.04980400	QD Score: 4.79137828
[036000/100000]	Cells: 87  Coverage: 0.03318787%		Max Fitness: 0.06068895	Mean Fitness: 0.05508175	Min Fitness: 0.04980400	QD Score: 4.79211256
[036500/100000]	Cells: 88  Coverage: 0.03356934%		Max Fitness: 0.06068895	Mean Fitness: 0.05515082	Min Fitness: 0.04980400	QD Score: 4.85327221
[037000/100000]	Cells: 88  Coverage: 0.03356934%		Max Fitness: 0.06068895	Mean Fitness: 0.05515082	Min Fitness: 0.04980400	QD Score: 4.85327221
[037500/100000]	Cells: 88  Coverage: 0.03356934%		Max Fitness: 0.06068895	Mean Fitness: 0.05518416	Min Fitness: 0.04980400	QD Score: 4.85620626
[038000/100000]	Cells: 88  Coverage: 0.03356934%		Max Fitness: 0.06068895	Mean Fitness: 0.05518416	Min Fitness: 0.04980400	QD Score: 4.85620626
[038500/100000]	Cells: 88  Coverage: 0.03356934%		Max Fitness: 0.06068895	Mean Fitness: 0.05518416	Min Fitness: 0.04980400	QD Score: 4.85620626
[039000/100000]	Cells: 88  Coverage: 0.03356934%		Max Fitness: 0.06068895	Mean Fitness: 0.05518416	Min Fitness: 0.04980400	QD Score: 4.85620626
[039500/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06068895	Mean Fitness: 0.05510899	Min Fitness: 0.04980400	QD Score: 5.01491845
[040000/100000]	Cells: 92  Coverage: 0.03509521%		Max Fitness: 0.06068895	Mean Fitness: 0.05509797	Min Fitness: 0.04980400	QD Score: 5.06901279
[040500/100000]	Cells: 92  Coverage: 0.03509521%		Max Fitness: 0.06068895	Mean Fitness: 0.05509797	Min Fitness: 0.04980400	QD Score: 5.06901279
[041000/100000]	Cells: 92  Coverage: 0.03509521%		Max Fitness: 0.06068895	Mean Fitness: 0.05515526	Min Fitness: 0.04980400	QD Score: 5.07428419
[041500/100000]	Cells: 92  Coverage: 0.03509521%		Max Fitness: 0.06068895	Mean Fitness: 0.05518868	Min Fitness: 0.04980400	QD Score: 5.07735901
[042000/100000]	Cells: 92  Coverage: 0.03509521%		Max Fitness: 0.06068895	Mean Fitness: 0.05518868	Min Fitness: 0.04980400	QD Score: 5.07735901
[042500/100000]	Cells: 92  Coverage: 0.03509521%		Max Fitness: 0.06068895	Mean Fitness: 0.05518868	Min Fitness: 0.04980400	QD Score: 5.07735901
[043000/100000]	Cells: 94  Coverage: 0.03585815%		Max Fitness: 0.06068895	Mean Fitness: 0.05519041	Min Fitness: 0.04980400	QD Score: 5.18789831
[043500/100000]	Cells: 96  Coverage: 0.03662109%		Max Fitness: 0.06068895	Mean Fitness: 0.05515240	Min Fitness: 0.04980400	QD Score: 5.29463062
[044000/100000]	Cells: 96  Coverage: 0.03662109%		Max Fitness: 0.06080896	Mean Fitness: 0.05518594	Min Fitness: 0.04980400	QD Score: 5.29785000
[044500/100000]	Cells: 96  Coverage: 0.03662109%		Max Fitness: 0.06080896	Mean Fitness: 0.05519922	Min Fitness: 0.04980400	QD Score: 5.29912509
[045000/100000]	Cells: 98  Coverage: 0.03738403%		Max Fitness: 0.06080896	Mean Fitness: 0.05519213	Min Fitness: 0.04980400	QD Score: 5.40882900
[045500/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.06080896	Mean Fitness: 0.05517146	Min Fitness: 0.04980400	QD Score: 5.46197452
[046000/100000]	Cells: 101  Coverage: 0.03852844%		Max Fitness: 0.06124056	Mean Fitness: 0.05513238	Min Fitness: 0.04980400	QD Score: 5.56837036
[046500/100000]	Cells: 104  Coverage: 0.03967285%		Max Fitness: 0.06124056	Mean Fitness: 0.05512824	Min Fitness: 0.04980400	QD Score: 5.73333717
[047000/100000]	Cells: 107  Coverage: 0.04081726%		Max Fitness: 0.06124056	Mean Fitness: 0.05513959	Min Fitness: 0.04980400	QD Score: 5.89993560
[047500/100000]	Cells: 108  Coverage: 0.04119873%		Max Fitness: 0.06124056	Mean Fitness: 0.05514010	Min Fitness: 0.04980400	QD Score: 5.95513088
[048000/100000]	Cells: 108  Coverage: 0.04119873%		Max Fitness: 0.06124056	Mean Fitness: 0.05515785	Min Fitness: 0.04980400	QD Score: 5.95704732
[048500/100000]	Cells: 111  Coverage: 0.04234314%		Max Fitness: 0.06124056	Mean Fitness: 0.05511933	Min Fitness: 0.04980400	QD Score: 6.11824597
[049000/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06124056	Mean Fitness: 0.05511657	Min Fitness: 0.04980400	QD Score: 6.17305631
[049500/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06124056	Mean Fitness: 0.05512003	Min Fitness: 0.04980400	QD Score: 6.17344351
[050000/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06124056	Mean Fitness: 0.05512003	Min Fitness: 0.04980400	QD Score: 6.17344351
[050500/100000]	Cells: 113  Coverage: 0.04310608%		Max Fitness: 0.06124056	Mean Fitness: 0.05510978	Min Fitness: 0.04980400	QD Score: 6.22740512
[051000/100000]	Cells: 113  Coverage: 0.04310608%		Max Fitness: 0.06124056	Mean Fitness: 0.05512131	Min Fitness: 0.04980400	QD Score: 6.22870846
[051500/100000]	Cells: 115  Coverage: 0.04386902%		Max Fitness: 0.06124056	Mean Fitness: 0.05510003	Min Fitness: 0.04980400	QD Score: 6.33650336
[052000/100000]	Cells: 116  Coverage: 0.04425049%		Max Fitness: 0.06124056	Mean Fitness: 0.05511459	Min Fitness: 0.04980400	QD Score: 6.39329284
[052500/100000]	Cells: 117  Coverage: 0.04463196%		Max Fitness: 0.06124056	Mean Fitness: 0.05510597	Min Fitness: 0.04980400	QD Score: 6.44739807
[053000/100000]	Cells: 117  Coverage: 0.04463196%		Max Fitness: 0.06124056	Mean Fitness: 0.05510597	Min Fitness: 0.04980400	QD Score: 6.44739807
[053500/100000]	Cells: 118  Coverage: 0.04501343%		Max Fitness: 0.06124056	Mean Fitness: 0.05511603	Min Fitness: 0.04980400	QD Score: 6.50369206
[054000/100000]	Cells: 121  Coverage: 0.04615784%		Max Fitness: 0.06124056	Mean Fitness: 0.05509475	Min Fitness: 0.04980400	QD Score: 6.66646495
[054500/100000]	Cells: 121  Coverage: 0.04615784%		Max Fitness: 0.06124056	Mean Fitness: 0.05509475	Min Fitness: 0.04980400	QD Score: 6.66646495
[055000/100000]	Cells: 124  Coverage: 0.04730225%		Max Fitness: 0.06124056	Mean Fitness: 0.05510034	Min Fitness: 0.04980400	QD Score: 6.83244195
[055500/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.06124056	Mean Fitness: 0.05506721	Min Fitness: 0.04980400	QD Score: 6.88340122
[056000/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.06124056	Mean Fitness: 0.05506721	Min Fitness: 0.04980400	QD Score: 6.88340122
[056500/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.06124056	Mean Fitness: 0.05507477	Min Fitness: 0.04980400	QD Score: 6.88434681
[057000/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.06124056	Mean Fitness: 0.05507477	Min Fitness: 0.04980400	QD Score: 6.88434681
[057500/100000]	Cells: 126  Coverage: 0.04806519%		Max Fitness: 0.06124056	Mean Fitness: 0.05507289	Min Fitness: 0.04980400	QD Score: 6.93918421
[058000/100000]	Cells: 126  Coverage: 0.04806519%		Max Fitness: 0.06124056	Mean Fitness: 0.05507289	Min Fitness: 0.04980400	QD Score: 6.93918421
[058500/100000]	Cells: 126  Coverage: 0.04806519%		Max Fitness: 0.06124056	Mean Fitness: 0.05508831	Min Fitness: 0.04980400	QD Score: 6.94112679
[059000/100000]	Cells: 127  Coverage: 0.04844666%		Max Fitness: 0.06124056	Mean Fitness: 0.05512335	Min Fitness: 0.04980400	QD Score: 7.00066589
[059500/100000]	Cells: 127  Coverage: 0.04844666%		Max Fitness: 0.06124056	Mean Fitness: 0.05512335	Min Fitness: 0.04980400	QD Score: 7.00066589
[060000/100000]	Cells: 129  Coverage: 0.04920959%		Max Fitness: 0.06124056	Mean Fitness: 0.05514751	Min Fitness: 0.04980400	QD Score: 7.11402871
[060500/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06124056	Mean Fitness: 0.05514264	Min Fitness: 0.04980400	QD Score: 7.16854280
[061000/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06124056	Mean Fitness: 0.05514499	Min Fitness: 0.04980400	QD Score: 7.16884934
[061500/100000]	Cells: 131  Coverage: 0.04997253%		Max Fitness: 0.06124056	Mean Fitness: 0.05512750	Min Fitness: 0.04980400	QD Score: 7.22170242
[062000/100000]	Cells: 131  Coverage: 0.04997253%		Max Fitness: 0.06124056	Mean Fitness: 0.05512750	Min Fitness: 0.04980400	QD Score: 7.22170242
[062500/100000]	Cells: 133  Coverage: 0.05073547%		Max Fitness: 0.06124056	Mean Fitness: 0.05511197	Min Fitness: 0.04980400	QD Score: 7.32989205
[063000/100000]	Cells: 134  Coverage: 0.05111694%		Max Fitness: 0.06124056	Mean Fitness: 0.05508939	Min Fitness: 0.04980400	QD Score: 7.38197868
[063500/100000]	Cells: 134  Coverage: 0.05111694%		Max Fitness: 0.06124056	Mean Fitness: 0.05509011	Min Fitness: 0.04980400	QD Score: 7.38207457
[064000/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.06124056	Mean Fitness: 0.05508810	Min Fitness: 0.04980400	QD Score: 7.43689410
[064500/100000]	Cells: 136  Coverage: 0.05187988%		Max Fitness: 0.06124056	Mean Fitness: 0.05505460	Min Fitness: 0.04980400	QD Score: 7.48742576
[065000/100000]	Cells: 137  Coverage: 0.05226135%		Max Fitness: 0.06124056	Mean Fitness: 0.05506161	Min Fitness: 0.04980400	QD Score: 7.54343998
[065500/100000]	Cells: 139  Coverage: 0.05302429%		Max Fitness: 0.06124056	Mean Fitness: 0.05503982	Min Fitness: 0.04980400	QD Score: 7.65053456
[066000/100000]	Cells: 141  Coverage: 0.05378723%		Max Fitness: 0.06124056	Mean Fitness: 0.05504086	Min Fitness: 0.04980400	QD Score: 7.76076171
[066500/100000]	Cells: 141  Coverage: 0.05378723%		Max Fitness: 0.06124056	Mean Fitness: 0.05505711	Min Fitness: 0.04980400	QD Score: 7.76305256
[067000/100000]	Cells: 142  Coverage: 0.05416870%		Max Fitness: 0.06162356	Mean Fitness: 0.05505822	Min Fitness: 0.04980400	QD Score: 7.81826697
[067500/100000]	Cells: 143  Coverage: 0.05455017%		Max Fitness: 0.06162356	Mean Fitness: 0.05505792	Min Fitness: 0.04980400	QD Score: 7.87328185
[068000/100000]	Cells: 144  Coverage: 0.05493164%		Max Fitness: 0.06162356	Mean Fitness: 0.05506844	Min Fitness: 0.04980400	QD Score: 7.92985511
[068500/100000]	Cells: 144  Coverage: 0.05493164%		Max Fitness: 0.06162356	Mean Fitness: 0.05506844	Min Fitness: 0.04980400	QD Score: 7.92985511
[069000/100000]	Cells: 146  Coverage: 0.05569458%		Max Fitness: 0.06162356	Mean Fitness: 0.05505957	Min Fitness: 0.04980400	QD Score: 8.03869712
[069500/100000]	Cells: 146  Coverage: 0.05569458%		Max Fitness: 0.06162356	Mean Fitness: 0.05505957	Min Fitness: 0.04980400	QD Score: 8.03869712
[070000/100000]	Cells: 147  Coverage: 0.05607605%		Max Fitness: 0.06162356	Mean Fitness: 0.05508429	Min Fitness: 0.04980400	QD Score: 8.09738996
[070500/100000]	Cells: 148  Coverage: 0.05645752%		Max Fitness: 0.06162356	Mean Fitness: 0.05508810	Min Fitness: 0.04980400	QD Score: 8.15303929
[071000/100000]	Cells: 150  Coverage: 0.05722046%		Max Fitness: 0.06162356	Mean Fitness: 0.05504523	Min Fitness: 0.04980400	QD Score: 8.25678476
[071500/100000]	Cells: 151  Coverage: 0.05760193%		Max Fitness: 0.06162356	Mean Fitness: 0.05501826	Min Fitness: 0.04980400	QD Score: 8.30775729
[072000/100000]	Cells: 151  Coverage: 0.05760193%		Max Fitness: 0.06162356	Mean Fitness: 0.05502547	Min Fitness: 0.04980400	QD Score: 8.30884535
[072500/100000]	Cells: 152  Coverage: 0.05798340%		Max Fitness: 0.06162356	Mean Fitness: 0.05500480	Min Fitness: 0.04980400	QD Score: 8.36072919
[073000/100000]	Cells: 152  Coverage: 0.05798340%		Max Fitness: 0.06162356	Mean Fitness: 0.05501516	Min Fitness: 0.04980400	QD Score: 8.36230455
[073500/100000]	Cells: 152  Coverage: 0.05798340%		Max Fitness: 0.06162356	Mean Fitness: 0.05501516	Min Fitness: 0.04980400	QD Score: 8.36230455
[074000/100000]	Cells: 153  Coverage: 0.05836487%		Max Fitness: 0.06162356	Mean Fitness: 0.05500352	Min Fitness: 0.04980400	QD Score: 8.41553795
[074500/100000]	Cells: 153  Coverage: 0.05836487%		Max Fitness: 0.06162356	Mean Fitness: 0.05500509	Min Fitness: 0.04980400	QD Score: 8.41577837
[075000/100000]	Cells: 153  Coverage: 0.05836487%		Max Fitness: 0.06162356	Mean Fitness: 0.05502433	Min Fitness: 0.04980400	QD Score: 8.41872315
[075500/100000]	Cells: 154  Coverage: 0.05874634%		Max Fitness: 0.06162356	Mean Fitness: 0.05502588	Min Fitness: 0.04980400	QD Score: 8.47398481
[076000/100000]	Cells: 154  Coverage: 0.05874634%		Max Fitness: 0.06162356	Mean Fitness: 0.05502588	Min Fitness: 0.04980400	QD Score: 8.47398481
[076500/100000]	Cells: 155  Coverage: 0.05912781%		Max Fitness: 0.06162356	Mean Fitness: 0.05502492	Min Fitness: 0.04980400	QD Score: 8.52886246
[077000/100000]	Cells: 156  Coverage: 0.05950928%		Max Fitness: 0.06162356	Mean Fitness: 0.05500961	Min Fitness: 0.04980400	QD Score: 8.58149957
[077500/100000]	Cells: 157  Coverage: 0.05989075%		Max Fitness: 0.06162356	Mean Fitness: 0.05501441	Min Fitness: 0.04980400	QD Score: 8.63726261
[078000/100000]	Cells: 157  Coverage: 0.05989075%		Max Fitness: 0.06162356	Mean Fitness: 0.05501845	Min Fitness: 0.04980400	QD Score: 8.63789713
[078500/100000]	Cells: 157  Coverage: 0.05989075%		Max Fitness: 0.06162356	Mean Fitness: 0.05503141	Min Fitness: 0.04980400	QD Score: 8.63993187
[079000/100000]	Cells: 157  Coverage: 0.05989075%		Max Fitness: 0.06162356	Mean Fitness: 0.05503141	Min Fitness: 0.04980400	QD Score: 8.63993187
[079500/100000]	Cells: 157  Coverage: 0.05989075%		Max Fitness: 0.06162356	Mean Fitness: 0.05503141	Min Fitness: 0.04980400	QD Score: 8.63993187
[080000/100000]	Cells: 158  Coverage: 0.06027222%		Max Fitness: 0.06162356	Mean Fitness: 0.05503613	Min Fitness: 0.04980400	QD Score: 8.69570894
[080500/100000]	Cells: 158  Coverage: 0.06027222%		Max Fitness: 0.06162356	Mean Fitness: 0.05503613	Min Fitness: 0.04980400	QD Score: 8.69570894
[081000/100000]	Cells: 160  Coverage: 0.06103516%		Max Fitness: 0.06162356	Mean Fitness: 0.05503015	Min Fitness: 0.04980400	QD Score: 8.80482439
[081500/100000]	Cells: 161  Coverage: 0.06141663%		Max Fitness: 0.06162356	Mean Fitness: 0.05502117	Min Fitness: 0.04980400	QD Score: 8.85840852
[082000/100000]	Cells: 161  Coverage: 0.06141663%		Max Fitness: 0.06162356	Mean Fitness: 0.05502218	Min Fitness: 0.04980400	QD Score: 8.85857048
[082500/100000]	Cells: 162  Coverage: 0.06179810%		Max Fitness: 0.06162356	Mean Fitness: 0.05502503	Min Fitness: 0.04980400	QD Score: 8.91405498
[083000/100000]	Cells: 162  Coverage: 0.06179810%		Max Fitness: 0.06162356	Mean Fitness: 0.05502503	Min Fitness: 0.04980400	QD Score: 8.91405498
[083500/100000]	Cells: 163  Coverage: 0.06217957%		Max Fitness: 0.06162356	Mean Fitness: 0.05506885	Min Fitness: 0.04980400	QD Score: 8.97622306
