[000500/100000]	Cells: 11  Coverage: 0.00419617%		Max Fitness: 0.07337181	Mean Fitness: 0.07263774	Min Fitness: 0.07165492	QD Score: 0.79901515
[007500/100000]	Cells: 95  Coverage: 0.03623962%		Max Fitness: 0.09570384	Mean Fitness: 0.07426334	Min Fitness: 0.06238609	QD Score: 7.05501704
[008000/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.09570384	Mean Fitness: 0.07415476	Min Fitness: 0.06238609	QD Score: 7.34132096
[008500/100000]	Cells: 103  Coverage: 0.03929138%		Max Fitness: 0.09570384	Mean Fitness: 0.07426660	Min Fitness: 0.06238609	QD Score: 7.64945986
[009000/100000]	Cells: 107  Coverage: 0.04081726%		Max Fitness: 0.09570384	Mean Fitness: 0.07440641	Min Fitness: 0.06238609	QD Score: 7.96148637
[009500/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.09570384	Mean Fitness: 0.07395715	Min Fitness: 0.06238609	QD Score: 8.43111516
[010000/100000]	Cells: 116  Coverage: 0.04425049%		Max Fitness: 0.09570384	Mean Fitness: 0.07392198	Min Fitness: 0.06238609	QD Score: 8.57494988
[010500/100000]	Cells: 121  Coverage: 0.04615784%		Max Fitness: 0.09570384	Mean Fitness: 0.07374510	Min Fitness: 0.06194444	QD Score: 8.92315718
[011000/100000]	Cells: 128  Coverage: 0.04882813%		Max Fitness: 0.09570384	Mean Fitness: 0.07359237	Min Fitness: 0.06194444	QD Score: 9.41982329
[011500/100000]	Cells: 131  Coverage: 0.04997253%		Max Fitness: 0.09570384	Mean Fitness: 0.07357326	Min Fitness: 0.06194444	QD Score: 9.63809765
[012000/100000]	Cells: 133  Coverage: 0.05073547%		Max Fitness: 0.09570384	Mean Fitness: 0.07349279	Min Fitness: 0.06194444	QD Score: 9.77454060
[012500/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.09570384	Mean Fitness: 0.07345850	Min Fitness: 0.06194444	QD Score: 9.91689774
[013000/100000]	Cells: 136  Coverage: 0.05187988%		Max Fitness: 0.09570384	Mean Fitness: 0.07358388	Min Fitness: 0.06194444	QD Score: 10.00740730
[013500/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.09570384	Mean Fitness: 0.07349899	Min Fitness: 0.06194444	QD Score: 10.28985898
[014000/100000]	Cells: 145  Coverage: 0.05531311%		Max Fitness: 0.09570384	Mean Fitness: 0.07338830	Min Fitness: 0.06194444	QD Score: 10.64130327
[014500/100000]	Cells: 150  Coverage: 0.05722046%		Max Fitness: 0.09570384	Mean Fitness: 0.07325457	Min Fitness: 0.05894617	QD Score: 10.98818548
[015000/100000]	Cells: 153  Coverage: 0.05836487%		Max Fitness: 0.09570384	Mean Fitness: 0.07337348	Min Fitness: 0.05894617	QD Score: 11.22614181
[015500/100000]	Cells: 155  Coverage: 0.05912781%		Max Fitness: 0.09570384	Mean Fitness: 0.07335011	Min Fitness: 0.05894617	QD Score: 11.36926690
[016000/100000]	Cells: 161  Coverage: 0.06141663%		Max Fitness: 0.09570384	Mean Fitness: 0.07323386	Min Fitness: 0.05894617	QD Score: 11.79065114
[016500/100000]	Cells: 164  Coverage: 0.06256104%		Max Fitness: 0.09570384	Mean Fitness: 0.07312707	Min Fitness: 0.05894617	QD Score: 11.99283886
[017000/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.09570384	Mean Fitness: 0.07319808	Min Fitness: 0.05894617	QD Score: 12.22407947
[017500/100000]	Cells: 169  Coverage: 0.06446838%		Max Fitness: 0.09570384	Mean Fitness: 0.07326867	Min Fitness: 0.05894617	QD Score: 12.38240493
[018000/100000]	Cells: 171  Coverage: 0.06523132%		Max Fitness: 0.09570384	Mean Fitness: 0.07320692	Min Fitness: 0.05894617	QD Score: 12.51838376
[018500/100000]	Cells: 174  Coverage: 0.06637573%		Max Fitness: 0.09570384	Mean Fitness: 0.07311921	Min Fitness: 0.05894617	QD Score: 12.72274244
[019000/100000]	Cells: 179  Coverage: 0.06828308%		Max Fitness: 0.09570384	Mean Fitness: 0.07319349	Min Fitness: 0.05894617	QD Score: 13.10163501
[019500/100000]	Cells: 182  Coverage: 0.06942749%		Max Fitness: 0.09570384	Mean Fitness: 0.07319600	Min Fitness: 0.05894617	QD Score: 13.32167134
[020000/100000]	Cells: 186  Coverage: 0.07095337%		Max Fitness: 0.09570384	Mean Fitness: 0.07316534	Min Fitness: 0.05894617	QD Score: 13.60875371
[020500/100000]	Cells: 191  Coverage: 0.07286072%		Max Fitness: 0.09570384	Mean Fitness: 0.07331790	Min Fitness: 0.05894617	QD Score: 14.00371812
[021000/100000]	Cells: 192  Coverage: 0.07324219%		Max Fitness: 0.09570384	Mean Fitness: 0.07332419	Min Fitness: 0.05894617	QD Score: 14.07824509
[021500/100000]	Cells: 197  Coverage: 0.07514954%		Max Fitness: 0.09570384	Mean Fitness: 0.07323881	Min Fitness: 0.05894617	QD Score: 14.42804574
[022000/100000]	Cells: 201  Coverage: 0.07667542%		Max Fitness: 0.09570384	Mean Fitness: 0.07323583	Min Fitness: 0.05894617	QD Score: 14.72040275
[022500/100000]	Cells: 204  Coverage: 0.07781982%		Max Fitness: 0.09570384	Mean Fitness: 0.07320877	Min Fitness: 0.05894617	QD Score: 14.93458980
[023000/100000]	Cells: 208  Coverage: 0.07934570%		Max Fitness: 0.09570384	Mean Fitness: 0.07327561	Min Fitness: 0.05894617	QD Score: 15.24132713
[023500/100000]	Cells: 211  Coverage: 0.08049011%		Max Fitness: 0.09570384	Mean Fitness: 0.07332242	Min Fitness: 0.05894617	QD Score: 15.47102995
[024000/100000]	Cells: 214  Coverage: 0.08163452%		Max Fitness: 0.09570384	Mean Fitness: 0.07337774	Min Fitness: 0.05894617	QD Score: 15.70283634
[024500/100000]	Cells: 219  Coverage: 0.08354187%		Max Fitness: 0.09570384	Mean Fitness: 0.07349209	Min Fitness: 0.05894617	QD Score: 16.09476705
[025000/100000]	Cells: 221  Coverage: 0.08430481%		Max Fitness: 0.09570384	Mean Fitness: 0.07359062	Min Fitness: 0.05894617	QD Score: 16.26352792
[025500/100000]	Cells: 222  Coverage: 0.08468628%		Max Fitness: 0.09570384	Mean Fitness: 0.07357205	Min Fitness: 0.05894617	QD Score: 16.33299471
[026000/100000]	Cells: 228  Coverage: 0.08697510%		Max Fitness: 0.09570384	Mean Fitness: 0.07350831	Min Fitness: 0.05894617	QD Score: 16.75989547
[026500/100000]	Cells: 233  Coverage: 0.08888245%		Max Fitness: 0.09570384	Mean Fitness: 0.07344484	Min Fitness: 0.05894617	QD Score: 17.11264792
[027000/100000]	Cells: 237  Coverage: 0.09040833%		Max Fitness: 0.09570384	Mean Fitness: 0.07353699	Min Fitness: 0.05894617	QD Score: 17.42826546
[027500/100000]	Cells: 240  Coverage: 0.09155273%		Max Fitness: 0.09570384	Mean Fitness: 0.07350257	Min Fitness: 0.05894617	QD Score: 17.64061680
[028000/100000]	Cells: 243  Coverage: 0.09269714%		Max Fitness: 0.09570384	Mean Fitness: 0.07344398	Min Fitness: 0.05894617	QD Score: 17.84688809
[028500/100000]	Cells: 249  Coverage: 0.09498596%		Max Fitness: 0.09570384	Mean Fitness: 0.07340267	Min Fitness: 0.05894617	QD Score: 18.27726408
[029000/100000]	Cells: 251  Coverage: 0.09574890%		Max Fitness: 0.09570384	Mean Fitness: 0.07330857	Min Fitness: 0.05894617	QD Score: 18.40045209
[029500/100000]	Cells: 257  Coverage: 0.09803772%		Max Fitness: 0.09570384	Mean Fitness: 0.07317064	Min Fitness: 0.05894617	QD Score: 18.80485450
[030000/100000]	Cells: 260  Coverage: 0.09918213%		Max Fitness: 0.09570384	Mean Fitness: 0.07314038	Min Fitness: 0.05894617	QD Score: 19.01649896
[030500/100000]	Cells: 261  Coverage: 0.09956360%		Max Fitness: 0.09570384	Mean Fitness: 0.07325148	Min Fitness: 0.05894617	QD Score: 19.11863698
[031000/100000]	Cells: 266  Coverage: 0.10147095%		Max Fitness: 0.09570384	Mean Fitness: 0.07320020	Min Fitness: 0.05894617	QD Score: 19.47125299
[031500/100000]	Cells: 269  Coverage: 0.10261536%		Max Fitness: 0.09570384	Mean Fitness: 0.07324084	Min Fitness: 0.05894617	QD Score: 19.70178652
[032000/100000]	Cells: 272  Coverage: 0.10375977%		Max Fitness: 0.09570384	Mean Fitness: 0.07327307	Min Fitness: 0.05894617	QD Score: 19.93027429
[032500/100000]	Cells: 277  Coverage: 0.10566711%		Max Fitness: 0.09570384	Mean Fitness: 0.07319093	Min Fitness: 0.05894617	QD Score: 20.27388655
[033000/100000]	Cells: 281  Coverage: 0.10719299%		Max Fitness: 0.09570384	Mean Fitness: 0.07311504	Min Fitness: 0.05720112	QD Score: 20.54532530
[033500/100000]	Cells: 283  Coverage: 0.10795593%		Max Fitness: 0.09570384	Mean Fitness: 0.07316291	Min Fitness: 0.05720112	QD Score: 20.70510348
[034000/100000]	Cells: 285  Coverage: 0.10871887%		Max Fitness: 0.09570384	Mean Fitness: 0.07324002	Min Fitness: 0.05720112	QD Score: 20.87340634
[034500/100000]	Cells: 288  Coverage: 0.10986328%		Max Fitness: 0.09570384	Mean Fitness: 0.07327609	Min Fitness: 0.05720112	QD Score: 21.10351535
[035000/100000]	Cells: 291  Coverage: 0.11100769%		Max Fitness: 0.09570384	Mean Fitness: 0.07322222	Min Fitness: 0.05720112	QD Score: 21.30766731
[035500/100000]	Cells: 296  Coverage: 0.11291504%		Max Fitness: 0.09570384	Mean Fitness: 0.07322648	Min Fitness: 0.05720112	QD Score: 21.67503674
[036000/100000]	Cells: 301  Coverage: 0.11482239%		Max Fitness: 0.09570384	Mean Fitness: 0.07318316	Min Fitness: 0.05720112	QD Score: 22.02813136
[036500/100000]	Cells: 302  Coverage: 0.11520386%		Max Fitness: 0.09570384	Mean Fitness: 0.07315261	Min Fitness: 0.05720112	QD Score: 22.09208906
[037000/100000]	Cells: 304  Coverage: 0.11596680%		Max Fitness: 0.09570384	Mean Fitness: 0.07314904	Min Fitness: 0.05720112	QD Score: 22.23730885
[037500/100000]	Cells: 306  Coverage: 0.11672974%		Max Fitness: 0.09570384	Mean Fitness: 0.07322215	Min Fitness: 0.05720112	QD Score: 22.40597936
[038000/100000]	Cells: 307  Coverage: 0.11711121%		Max Fitness: 0.09570384	Mean Fitness: 0.07319939	Min Fitness: 0.05720112	QD Score: 22.47221308
[038500/100000]	Cells: 310  Coverage: 0.11825562%		Max Fitness: 0.09570384	Mean Fitness: 0.07319032	Min Fitness: 0.05720112	QD Score: 22.68900036
[039000/100000]	Cells: 313  Coverage: 0.11940002%		Max Fitness: 0.09570384	Mean Fitness: 0.07322754	Min Fitness: 0.05894617	QD Score: 22.92022143
[039500/100000]	Cells: 317  Coverage: 0.12092590%		Max Fitness: 0.09570384	Mean Fitness: 0.07320119	Min Fitness: 0.05894617	QD Score: 23.20477721
[040000/100000]	Cells: 318  Coverage: 0.12130737%		Max Fitness: 0.09570384	Mean Fitness: 0.07318736	Min Fitness: 0.05894617	QD Score: 23.27358139
[040500/100000]	Cells: 319  Coverage: 0.12168884%		Max Fitness: 0.09570384	Mean Fitness: 0.07316431	Min Fitness: 0.05894617	QD Score: 23.33941346
[041000/100000]	Cells: 322  Coverage: 0.12283325%		Max Fitness: 0.09570384	Mean Fitness: 0.07326719	Min Fitness: 0.05894617	QD Score: 23.59203648
[041500/100000]	Cells: 325  Coverage: 0.12397766%		Max Fitness: 0.09570384	Mean Fitness: 0.07330389	Min Fitness: 0.05894617	QD Score: 23.82376504
[042000/100000]	Cells: 327  Coverage: 0.12474060%		Max Fitness: 0.09570384	Mean Fitness: 0.07327557	Min Fitness: 0.05894617	QD Score: 23.96111172
[042500/100000]	Cells: 332  Coverage: 0.12664795%		Max Fitness: 0.09570384	Mean Fitness: 0.07335993	Min Fitness: 0.05894617	QD Score: 24.35549638
[043000/100000]	Cells: 334  Coverage: 0.12741089%		Max Fitness: 0.09570384	Mean Fitness: 0.07332358	Min Fitness: 0.05894617	QD Score: 24.49007734
[043500/100000]	Cells: 338  Coverage: 0.12893677%		Max Fitness: 0.09570384	Mean Fitness: 0.07327141	Min Fitness: 0.05894617	QD Score: 24.76573502
[044000/100000]	Cells: 339  Coverage: 0.12931824%		Max Fitness: 0.09570384	Mean Fitness: 0.07327890	Min Fitness: 0.05894617	QD Score: 24.84154586
[044500/100000]	Cells: 343  Coverage: 0.13084412%		Max Fitness: 0.09570384	Mean Fitness: 0.07328406	Min Fitness: 0.05894617	QD Score: 25.13643150
[045000/100000]	Cells: 343  Coverage: 0.13084412%		Max Fitness: 0.09570384	Mean Fitness: 0.07328406	Min Fitness: 0.05894617	QD Score: 25.13643150
[045500/100000]	Cells: 343  Coverage: 0.13084412%		Max Fitness: 0.09585673	Mean Fitness: 0.07329476	Min Fitness: 0.05894617	QD Score: 25.14010343
[046000/100000]	Cells: 346  Coverage: 0.13198853%		Max Fitness: 0.09585673	Mean Fitness: 0.07321702	Min Fitness: 0.05894514	QD Score: 25.33308727
[046500/100000]	Cells: 349  Coverage: 0.13313293%		Max Fitness: 0.09585673	Mean Fitness: 0.07320717	Min Fitness: 0.05894514	QD Score: 25.54930211
[047000/100000]	Cells: 350  Coverage: 0.13351440%		Max Fitness: 0.09585673	Mean Fitness: 0.07320824	Min Fitness: 0.05894514	QD Score: 25.62288456
[047500/100000]	Cells: 354  Coverage: 0.13504028%		Max Fitness: 0.09585673	Mean Fitness: 0.07313408	Min Fitness: 0.05894514	QD Score: 25.88946491
[048000/100000]	Cells: 358  Coverage: 0.13656616%		Max Fitness: 0.09585673	Mean Fitness: 0.07305041	Min Fitness: 0.05894514	QD Score: 26.15204681
[048500/100000]	Cells: 360  Coverage: 0.13732910%		Max Fitness: 0.09585673	Mean Fitness: 0.07302985	Min Fitness: 0.05894514	QD Score: 26.29074775
[049000/100000]	Cells: 361  Coverage: 0.13771057%		Max Fitness: 0.09585673	Mean Fitness: 0.07307680	Min Fitness: 0.05894514	QD Score: 26.38072599
[049500/100000]	Cells: 362  Coverage: 0.13809204%		Max Fitness: 0.09585673	Mean Fitness: 0.07310263	Min Fitness: 0.05894514	QD Score: 26.46315278
[050000/100000]	Cells: 365  Coverage: 0.13923645%		Max Fitness: 0.09585673	Mean Fitness: 0.07313269	Min Fitness: 0.05894514	QD Score: 26.69343334
[050500/100000]	Cells: 368  Coverage: 0.14038086%		Max Fitness: 0.09585673	Mean Fitness: 0.07313254	Min Fitness: 0.05894514	QD Score: 26.91277492
[051000/100000]	Cells: 371  Coverage: 0.14152527%		Max Fitness: 0.09585673	Mean Fitness: 0.07311303	Min Fitness: 0.05894514	QD Score: 27.12493278
[051500/100000]	Cells: 372  Coverage: 0.14190674%		Max Fitness: 0.09585673	Mean Fitness: 0.07310113	Min Fitness: 0.05894514	QD Score: 27.19362134
[052000/100000]	Cells: 377  Coverage: 0.14381409%		Max Fitness: 0.09585673	Mean Fitness: 0.07302352	Min Fitness: 0.05894514	QD Score: 27.52986704
[052500/100000]	Cells: 381  Coverage: 0.14533997%		Max Fitness: 0.09585673	Mean Fitness: 0.07295189	Min Fitness: 0.05894514	QD Score: 27.79467183
[053000/100000]	Cells: 381  Coverage: 0.14533997%		Max Fitness: 0.09585673	Mean Fitness: 0.07295189	Min Fitness: 0.05894514	QD Score: 27.79467183
[053500/100000]	Cells: 382  Coverage: 0.14572144%		Max Fitness: 0.09585673	Mean Fitness: 0.07296339	Min Fitness: 0.05894514	QD Score: 27.87201373
[054000/100000]	Cells: 388  Coverage: 0.14801025%		Max Fitness: 0.09585673	Mean Fitness: 0.07288286	Min Fitness: 0.05894514	QD Score: 28.27854867
[054500/100000]	Cells: 389  Coverage: 0.14839172%		Max Fitness: 0.09585673	Mean Fitness: 0.07292453	Min Fitness: 0.05894514	QD Score: 28.36764275
[055000/100000]	Cells: 393  Coverage: 0.14991760%		Max Fitness: 0.09585673	Mean Fitness: 0.07286939	Min Fitness: 0.05894514	QD Score: 28.63767163
[055500/100000]	Cells: 394  Coverage: 0.15029907%		Max Fitness: 0.09585673	Mean Fitness: 0.07289176	Min Fitness: 0.05894514	QD Score: 28.71935316
[056000/100000]	Cells: 397  Coverage: 0.15144348%		Max Fitness: 0.09585673	Mean Fitness: 0.07289232	Min Fitness: 0.05894514	QD Score: 28.93825130
[056500/100000]	Cells: 397  Coverage: 0.15144348%		Max Fitness: 0.09585673	Mean Fitness: 0.07291367	Min Fitness: 0.05894514	QD Score: 28.94672569
[057000/100000]	Cells: 406  Coverage: 0.15487671%		Max Fitness: 0.09585673	Mean Fitness: 0.07283650	Min Fitness: 0.05894514	QD Score: 29.57161920
[057500/100000]	Cells: 408  Coverage: 0.15563965%		Max Fitness: 0.09585673	Mean Fitness: 0.07281185	Min Fitness: 0.05894514	QD Score: 29.70723431
[058000/100000]	Cells: 410  Coverage: 0.15640259%		Max Fitness: 0.09585673	Mean Fitness: 0.07280377	Min Fitness: 0.05894514	QD Score: 29.84954618
[058500/100000]	Cells: 412  Coverage: 0.15716553%		Max Fitness: 0.09585673	Mean Fitness: 0.07276075	Min Fitness: 0.05894514	QD Score: 29.97742998
[059000/100000]	Cells: 417  Coverage: 0.15907288%		Max Fitness: 0.09585673	Mean Fitness: 0.07272490	Min Fitness: 0.05894514	QD Score: 30.32628422
[059500/100000]	Cells: 420  Coverage: 0.16021729%		Max Fitness: 0.09585673	Mean Fitness: 0.07271590	Min Fitness: 0.05894514	QD Score: 30.54067952
[060000/100000]	Cells: 423  Coverage: 0.16136169%		Max Fitness: 0.09585673	Mean Fitness: 0.07269093	Min Fitness: 0.05894514	QD Score: 30.74826447
[060500/100000]	Cells: 423  Coverage: 0.16136169%		Max Fitness: 0.09585673	Mean Fitness: 0.07272140	Min Fitness: 0.05894514	QD Score: 30.76115071
[061000/100000]	Cells: 423  Coverage: 0.16136169%		Max Fitness: 0.09585673	Mean Fitness: 0.07273463	Min Fitness: 0.05894514	QD Score: 30.76674840
[061500/100000]	Cells: 427  Coverage: 0.16288757%		Max Fitness: 0.09585673	Mean Fitness: 0.07275985	Min Fitness: 0.05894514	QD Score: 31.06845417
[062000/100000]	Cells: 433  Coverage: 0.16517639%		Max Fitness: 0.09585673	Mean Fitness: 0.07274106	Min Fitness: 0.05894514	QD Score: 31.49688047
[062500/100000]	Cells: 435  Coverage: 0.16593933%		Max Fitness: 0.09585673	Mean Fitness: 0.07274964	Min Fitness: 0.05894514	QD Score: 31.64609261
[063000/100000]	Cells: 439  Coverage: 0.16746521%		Max Fitness: 0.09585673	Mean Fitness: 0.07268939	Min Fitness: 0.05894514	QD Score: 31.91064194
[063500/100000]	Cells: 443  Coverage: 0.16899109%		Max Fitness: 0.09585673	Mean Fitness: 0.07265599	Min Fitness: 0.05894514	QD Score: 32.18660498
[064000/100000]	Cells: 447  Coverage: 0.17051697%		Max Fitness: 0.09585673	Mean Fitness: 0.07259959	Min Fitness: 0.05894514	QD Score: 32.45201590
[064500/100000]	Cells: 447  Coverage: 0.17051697%		Max Fitness: 0.09585673	Mean Fitness: 0.07263428	Min Fitness: 0.05894514	QD Score: 32.46752496
[065000/100000]	Cells: 448  Coverage: 0.17089844%		Max Fitness: 0.09585673	Mean Fitness: 0.07264047	Min Fitness: 0.05894514	QD Score: 32.54292995
[065500/100000]	Cells: 449  Coverage: 0.17127991%		Max Fitness: 0.09585673	Mean Fitness: 0.07263467	Min Fitness: 0.05894514	QD Score: 32.61296724
[066000/100000]	Cells: 452  Coverage: 0.17242432%		Max Fitness: 0.09585673	Mean Fitness: 0.07265770	Min Fitness: 0.05894514	QD Score: 32.84128151
[066500/100000]	Cells: 456  Coverage: 0.17395020%		Max Fitness: 0.09585673	Mean Fitness: 0.07266299	Min Fitness: 0.05894514	QD Score: 33.13432243
[067000/100000]	Cells: 457  Coverage: 0.17433167%		Max Fitness: 0.09585673	Mean Fitness: 0.07265943	Min Fitness: 0.05894514	QD Score: 33.20536138
[067500/100000]	Cells: 461  Coverage: 0.17585754%		Max Fitness: 0.09585673	Mean Fitness: 0.07268339	Min Fitness: 0.05894514	QD Score: 33.50704063
[068000/100000]	Cells: 463  Coverage: 0.17662048%		Max Fitness: 0.09585673	Mean Fitness: 0.07267343	Min Fitness: 0.05894514	QD Score: 33.64779708
[068500/100000]	Cells: 466  Coverage: 0.17776489%		Max Fitness: 0.09585673	Mean Fitness: 0.07264181	Min Fitness: 0.05894514	QD Score: 33.85108124
[069000/100000]	Cells: 467  Coverage: 0.17814636%		Max Fitness: 0.09585673	Mean Fitness: 0.07263416	Min Fitness: 0.05894514	QD Score: 33.92015423
[069500/100000]	Cells: 469  Coverage: 0.17890930%		Max Fitness: 0.09585673	Mean Fitness: 0.07260737	Min Fitness: 0.05894514	QD Score: 34.05285546
[070000/100000]	Cells: 471  Coverage: 0.17967224%		Max Fitness: 0.09585673	Mean Fitness: 0.07259855	Min Fitness: 0.05894514	QD Score: 34.19391882
[070500/100000]	Cells: 474  Coverage: 0.18081665%		Max Fitness: 0.09585673	Mean Fitness: 0.07254951	Min Fitness: 0.05894514	QD Score: 34.38846835
[071000/100000]	Cells: 477  Coverage: 0.18196106%		Max Fitness: 0.09585673	Mean Fitness: 0.07250749	Min Fitness: 0.05894514	QD Score: 34.58607459
[071500/100000]	Cells: 478  Coverage: 0.18234253%		Max Fitness: 0.09585673	Mean Fitness: 0.07251287	Min Fitness: 0.05894514	QD Score: 34.66115212
[072000/100000]	Cells: 479  Coverage: 0.18272400%		Max Fitness: 0.09585673	Mean Fitness: 0.07252784	Min Fitness: 0.05894514	QD Score: 34.74083574
[072500/100000]	Cells: 482  Coverage: 0.18386841%		Max Fitness: 0.09585673	Mean Fitness: 0.07250310	Min Fitness: 0.05894514	QD Score: 34.94649623
[073000/100000]	Cells: 485  Coverage: 0.18501282%		Max Fitness: 0.09585673	Mean Fitness: 0.07252319	Min Fitness: 0.05894514	QD Score: 35.17374655
[073500/100000]	Cells: 489  Coverage: 0.18653870%		Max Fitness: 0.09585673	Mean Fitness: 0.07256383	Min Fitness: 0.05894514	QD Score: 35.48371371
[074000/100000]	Cells: 493  Coverage: 0.18806458%		Max Fitness: 0.09585673	Mean Fitness: 0.07254282	Min Fitness: 0.05894514	QD Score: 35.76361151
[074500/100000]	Cells: 497  Coverage: 0.18959045%		Max Fitness: 0.09585673	Mean Fitness: 0.07250901	Min Fitness: 0.05894514	QD Score: 36.03697953
[075000/100000]	Cells: 500  Coverage: 0.19073486%		Max Fitness: 0.09585673	Mean Fitness: 0.07245067	Min Fitness: 0.05894088	QD Score: 36.22533412
[075500/100000]	Cells: 500  Coverage: 0.19073486%		Max Fitness: 0.09585673	Mean Fitness: 0.07245067	Min Fitness: 0.05894088	QD Score: 36.22533412
[076000/100000]	Cells: 502  Coverage: 0.19149780%		Max Fitness: 0.09585673	Mean Fitness: 0.07246467	Min Fitness: 0.05894514	QD Score: 36.37726323
[076500/100000]	Cells: 506  Coverage: 0.19302368%		Max Fitness: 0.09585673	Mean Fitness: 0.07242136	Min Fitness: 0.05894514	QD Score: 36.64520771
[077000/100000]	Cells: 516  Coverage: 0.19683838%		Max Fitness: 0.09585673	Mean Fitness: 0.07234559	Min Fitness: 0.05894514	QD Score: 37.33032621
[077500/100000]	Cells: 517  Coverage: 0.19721985%		Max Fitness: 0.09585673	Mean Fitness: 0.07241103	Min Fitness: 0.05894514	QD Score: 37.43649997
[078000/100000]	Cells: 517  Coverage: 0.19721985%		Max Fitness: 0.09585673	Mean Fitness: 0.07241331	Min Fitness: 0.05894514	QD Score: 37.43768080
[078500/100000]	Cells: 521  Coverage: 0.19874573%		Max Fitness: 0.09585673	Mean Fitness: 0.07235379	Min Fitness: 0.05894514	QD Score: 37.69632698
[079000/100000]	Cells: 522  Coverage: 0.19912720%		Max Fitness: 0.09585673	Mean Fitness: 0.07233954	Min Fitness: 0.05894514	QD Score: 37.76123941
[079500/100000]	Cells: 523  Coverage: 0.19950867%		Max Fitness: 0.09585673	Mean Fitness: 0.07233639	Min Fitness: 0.05894514	QD Score: 37.83193133
[080000/100000]	Cells: 523  Coverage: 0.19950867%		Max Fitness: 0.09585673	Mean Fitness: 0.07237588	Min Fitness: 0.05894514	QD Score: 37.85258290
[080500/100000]	Cells: 523  Coverage: 0.19950867%		Max Fitness: 0.09585673	Mean Fitness: 0.07238278	Min Fitness: 0.05894514	QD Score: 37.85619160
[081000/100000]	Cells: 529  Coverage: 0.20179749%		Max Fitness: 0.09585673	Mean Fitness: 0.07248080	Min Fitness: 0.05894514	QD Score: 38.34234211
[081500/100000]	Cells: 531  Coverage: 0.20256042%		Max Fitness: 0.09585673	Mean Fitness: 0.07249012	Min Fitness: 0.05894514	QD Score: 38.49225133
[082000/100000]	Cells: 533  Coverage: 0.20332336%		Max Fitness: 0.09585673	Mean Fitness: 0.07245235	Min Fitness: 0.05894514	QD Score: 38.61710366
[082500/100000]	Cells: 537  Coverage: 0.20484924%		Max Fitness: 0.09585673	Mean Fitness: 0.07243447	Min Fitness: 0.05894514	QD Score: 38.89731094
[083000/100000]	Cells: 540  Coverage: 0.20599365%		Max Fitness: 0.09585673	Mean Fitness: 0.07240295	Min Fitness: 0.05894514	QD Score: 39.09759120
[083500/100000]	Cells: 541  Coverage: 0.20637512%		Max Fitness: 0.09585673	Mean Fitness: 0.07244343	Min Fitness: 0.05894514	QD Score: 39.19189605
