[000500/100000]	Cells: 1  Coverage: 0.00038147%		Max Fitness: 0.05610399	Mean Fitness: 0.05610399	Min Fitness: 0.05610399	QD Score: 0.05610399
[010000/100000]	Cells: 30  Coverage: 0.01144409%		Max Fitness: 0.06115278	Mean Fitness: 0.05768400	Min Fitness: 0.05368395	QD Score: 1.73052006
[010500/100000]	Cells: 32  Coverage: 0.01220703%		Max Fitness: 0.06115278	Mean Fitness: 0.05769265	Min Fitness: 0.05368395	QD Score: 1.84616483
[011000/100000]	Cells: 34  Coverage: 0.01296997%		Max Fitness: 0.06115278	Mean Fitness: 0.05757757	Min Fitness: 0.05368395	QD Score: 1.95763751
[011500/100000]	Cells: 35  Coverage: 0.01335144%		Max Fitness: 0.06115278	Mean Fitness: 0.05757370	Min Fitness: 0.05368395	QD Score: 2.01507962
[012000/100000]	Cells: 35  Coverage: 0.01335144%		Max Fitness: 0.06115278	Mean Fitness: 0.05763903	Min Fitness: 0.05368395	QD Score: 2.01736599
[012500/100000]	Cells: 35  Coverage: 0.01335144%		Max Fitness: 0.06115278	Mean Fitness: 0.05766830	Min Fitness: 0.05368395	QD Score: 2.01839041
[013000/100000]	Cells: 35  Coverage: 0.01335144%		Max Fitness: 0.06115278	Mean Fitness: 0.05774227	Min Fitness: 0.05368395	QD Score: 2.02097946
[013500/100000]	Cells: 38  Coverage: 0.01449585%		Max Fitness: 0.06115278	Mean Fitness: 0.05780803	Min Fitness: 0.05368395	QD Score: 2.19670526
[014000/100000]	Cells: 39  Coverage: 0.01487732%		Max Fitness: 0.06115278	Mean Fitness: 0.05778318	Min Fitness: 0.05368395	QD Score: 2.25354413
[014500/100000]	Cells: 40  Coverage: 0.01525879%		Max Fitness: 0.06115278	Mean Fitness: 0.05776970	Min Fitness: 0.05368395	QD Score: 2.31078812
[015000/100000]	Cells: 42  Coverage: 0.01602173%		Max Fitness: 0.06115278	Mean Fitness: 0.05769716	Min Fitness: 0.05368395	QD Score: 2.42328062
[015500/100000]	Cells: 42  Coverage: 0.01602173%		Max Fitness: 0.06115278	Mean Fitness: 0.05770957	Min Fitness: 0.05368395	QD Score: 2.42380192
[016000/100000]	Cells: 43  Coverage: 0.01640320%		Max Fitness: 0.06115278	Mean Fitness: 0.05771768	Min Fitness: 0.05368395	QD Score: 2.48186017
[016500/100000]	Cells: 44  Coverage: 0.01678467%		Max Fitness: 0.06115278	Mean Fitness: 0.05777773	Min Fitness: 0.05368395	QD Score: 2.54222000
[017000/100000]	Cells: 46  Coverage: 0.01754761%		Max Fitness: 0.06115278	Mean Fitness: 0.05771976	Min Fitness: 0.05368395	QD Score: 2.65510887
[017500/100000]	Cells: 46  Coverage: 0.01754761%		Max Fitness: 0.06115278	Mean Fitness: 0.05771976	Min Fitness: 0.05368395	QD Score: 2.65510887
[018000/100000]	Cells: 46  Coverage: 0.01754761%		Max Fitness: 0.06115278	Mean Fitness: 0.05775587	Min Fitness: 0.05368395	QD Score: 2.65677009
[018500/100000]	Cells: 47  Coverage: 0.01792908%		Max Fitness: 0.06115278	Mean Fitness: 0.05778941	Min Fitness: 0.05368395	QD Score: 2.71610215
[019000/100000]	Cells: 48  Coverage: 0.01831055%		Max Fitness: 0.06115278	Mean Fitness: 0.05777270	Min Fitness: 0.05368395	QD Score: 2.77308950
[019500/100000]	Cells: 48  Coverage: 0.01831055%		Max Fitness: 0.06115278	Mean Fitness: 0.05777270	Min Fitness: 0.05368395	QD Score: 2.77308950
[020000/100000]	Cells: 50  Coverage: 0.01907349%		Max Fitness: 0.06115278	Mean Fitness: 0.05771937	Min Fitness: 0.05368395	QD Score: 2.88596867
[020500/100000]	Cells: 51  Coverage: 0.01945496%		Max Fitness: 0.06115278	Mean Fitness: 0.05765673	Min Fitness: 0.05368395	QD Score: 2.94049327
[021000/100000]	Cells: 51  Coverage: 0.01945496%		Max Fitness: 0.06115278	Mean Fitness: 0.05765673	Min Fitness: 0.05368395	QD Score: 2.94049327
[021500/100000]	Cells: 51  Coverage: 0.01945496%		Max Fitness: 0.06115278	Mean Fitness: 0.05766892	Min Fitness: 0.05368395	QD Score: 2.94111505
[022000/100000]	Cells: 51  Coverage: 0.01945496%		Max Fitness: 0.06115278	Mean Fitness: 0.05778062	Min Fitness: 0.05368395	QD Score: 2.94681155
[022500/100000]	Cells: 52  Coverage: 0.01983643%		Max Fitness: 0.06115278	Mean Fitness: 0.05775124	Min Fitness: 0.05368395	QD Score: 3.00306436
[023000/100000]	Cells: 52  Coverage: 0.01983643%		Max Fitness: 0.06115278	Mean Fitness: 0.05775786	Min Fitness: 0.05368395	QD Score: 3.00340886
[023500/100000]	Cells: 53  Coverage: 0.02021790%		Max Fitness: 0.06115278	Mean Fitness: 0.05771784	Min Fitness: 0.05368395	QD Score: 3.05904559
[024000/100000]	Cells: 54  Coverage: 0.02059937%		Max Fitness: 0.06162921	Mean Fitness: 0.05779519	Min Fitness: 0.05368395	QD Score: 3.12094047
[024500/100000]	Cells: 54  Coverage: 0.02059937%		Max Fitness: 0.06162921	Mean Fitness: 0.05783995	Min Fitness: 0.05428094	QD Score: 3.12335709
[025000/100000]	Cells: 54  Coverage: 0.02059937%		Max Fitness: 0.06162921	Mean Fitness: 0.05783995	Min Fitness: 0.05428094	QD Score: 3.12335709
[025500/100000]	Cells: 55  Coverage: 0.02098083%		Max Fitness: 0.06162921	Mean Fitness: 0.05786517	Min Fitness: 0.05428094	QD Score: 3.18258437
[026000/100000]	Cells: 56  Coverage: 0.02136230%		Max Fitness: 0.06162921	Mean Fitness: 0.05780202	Min Fitness: 0.05428094	QD Score: 3.23691317
[026500/100000]	Cells: 56  Coverage: 0.02136230%		Max Fitness: 0.06162921	Mean Fitness: 0.05781483	Min Fitness: 0.05428094	QD Score: 3.23763060
[027000/100000]	Cells: 56  Coverage: 0.02136230%		Max Fitness: 0.06320906	Mean Fitness: 0.05785155	Min Fitness: 0.05428094	QD Score: 3.23968688
[027500/100000]	Cells: 56  Coverage: 0.02136230%		Max Fitness: 0.06320906	Mean Fitness: 0.05790523	Min Fitness: 0.05428094	QD Score: 3.24269308
[028000/100000]	Cells: 57  Coverage: 0.02174377%		Max Fitness: 0.06320906	Mean Fitness: 0.05791256	Min Fitness: 0.05428094	QD Score: 3.30101574
[028500/100000]	Cells: 58  Coverage: 0.02212524%		Max Fitness: 0.06320906	Mean Fitness: 0.05789526	Min Fitness: 0.05428094	QD Score: 3.35792511
[029000/100000]	Cells: 60  Coverage: 0.02288818%		Max Fitness: 0.06320906	Mean Fitness: 0.05788991	Min Fitness: 0.05428094	QD Score: 3.47339462
[029500/100000]	Cells: 64  Coverage: 0.02441406%		Max Fitness: 0.06320906	Mean Fitness: 0.05775202	Min Fitness: 0.05262242	QD Score: 3.69612926
[030000/100000]	Cells: 65  Coverage: 0.02479553%		Max Fitness: 0.06320906	Mean Fitness: 0.05771777	Min Fitness: 0.05262242	QD Score: 3.75165530
[030500/100000]	Cells: 66  Coverage: 0.02517700%		Max Fitness: 0.06320906	Mean Fitness: 0.05770382	Min Fitness: 0.05262242	QD Score: 3.80845184
[031000/100000]	Cells: 67  Coverage: 0.02555847%		Max Fitness: 0.06320906	Mean Fitness: 0.05764890	Min Fitness: 0.05262242	QD Score: 3.86247605
[031500/100000]	Cells: 67  Coverage: 0.02555847%		Max Fitness: 0.06320906	Mean Fitness: 0.05764890	Min Fitness: 0.05262242	QD Score: 3.86247605
[032000/100000]	Cells: 69  Coverage: 0.02632141%		Max Fitness: 0.06320906	Mean Fitness: 0.05755482	Min Fitness: 0.05262242	QD Score: 3.97128274
[032500/100000]	Cells: 70  Coverage: 0.02670288%		Max Fitness: 0.06320906	Mean Fitness: 0.05756485	Min Fitness: 0.05262242	QD Score: 4.02953979
[033000/100000]	Cells: 72  Coverage: 0.02746582%		Max Fitness: 0.06320906	Mean Fitness: 0.05750682	Min Fitness: 0.05262242	QD Score: 4.14049080
[033500/100000]	Cells: 74  Coverage: 0.02822876%		Max Fitness: 0.06320906	Mean Fitness: 0.05747165	Min Fitness: 0.05262242	QD Score: 4.25290235
[034000/100000]	Cells: 75  Coverage: 0.02861023%		Max Fitness: 0.06320906	Mean Fitness: 0.05743526	Min Fitness: 0.05262242	QD Score: 4.30764423
[034500/100000]	Cells: 76  Coverage: 0.02899170%		Max Fitness: 0.06320906	Mean Fitness: 0.05740873	Min Fitness: 0.05262242	QD Score: 4.36306331
[035000/100000]	Cells: 79  Coverage: 0.03013611%		Max Fitness: 0.06320906	Mean Fitness: 0.05750006	Min Fitness: 0.05262242	QD Score: 4.54250445
[035500/100000]	Cells: 79  Coverage: 0.03013611%		Max Fitness: 0.06320906	Mean Fitness: 0.05750651	Min Fitness: 0.05262242	QD Score: 4.54301414
[036000/100000]	Cells: 80  Coverage: 0.03051758%		Max Fitness: 0.06320906	Mean Fitness: 0.05755170	Min Fitness: 0.05262242	QD Score: 4.60413578
[036500/100000]	Cells: 81  Coverage: 0.03089905%		Max Fitness: 0.06320906	Mean Fitness: 0.05755119	Min Fitness: 0.05262242	QD Score: 4.66164643
[037000/100000]	Cells: 82  Coverage: 0.03128052%		Max Fitness: 0.06320906	Mean Fitness: 0.05755730	Min Fitness: 0.05262242	QD Score: 4.71969833
[037500/100000]	Cells: 83  Coverage: 0.03166199%		Max Fitness: 0.06320906	Mean Fitness: 0.05753706	Min Fitness: 0.05262242	QD Score: 4.77557597
[038000/100000]	Cells: 84  Coverage: 0.03204346%		Max Fitness: 0.06320906	Mean Fitness: 0.05750777	Min Fitness: 0.05262242	QD Score: 4.83065302
[038500/100000]	Cells: 84  Coverage: 0.03204346%		Max Fitness: 0.06320906	Mean Fitness: 0.05750777	Min Fitness: 0.05262242	QD Score: 4.83065302
[039000/100000]	Cells: 86  Coverage: 0.03280640%		Max Fitness: 0.06320906	Mean Fitness: 0.05751233	Min Fitness: 0.05262242	QD Score: 4.94606068
[039500/100000]	Cells: 86  Coverage: 0.03280640%		Max Fitness: 0.06320906	Mean Fitness: 0.05751233	Min Fitness: 0.05262242	QD Score: 4.94606068
[040000/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06320906	Mean Fitness: 0.05755175	Min Fitness: 0.05262242	QD Score: 5.23720904
[040500/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06320906	Mean Fitness: 0.05756560	Min Fitness: 0.05262242	QD Score: 5.23846926
[041000/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06320906	Mean Fitness: 0.05756560	Min Fitness: 0.05262242	QD Score: 5.23846926
[041500/100000]	Cells: 91  Coverage: 0.03471375%		Max Fitness: 0.06320906	Mean Fitness: 0.05757835	Min Fitness: 0.05262242	QD Score: 5.23962951
[042000/100000]	Cells: 92  Coverage: 0.03509521%		Max Fitness: 0.06320906	Mean Fitness: 0.05752877	Min Fitness: 0.05262242	QD Score: 5.29264658
[042500/100000]	Cells: 93  Coverage: 0.03547668%		Max Fitness: 0.06320906	Mean Fitness: 0.05750610	Min Fitness: 0.05262242	QD Score: 5.34806702
[043000/100000]	Cells: 94  Coverage: 0.03585815%		Max Fitness: 0.06320906	Mean Fitness: 0.05750749	Min Fitness: 0.05262242	QD Score: 5.40570424
[043500/100000]	Cells: 95  Coverage: 0.03623962%		Max Fitness: 0.06320906	Mean Fitness: 0.05754897	Min Fitness: 0.05262242	QD Score: 5.46715207
[044000/100000]	Cells: 97  Coverage: 0.03700256%		Max Fitness: 0.06320906	Mean Fitness: 0.05758342	Min Fitness: 0.05262242	QD Score: 5.58559173
[044500/100000]	Cells: 98  Coverage: 0.03738403%		Max Fitness: 0.06320906	Mean Fitness: 0.05759209	Min Fitness: 0.05262242	QD Score: 5.64402524
[045000/100000]	Cells: 99  Coverage: 0.03776550%		Max Fitness: 0.06320906	Mean Fitness: 0.05761433	Min Fitness: 0.05262242	QD Score: 5.70381868
[045500/100000]	Cells: 100  Coverage: 0.03814697%		Max Fitness: 0.06320906	Mean Fitness: 0.05760845	Min Fitness: 0.05262242	QD Score: 5.76084532
[046000/100000]	Cells: 100  Coverage: 0.03814697%		Max Fitness: 0.06320906	Mean Fitness: 0.05760845	Min Fitness: 0.05262242	QD Score: 5.76084532
[046500/100000]	Cells: 101  Coverage: 0.03852844%		Max Fitness: 0.06320906	Mean Fitness: 0.05760632	Min Fitness: 0.05262242	QD Score: 5.81823822
[047000/100000]	Cells: 102  Coverage: 0.03890991%		Max Fitness: 0.06320906	Mean Fitness: 0.05757025	Min Fitness: 0.05262242	QD Score: 5.87216547
[047500/100000]	Cells: 104  Coverage: 0.03967285%		Max Fitness: 0.06320906	Mean Fitness: 0.05759428	Min Fitness: 0.05262242	QD Score: 5.98980544
[048000/100000]	Cells: 104  Coverage: 0.03967285%		Max Fitness: 0.06320906	Mean Fitness: 0.05762498	Min Fitness: 0.05262242	QD Score: 5.99299837
[048500/100000]	Cells: 108  Coverage: 0.04119873%		Max Fitness: 0.06320906	Mean Fitness: 0.05757606	Min Fitness: 0.05262242	QD Score: 6.21821401
[049000/100000]	Cells: 109  Coverage: 0.04158020%		Max Fitness: 0.06320906	Mean Fitness: 0.05754509	Min Fitness: 0.05262242	QD Score: 6.27241526
[049500/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06320906	Mean Fitness: 0.05752493	Min Fitness: 0.05262242	QD Score: 6.44279212
[050000/100000]	Cells: 112  Coverage: 0.04272461%		Max Fitness: 0.06320906	Mean Fitness: 0.05752493	Min Fitness: 0.05262242	QD Score: 6.44279212
[050500/100000]	Cells: 114  Coverage: 0.04348755%		Max Fitness: 0.06320906	Mean Fitness: 0.05750627	Min Fitness: 0.05262242	QD Score: 6.55571530
[051000/100000]	Cells: 115  Coverage: 0.04386902%		Max Fitness: 0.06320906	Mean Fitness: 0.05752065	Min Fitness: 0.05262242	QD Score: 6.61487531
[051500/100000]	Cells: 115  Coverage: 0.04386902%		Max Fitness: 0.06320906	Mean Fitness: 0.05755187	Min Fitness: 0.05262242	QD Score: 6.61846557
[052000/100000]	Cells: 116  Coverage: 0.04425049%		Max Fitness: 0.06320906	Mean Fitness: 0.05753949	Min Fitness: 0.05262242	QD Score: 6.67458109
[052500/100000]	Cells: 116  Coverage: 0.04425049%		Max Fitness: 0.06320906	Mean Fitness: 0.05753949	Min Fitness: 0.05262242	QD Score: 6.67458109
[053000/100000]	Cells: 116  Coverage: 0.04425049%		Max Fitness: 0.06320906	Mean Fitness: 0.05759120	Min Fitness: 0.05262242	QD Score: 6.68057868
[053500/100000]	Cells: 117  Coverage: 0.04463196%		Max Fitness: 0.06320906	Mean Fitness: 0.05753894	Min Fitness: 0.04968008	QD Score: 6.73205571
[054000/100000]	Cells: 118  Coverage: 0.04501343%		Max Fitness: 0.06320906	Mean Fitness: 0.05752243	Min Fitness: 0.04968008	QD Score: 6.78764675
[054500/100000]	Cells: 118  Coverage: 0.04501343%		Max Fitness: 0.06320906	Mean Fitness: 0.05752243	Min Fitness: 0.04968008	QD Score: 6.78764675
[055000/100000]	Cells: 119  Coverage: 0.04539490%		Max Fitness: 0.06320906	Mean Fitness: 0.05755372	Min Fitness: 0.04968008	QD Score: 6.84889310
[055500/100000]	Cells: 119  Coverage: 0.04539490%		Max Fitness: 0.06320906	Mean Fitness: 0.05758601	Min Fitness: 0.04968008	QD Score: 6.85273562
[056000/100000]	Cells: 120  Coverage: 0.04577637%		Max Fitness: 0.06320906	Mean Fitness: 0.05760412	Min Fitness: 0.04968008	QD Score: 6.91249405
[056500/100000]	Cells: 120  Coverage: 0.04577637%		Max Fitness: 0.06320906	Mean Fitness: 0.05760412	Min Fitness: 0.04968008	QD Score: 6.91249405
[057000/100000]	Cells: 120  Coverage: 0.04577637%		Max Fitness: 0.06320906	Mean Fitness: 0.05760490	Min Fitness: 0.04968008	QD Score: 6.91258752
[057500/100000]	Cells: 122  Coverage: 0.04653931%		Max Fitness: 0.06320906	Mean Fitness: 0.05756248	Min Fitness: 0.04968008	QD Score: 7.02262298
[058000/100000]	Cells: 123  Coverage: 0.04692078%		Max Fitness: 0.06320906	Mean Fitness: 0.05757322	Min Fitness: 0.04968008	QD Score: 7.08150667
[058500/100000]	Cells: 123  Coverage: 0.04692078%		Max Fitness: 0.06320906	Mean Fitness: 0.05757625	Min Fitness: 0.04968008	QD Score: 7.08187868
[059000/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.06320906	Mean Fitness: 0.05756270	Min Fitness: 0.04968008	QD Score: 7.19533735
[059500/100000]	Cells: 125  Coverage: 0.04768372%		Max Fitness: 0.06320906	Mean Fitness: 0.05756270	Min Fitness: 0.04968008	QD Score: 7.19533735
[060000/100000]	Cells: 128  Coverage: 0.04882813%		Max Fitness: 0.06320906	Mean Fitness: 0.05752475	Min Fitness: 0.04968008	QD Score: 7.36316806
[060500/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06320906	Mean Fitness: 0.05747487	Min Fitness: 0.04968008	QD Score: 7.47173362
[061000/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06320906	Mean Fitness: 0.05748161	Min Fitness: 0.04968008	QD Score: 7.47260868
[061500/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06320906	Mean Fitness: 0.05749504	Min Fitness: 0.04968008	QD Score: 7.47435464
[062000/100000]	Cells: 130  Coverage: 0.04959106%		Max Fitness: 0.06320906	Mean Fitness: 0.05749504	Min Fitness: 0.04968008	QD Score: 7.47435464
[062500/100000]	Cells: 131  Coverage: 0.04997253%		Max Fitness: 0.06320906	Mean Fitness: 0.05748534	Min Fitness: 0.04968008	QD Score: 7.53057894
[063000/100000]	Cells: 133  Coverage: 0.05073547%		Max Fitness: 0.06320906	Mean Fitness: 0.05749721	Min Fitness: 0.04968008	QD Score: 7.64712923
[063500/100000]	Cells: 134  Coverage: 0.05111694%		Max Fitness: 0.06320906	Mean Fitness: 0.05749017	Min Fitness: 0.04968008	QD Score: 7.70368257
[064000/100000]	Cells: 135  Coverage: 0.05149841%		Max Fitness: 0.06320906	Mean Fitness: 0.05749643	Min Fitness: 0.04968008	QD Score: 7.76201747
[064500/100000]	Cells: 138  Coverage: 0.05264282%		Max Fitness: 0.06320906	Mean Fitness: 0.05744280	Min Fitness: 0.04968008	QD Score: 7.92710707
[065000/100000]	Cells: 138  Coverage: 0.05264282%		Max Fitness: 0.06320906	Mean Fitness: 0.05744280	Min Fitness: 0.04968008	QD Score: 7.92710707
[065500/100000]	Cells: 139  Coverage: 0.05302429%		Max Fitness: 0.06320906	Mean Fitness: 0.05743278	Min Fitness: 0.04968008	QD Score: 7.98315663
[066000/100000]	Cells: 142  Coverage: 0.05416870%		Max Fitness: 0.06320906	Mean Fitness: 0.05740338	Min Fitness: 0.04968008	QD Score: 8.15128067
[066500/100000]	Cells: 142  Coverage: 0.05416870%		Max Fitness: 0.06320906	Mean Fitness: 0.05740634	Min Fitness: 0.04968008	QD Score: 8.15170015
[067000/100000]	Cells: 143  Coverage: 0.05455017%		Max Fitness: 0.06320906	Mean Fitness: 0.05738584	Min Fitness: 0.04968008	QD Score: 8.20617464
[067500/100000]	Cells: 143  Coverage: 0.05455017%		Max Fitness: 0.06320906	Mean Fitness: 0.05739829	Min Fitness: 0.04968008	QD Score: 8.20795578
[068000/100000]	Cells: 143  Coverage: 0.05455017%		Max Fitness: 0.06320906	Mean Fitness: 0.05739829	Min Fitness: 0.04968008	QD Score: 8.20795578
[068500/100000]	Cells: 144  Coverage: 0.05493164%		Max Fitness: 0.06320906	Mean Fitness: 0.05740813	Min Fitness: 0.04968008	QD Score: 8.26677050
[069000/100000]	Cells: 145  Coverage: 0.05531311%		Max Fitness: 0.06320906	Mean Fitness: 0.05741522	Min Fitness: 0.04968008	QD Score: 8.32520666
[069500/100000]	Cells: 145  Coverage: 0.05531311%		Max Fitness: 0.06320906	Mean Fitness: 0.05741522	Min Fitness: 0.04968008	QD Score: 8.32520666
[070000/100000]	Cells: 146  Coverage: 0.05569458%		Max Fitness: 0.06320906	Mean Fitness: 0.05741301	Min Fitness: 0.04968008	QD Score: 8.38229967
[070500/100000]	Cells: 146  Coverage: 0.05569458%		Max Fitness: 0.06320906	Mean Fitness: 0.05741301	Min Fitness: 0.04968008	QD Score: 8.38229967
[071000/100000]	Cells: 146  Coverage: 0.05569458%		Max Fitness: 0.06320906	Mean Fitness: 0.05741301	Min Fitness: 0.04968008	QD Score: 8.38229967
[071500/100000]	Cells: 146  Coverage: 0.05569458%		Max Fitness: 0.06320906	Mean Fitness: 0.05741301	Min Fitness: 0.04968008	QD Score: 8.38229967
[072000/100000]	Cells: 148  Coverage: 0.05645752%		Max Fitness: 0.06320906	Mean Fitness: 0.05741165	Min Fitness: 0.04968008	QD Score: 8.49692446
[072500/100000]	Cells: 149  Coverage: 0.05683899%		Max Fitness: 0.06320906	Mean Fitness: 0.05740052	Min Fitness: 0.04968008	QD Score: 8.55267729
[073000/100000]	Cells: 149  Coverage: 0.05683899%		Max Fitness: 0.06320906	Mean Fitness: 0.05740216	Min Fitness: 0.04968008	QD Score: 8.55292232
[073500/100000]	Cells: 149  Coverage: 0.05683899%		Max Fitness: 0.06320906	Mean Fitness: 0.05740216	Min Fitness: 0.04968008	QD Score: 8.55292232
[074000/100000]	Cells: 149  Coverage: 0.05683899%		Max Fitness: 0.06320906	Mean Fitness: 0.05740216	Min Fitness: 0.04968008	QD Score: 8.55292232
[074500/100000]	Cells: 149  Coverage: 0.05683899%		Max Fitness: 0.06320906	Mean Fitness: 0.05742804	Min Fitness: 0.04968008	QD Score: 8.55677829
[075000/100000]	Cells: 150  Coverage: 0.05722046%		Max Fitness: 0.06320906	Mean Fitness: 0.05742145	Min Fitness: 0.04968008	QD Score: 8.61321763
[075500/100000]	Cells: 153  Coverage: 0.05836487%		Max Fitness: 0.06320906	Mean Fitness: 0.05740968	Min Fitness: 0.04968008	QD Score: 8.78368082
[076000/100000]	Cells: 153  Coverage: 0.05836487%		Max Fitness: 0.06320906	Mean Fitness: 0.05741739	Min Fitness: 0.04968008	QD Score: 8.78486091
[076500/100000]	Cells: 153  Coverage: 0.05836487%		Max Fitness: 0.06320906	Mean Fitness: 0.05741739	Min Fitness: 0.04968008	QD Score: 8.78486091
[077000/100000]	Cells: 154  Coverage: 0.05874634%		Max Fitness: 0.06320906	Mean Fitness: 0.05739875	Min Fitness: 0.04968008	QD Score: 8.83940826
[077500/100000]	Cells: 154  Coverage: 0.05874634%		Max Fitness: 0.06320906	Mean Fitness: 0.05739875	Min Fitness: 0.04968008	QD Score: 8.83940826
[078000/100000]	Cells: 157  Coverage: 0.05989075%		Max Fitness: 0.06320906	Mean Fitness: 0.05740805	Min Fitness: 0.05256905	QD Score: 9.01306457
[078500/100000]	Cells: 159  Coverage: 0.06065369%		Max Fitness: 0.06320906	Mean Fitness: 0.05742108	Min Fitness: 0.05256905	QD Score: 9.12995163
[079000/100000]	Cells: 161  Coverage: 0.06141663%		Max Fitness: 0.06482200	Mean Fitness: 0.05742973	Min Fitness: 0.05256905	QD Score: 9.24618725
[079500/100000]	Cells: 161  Coverage: 0.06141663%		Max Fitness: 0.06482200	Mean Fitness: 0.05742973	Min Fitness: 0.05256905	QD Score: 9.24618725
[080000/100000]	Cells: 161  Coverage: 0.06141663%		Max Fitness: 0.06482200	Mean Fitness: 0.05743422	Min Fitness: 0.05256905	QD Score: 9.24690877
[080500/100000]	Cells: 162  Coverage: 0.06179810%		Max Fitness: 0.06482200	Mean Fitness: 0.05740992	Min Fitness: 0.05256905	QD Score: 9.30040767
[081000/100000]	Cells: 163  Coverage: 0.06217957%		Max Fitness: 0.06482200	Mean Fitness: 0.05741775	Min Fitness: 0.05256905	QD Score: 9.35909324
[081500/100000]	Cells: 163  Coverage: 0.06217957%		Max Fitness: 0.06482200	Mean Fitness: 0.05743064	Min Fitness: 0.05256905	QD Score: 9.36119353
[082000/100000]	Cells: 164  Coverage: 0.06256104%		Max Fitness: 0.06482200	Mean Fitness: 0.05742629	Min Fitness: 0.05256905	QD Score: 9.41791096
[082500/100000]	Cells: 164  Coverage: 0.06256104%		Max Fitness: 0.06482200	Mean Fitness: 0.05742629	Min Fitness: 0.05256905	QD Score: 9.41791096
[083000/100000]	Cells: 166  Coverage: 0.06332397%		Max Fitness: 0.06482200	Mean Fitness: 0.05738486	Min Fitness: 0.05199343	QD Score: 9.52588679
[083500/100000]	Cells: 167  Coverage: 0.06370544%		Max Fitness: 0.06482200	Mean Fitness: 0.05737191	Min Fitness: 0.05199343	QD Score: 9.58110962
