[000500/100000]	Cells: 8  Coverage: 0.00305176%		Max Fitness: 0.06704450	Mean Fitness: 0.06636375	Min Fitness: 0.06516431	QD Score: 0.53091000
[011000/100000]	Cells: 134  Coverage: 0.05111694%		Max Fitness: 0.07622585	Mean Fitness: 0.06671463	Min Fitness: 0.05884691	QD Score: 8.93975983
[011500/100000]	Cells: 140  Coverage: 0.05340576%		Max Fitness: 0.07622585	Mean Fitness: 0.06660795	Min Fitness: 0.05884691	QD Score: 9.32511300
[012000/100000]	Cells: 142  Coverage: 0.05416870%		Max Fitness: 0.07622585	Mean Fitness: 0.06659251	Min Fitness: 0.05836801	QD Score: 9.45613634
[012500/100000]	Cells: 146  Coverage: 0.05569458%		Max Fitness: 0.07622585	Mean Fitness: 0.06649371	Min Fitness: 0.05827220	QD Score: 9.70808211
[013000/100000]	Cells: 154  Coverage: 0.05874634%		Max Fitness: 0.07622585	Mean Fitness: 0.06635096	Min Fitness: 0.05739255	QD Score: 10.21804739
[013500/100000]	Cells: 161  Coverage: 0.06141663%		Max Fitness: 0.07622585	Mean Fitness: 0.06612888	Min Fitness: 0.05739255	QD Score: 10.64675020
[014000/100000]	Cells: 165  Coverage: 0.06294250%		Max Fitness: 0.07622585	Mean Fitness: 0.06614494	Min Fitness: 0.05739255	QD Score: 10.91391437
[014500/100000]	Cells: 171  Coverage: 0.06523132%		Max Fitness: 0.07622585	Mean Fitness: 0.06622953	Min Fitness: 0.05739255	QD Score: 11.32525044
[015000/100000]	Cells: 172  Coverage: 0.06561279%		Max Fitness: 0.07622585	Mean Fitness: 0.06630447	Min Fitness: 0.05739255	QD Score: 11.40436888
[015500/100000]	Cells: 177  Coverage: 0.06752014%		Max Fitness: 0.07622585	Mean Fitness: 0.06632835	Min Fitness: 0.05739255	QD Score: 11.74011728
[016000/100000]	Cells: 182  Coverage: 0.06942749%		Max Fitness: 0.07649521	Mean Fitness: 0.06638483	Min Fitness: 0.05578095	QD Score: 12.08203875
[016500/100000]	Cells: 182  Coverage: 0.06942749%		Max Fitness: 0.07649521	Mean Fitness: 0.06641520	Min Fitness: 0.05578095	QD Score: 12.08756715
[017000/100000]	Cells: 188  Coverage: 0.07171631%		Max Fitness: 0.07649521	Mean Fitness: 0.06636476	Min Fitness: 0.05578095	QD Score: 12.47657479
[017500/100000]	Cells: 190  Coverage: 0.07247925%		Max Fitness: 0.07649521	Mean Fitness: 0.06635105	Min Fitness: 0.05578095	QD Score: 12.60670001
[018000/100000]	Cells: 194  Coverage: 0.07400513%		Max Fitness: 0.07649521	Mean Fitness: 0.06634491	Min Fitness: 0.05578095	QD Score: 12.87091311
[018500/100000]	Cells: 198  Coverage: 0.07553101%		Max Fitness: 0.07778803	Mean Fitness: 0.06628306	Min Fitness: 0.05578095	QD Score: 13.12404583
[019000/100000]	Cells: 200  Coverage: 0.07629395%		Max Fitness: 0.07778803	Mean Fitness: 0.06633922	Min Fitness: 0.05578095	QD Score: 13.26784463
[019500/100000]	Cells: 207  Coverage: 0.07896423%		Max Fitness: 0.07778803	Mean Fitness: 0.06623211	Min Fitness: 0.05578095	QD Score: 13.71004742
[020000/100000]	Cells: 215  Coverage: 0.08201599%		Max Fitness: 0.07778803	Mean Fitness: 0.06611371	Min Fitness: 0.05578095	QD Score: 14.21444759
[020500/100000]	Cells: 221  Coverage: 0.08430481%		Max Fitness: 0.07778803	Mean Fitness: 0.06617834	Min Fitness: 0.05620778	QD Score: 14.62541342
[021000/100000]	Cells: 226  Coverage: 0.08621216%		Max Fitness: 0.07778803	Mean Fitness: 0.06617150	Min Fitness: 0.05620778	QD Score: 14.95475955
[021500/100000]	Cells: 226  Coverage: 0.08621216%		Max Fitness: 0.07778803	Mean Fitness: 0.06617150	Min Fitness: 0.05620778	QD Score: 14.95475955
[022000/100000]	Cells: 229  Coverage: 0.08735657%		Max Fitness: 0.07778803	Mean Fitness: 0.06618606	Min Fitness: 0.05620778	QD Score: 15.15660661
[022500/100000]	Cells: 231  Coverage: 0.08811951%		Max Fitness: 0.07778803	Mean Fitness: 0.06617784	Min Fitness: 0.05620778	QD Score: 15.28708012
[023000/100000]	Cells: 236  Coverage: 0.09002686%		Max Fitness: 0.07778803	Mean Fitness: 0.06616204	Min Fitness: 0.05620778	QD Score: 15.61424254
[023500/100000]	Cells: 237  Coverage: 0.09040833%		Max Fitness: 0.07778803	Mean Fitness: 0.06622049	Min Fitness: 0.05620778	QD Score: 15.69425524
[024000/100000]	Cells: 245  Coverage: 0.09346008%		Max Fitness: 0.07778803	Mean Fitness: 0.06616352	Min Fitness: 0.05620778	QD Score: 16.21006358
[024500/100000]	Cells: 251  Coverage: 0.09574890%		Max Fitness: 0.07778803	Mean Fitness: 0.06608754	Min Fitness: 0.05620778	QD Score: 16.58797296
[025000/100000]	Cells: 254  Coverage: 0.09689331%		Max Fitness: 0.07778803	Mean Fitness: 0.06604991	Min Fitness: 0.05620778	QD Score: 16.77667819
[025500/100000]	Cells: 256  Coverage: 0.09765625%		Max Fitness: 0.07778803	Mean Fitness: 0.06611913	Min Fitness: 0.05620778	QD Score: 16.92649738
[026000/100000]	Cells: 262  Coverage: 0.09994507%		Max Fitness: 0.07778803	Mean Fitness: 0.06608207	Min Fitness: 0.05620778	QD Score: 17.31350278
[026500/100000]	Cells: 266  Coverage: 0.10147095%		Max Fitness: 0.07778803	Mean Fitness: 0.06606686	Min Fitness: 0.05620778	QD Score: 17.57378477
[027000/100000]	Cells: 269  Coverage: 0.10261536%		Max Fitness: 0.07778803	Mean Fitness: 0.06613072	Min Fitness: 0.05620778	QD Score: 17.78916472
[027500/100000]	Cells: 277  Coverage: 0.10566711%		Max Fitness: 0.07778803	Mean Fitness: 0.06608814	Min Fitness: 0.05620778	QD Score: 18.30641352
[028000/100000]	Cells: 282  Coverage: 0.10757446%		Max Fitness: 0.07778803	Mean Fitness: 0.06605731	Min Fitness: 0.05620778	QD Score: 18.62816083
[028500/100000]	Cells: 286  Coverage: 0.10910034%		Max Fitness: 0.07778803	Mean Fitness: 0.06614651	Min Fitness: 0.05620778	QD Score: 18.91790282
[029000/100000]	Cells: 292  Coverage: 0.11138916%		Max Fitness: 0.07778803	Mean Fitness: 0.06621553	Min Fitness: 0.05620778	QD Score: 19.33493390
[029500/100000]	Cells: 295  Coverage: 0.11253357%		Max Fitness: 0.07778803	Mean Fitness: 0.06620727	Min Fitness: 0.05563399	QD Score: 19.53114365
[030000/100000]	Cells: 297  Coverage: 0.11329651%		Max Fitness: 0.07778803	Mean Fitness: 0.06617200	Min Fitness: 0.05563399	QD Score: 19.65308297
[030500/100000]	Cells: 302  Coverage: 0.11520386%		Max Fitness: 0.07778803	Mean Fitness: 0.06610722	Min Fitness: 0.05563399	QD Score: 19.96437917
[031000/100000]	Cells: 304  Coverage: 0.11596680%		Max Fitness: 0.07778803	Mean Fitness: 0.06617240	Min Fitness: 0.05563399	QD Score: 20.11640974
[031500/100000]	Cells: 306  Coverage: 0.11672974%		Max Fitness: 0.07778803	Mean Fitness: 0.06616059	Min Fitness: 0.05563399	QD Score: 20.24513962
[032000/100000]	Cells: 306  Coverage: 0.11672974%		Max Fitness: 0.07778803	Mean Fitness: 0.06616139	Min Fitness: 0.05563399	QD Score: 20.24538584
[032500/100000]	Cells: 307  Coverage: 0.11711121%		Max Fitness: 0.07778803	Mean Fitness: 0.06616357	Min Fitness: 0.05563399	QD Score: 20.31221741
[033000/100000]	Cells: 307  Coverage: 0.11711121%		Max Fitness: 0.07778803	Mean Fitness: 0.06622069	Min Fitness: 0.05563399	QD Score: 20.32975285
[033500/100000]	Cells: 310  Coverage: 0.11825562%		Max Fitness: 0.07778803	Mean Fitness: 0.06630299	Min Fitness: 0.05563399	QD Score: 20.55392809
[034000/100000]	Cells: 313  Coverage: 0.11940002%		Max Fitness: 0.07778803	Mean Fitness: 0.06627234	Min Fitness: 0.05563399	QD Score: 20.74324149
[034500/100000]	Cells: 318  Coverage: 0.12130737%		Max Fitness: 0.07778803	Mean Fitness: 0.06622028	Min Fitness: 0.05563399	QD Score: 21.05804757
[035000/100000]	Cells: 322  Coverage: 0.12283325%		Max Fitness: 0.07778803	Mean Fitness: 0.06616820	Min Fitness: 0.05563399	QD Score: 21.30615960
[035500/100000]	Cells: 326  Coverage: 0.12435913%		Max Fitness: 0.07778803	Mean Fitness: 0.06621338	Min Fitness: 0.05563399	QD Score: 21.58556211
[036000/100000]	Cells: 326  Coverage: 0.12435913%		Max Fitness: 0.07778803	Mean Fitness: 0.06622918	Min Fitness: 0.05563399	QD Score: 21.59071325
[036500/100000]	Cells: 329  Coverage: 0.12550354%		Max Fitness: 0.07778803	Mean Fitness: 0.06620918	Min Fitness: 0.05563399	QD Score: 21.78282090
[037000/100000]	Cells: 330  Coverage: 0.12588501%		Max Fitness: 0.07778803	Mean Fitness: 0.06620610	Min Fitness: 0.05563399	QD Score: 21.84801357
[037500/100000]	Cells: 331  Coverage: 0.12626648%		Max Fitness: 0.07778803	Mean Fitness: 0.06623011	Min Fitness: 0.05563399	QD Score: 21.92216529
[038000/100000]	Cells: 333  Coverage: 0.12702942%		Max Fitness: 0.07778803	Mean Fitness: 0.06626581	Min Fitness: 0.05563399	QD Score: 22.06651501
[038500/100000]	Cells: 336  Coverage: 0.12817383%		Max Fitness: 0.07778803	Mean Fitness: 0.06621007	Min Fitness: 0.05556511	QD Score: 22.24658290
[039000/100000]	Cells: 341  Coverage: 0.13008118%		Max Fitness: 0.07778803	Mean Fitness: 0.06621033	Min Fitness: 0.05556511	QD Score: 22.57772219
[039500/100000]	Cells: 342  Coverage: 0.13046265%		Max Fitness: 0.07778803	Mean Fitness: 0.06620508	Min Fitness: 0.05556511	QD Score: 22.64213597
[040000/100000]	Cells: 342  Coverage: 0.13046265%		Max Fitness: 0.07778803	Mean Fitness: 0.06622371	Min Fitness: 0.05556511	QD Score: 22.64850901
[040500/100000]	Cells: 344  Coverage: 0.13122559%		Max Fitness: 0.07778803	Mean Fitness: 0.06619601	Min Fitness: 0.05556511	QD Score: 22.77142847
[041000/100000]	Cells: 348  Coverage: 0.13275146%		Max Fitness: 0.07778803	Mean Fitness: 0.06619087	Min Fitness: 0.05556511	QD Score: 23.03442361
[041500/100000]	Cells: 350  Coverage: 0.13351440%		Max Fitness: 0.07778803	Mean Fitness: 0.06617561	Min Fitness: 0.05556511	QD Score: 23.16146346
[042000/100000]	Cells: 354  Coverage: 0.13504028%		Max Fitness: 0.07778803	Mean Fitness: 0.06611446	Min Fitness: 0.05556511	QD Score: 23.40451821
[042500/100000]	Cells: 360  Coverage: 0.13732910%		Max Fitness: 0.07778803	Mean Fitness: 0.06605650	Min Fitness: 0.05556511	QD Score: 23.78034001
[043000/100000]	Cells: 362  Coverage: 0.13809204%		Max Fitness: 0.07778803	Mean Fitness: 0.06604461	Min Fitness: 0.05556511	QD Score: 23.90815060
[043500/100000]	Cells: 366  Coverage: 0.13961792%		Max Fitness: 0.07778803	Mean Fitness: 0.06603693	Min Fitness: 0.05556511	QD Score: 24.16951738
[044000/100000]	Cells: 369  Coverage: 0.14076233%		Max Fitness: 0.07778803	Mean Fitness: 0.06600270	Min Fitness: 0.05556511	QD Score: 24.35499464
[044500/100000]	Cells: 371  Coverage: 0.14152527%		Max Fitness: 0.07778803	Mean Fitness: 0.06601419	Min Fitness: 0.05556511	QD Score: 24.49126489
[045000/100000]	Cells: 374  Coverage: 0.14266968%		Max Fitness: 0.07778803	Mean Fitness: 0.06599154	Min Fitness: 0.05556511	QD Score: 24.68083457
[045500/100000]	Cells: 377  Coverage: 0.14381409%		Max Fitness: 0.07778803	Mean Fitness: 0.06598813	Min Fitness: 0.05556511	QD Score: 24.87752448
[046000/100000]	Cells: 377  Coverage: 0.14381409%		Max Fitness: 0.07778803	Mean Fitness: 0.06599930	Min Fitness: 0.05556511	QD Score: 24.88173707
[046500/100000]	Cells: 379  Coverage: 0.14457703%		Max Fitness: 0.07778803	Mean Fitness: 0.06599229	Min Fitness: 0.05556511	QD Score: 25.01107782
[047000/100000]	Cells: 382  Coverage: 0.14572144%		Max Fitness: 0.07778803	Mean Fitness: 0.06599518	Min Fitness: 0.05556511	QD Score: 25.21015904
[047500/100000]	Cells: 384  Coverage: 0.14648438%		Max Fitness: 0.07778803	Mean Fitness: 0.06598176	Min Fitness: 0.05556511	QD Score: 25.33699408
[048000/100000]	Cells: 390  Coverage: 0.14877319%		Max Fitness: 0.07778803	Mean Fitness: 0.06601074	Min Fitness: 0.05556511	QD Score: 25.74418722
[048500/100000]	Cells: 394  Coverage: 0.15029907%		Max Fitness: 0.07778803	Mean Fitness: 0.06598071	Min Fitness: 0.05556511	QD Score: 25.99639827
[049000/100000]	Cells: 396  Coverage: 0.15106201%		Max Fitness: 0.07778803	Mean Fitness: 0.06595340	Min Fitness: 0.05556511	QD Score: 26.11754677
[049500/100000]	Cells: 398  Coverage: 0.15182495%		Max Fitness: 0.07778803	Mean Fitness: 0.06592280	Min Fitness: 0.05556511	QD Score: 26.23727586
[050000/100000]	Cells: 399  Coverage: 0.15220642%		Max Fitness: 0.07778803	Mean Fitness: 0.06591025	Min Fitness: 0.05556511	QD Score: 26.29818873
[050500/100000]	Cells: 406  Coverage: 0.15487671%		Max Fitness: 0.07778803	Mean Fitness: 0.06583210	Min Fitness: 0.05556511	QD Score: 26.72783414
[051000/100000]	Cells: 408  Coverage: 0.15563965%		Max Fitness: 0.07778803	Mean Fitness: 0.06583799	Min Fitness: 0.05556511	QD Score: 26.86190156
[051500/100000]	Cells: 410  Coverage: 0.15640259%		Max Fitness: 0.07778803	Mean Fitness: 0.06584611	Min Fitness: 0.05556511	QD Score: 26.99690665
[052000/100000]	Cells: 414  Coverage: 0.15792847%		Max Fitness: 0.07778803	Mean Fitness: 0.06586043	Min Fitness: 0.05556511	QD Score: 27.26621739
[052500/100000]	Cells: 415  Coverage: 0.15830994%		Max Fitness: 0.07778803	Mean Fitness: 0.06587571	Min Fitness: 0.05556511	QD Score: 27.33842097
[053000/100000]	Cells: 418  Coverage: 0.15945435%		Max Fitness: 0.07778803	Mean Fitness: 0.06585801	Min Fitness: 0.05556511	QD Score: 27.52864817
[053500/100000]	Cells: 419  Coverage: 0.15983582%		Max Fitness: 0.07778803	Mean Fitness: 0.06586382	Min Fitness: 0.05556511	QD Score: 27.59694226
[054000/100000]	Cells: 420  Coverage: 0.16021729%		Max Fitness: 0.07778803	Mean Fitness: 0.06594428	Min Fitness: 0.05556511	QD Score: 27.69659777
[054500/100000]	Cells: 424  Coverage: 0.16174316%		Max Fitness: 0.07778803	Mean Fitness: 0.06594489	Min Fitness: 0.05556511	QD Score: 27.96063201
[055000/100000]	Cells: 427  Coverage: 0.16288757%		Max Fitness: 0.07778803	Mean Fitness: 0.06595367	Min Fitness: 0.05556511	QD Score: 28.16221736
[055500/100000]	Cells: 430  Coverage: 0.16403198%		Max Fitness: 0.07778803	Mean Fitness: 0.06592690	Min Fitness: 0.05556511	QD Score: 28.34856556
[056000/100000]	Cells: 434  Coverage: 0.16555786%		Max Fitness: 0.07778803	Mean Fitness: 0.06588429	Min Fitness: 0.05556511	QD Score: 28.59377993
[056500/100000]	Cells: 436  Coverage: 0.16632080%		Max Fitness: 0.07778803	Mean Fitness: 0.06590025	Min Fitness: 0.05556511	QD Score: 28.73250915
[057000/100000]	Cells: 438  Coverage: 0.16708374%		Max Fitness: 0.07778803	Mean Fitness: 0.06587010	Min Fitness: 0.05556511	QD Score: 28.85110304
[057500/100000]	Cells: 439  Coverage: 0.16746521%		Max Fitness: 0.07778803	Mean Fitness: 0.06588675	Min Fitness: 0.05556511	QD Score: 28.92428328
[058000/100000]	Cells: 443  Coverage: 0.16899109%		Max Fitness: 0.07778803	Mean Fitness: 0.06589004	Min Fitness: 0.05556511	QD Score: 29.18928895
[058500/100000]	Cells: 445  Coverage: 0.16975403%		Max Fitness: 0.07778803	Mean Fitness: 0.06586105	Min Fitness: 0.05556511	QD Score: 29.30816514
[059000/100000]	Cells: 449  Coverage: 0.17127991%		Max Fitness: 0.07778803	Mean Fitness: 0.06584913	Min Fitness: 0.05556511	QD Score: 29.56625755
[059500/100000]	Cells: 452  Coverage: 0.17242432%		Max Fitness: 0.07778803	Mean Fitness: 0.06583272	Min Fitness: 0.05556511	QD Score: 29.75638744
[060000/100000]	Cells: 454  Coverage: 0.17318726%		Max Fitness: 0.07778803	Mean Fitness: 0.06581095	Min Fitness: 0.05556511	QD Score: 29.87817176
[060500/100000]	Cells: 456  Coverage: 0.17395020%		Max Fitness: 0.07778803	Mean Fitness: 0.06583617	Min Fitness: 0.05556511	QD Score: 30.02129410
[061000/100000]	Cells: 459  Coverage: 0.17509460%		Max Fitness: 0.07778803	Mean Fitness: 0.06580425	Min Fitness: 0.05556511	QD Score: 30.20415049
[061500/100000]	Cells: 467  Coverage: 0.17814636%		Max Fitness: 0.07778803	Mean Fitness: 0.06575671	Min Fitness: 0.05556511	QD Score: 30.70838140
[062000/100000]	Cells: 471  Coverage: 0.17967224%		Max Fitness: 0.07778803	Mean Fitness: 0.06577136	Min Fitness: 0.05556511	QD Score: 30.97831138
[062500/100000]	Cells: 473  Coverage: 0.18043518%		Max Fitness: 0.07778803	Mean Fitness: 0.06577772	Min Fitness: 0.05556511	QD Score: 31.11286101
[063000/100000]	Cells: 477  Coverage: 0.18196106%		Max Fitness: 0.07778803	Mean Fitness: 0.06578562	Min Fitness: 0.05556511	QD Score: 31.37974075
[063500/100000]	Cells: 479  Coverage: 0.18272400%		Max Fitness: 0.07778803	Mean Fitness: 0.06577311	Min Fitness: 0.05556511	QD Score: 31.50532150
[064000/100000]	Cells: 480  Coverage: 0.18310547%		Max Fitness: 0.07778803	Mean Fitness: 0.06580135	Min Fitness: 0.05556511	QD Score: 31.58465035
[064500/100000]	Cells: 487  Coverage: 0.18577576%		Max Fitness: 0.07778803	Mean Fitness: 0.06577066	Min Fitness: 0.05556511	QD Score: 32.03030948
[065000/100000]	Cells: 489  Coverage: 0.18653870%		Max Fitness: 0.07778803	Mean Fitness: 0.06575740	Min Fitness: 0.05556511	QD Score: 32.15536629
[065500/100000]	Cells: 492  Coverage: 0.18768311%		Max Fitness: 0.07778803	Mean Fitness: 0.06578202	Min Fitness: 0.05556511	QD Score: 32.36475586
[066000/100000]	Cells: 493  Coverage: 0.18806458%		Max Fitness: 0.07778803	Mean Fitness: 0.06580924	Min Fitness: 0.05556511	QD Score: 32.44395635
[066500/100000]	Cells: 495  Coverage: 0.18882751%		Max Fitness: 0.07778803	Mean Fitness: 0.06580223	Min Fitness: 0.05556511	QD Score: 32.57210253
[067000/100000]	Cells: 498  Coverage: 0.18997192%		Max Fitness: 0.07778803	Mean Fitness: 0.06579990	Min Fitness: 0.05556511	QD Score: 32.76834820
[067500/100000]	Cells: 500  Coverage: 0.19073486%		Max Fitness: 0.07778803	Mean Fitness: 0.06580692	Min Fitness: 0.05556511	QD Score: 32.90346198
[068000/100000]	Cells: 503  Coverage: 0.19187927%		Max Fitness: 0.07778803	Mean Fitness: 0.06580200	Min Fitness: 0.05556511	QD Score: 33.09840441
[068500/100000]	Cells: 507  Coverage: 0.19340515%		Max Fitness: 0.07778803	Mean Fitness: 0.06577302	Min Fitness: 0.05556511	QD Score: 33.34691901
[069000/100000]	Cells: 510  Coverage: 0.19454956%		Max Fitness: 0.07778803	Mean Fitness: 0.06575410	Min Fitness: 0.05556511	QD Score: 33.53459214
[069500/100000]	Cells: 512  Coverage: 0.19531250%		Max Fitness: 0.07778803	Mean Fitness: 0.06576921	Min Fitness: 0.05556511	QD Score: 33.67383317
[070000/100000]	Cells: 515  Coverage: 0.19645691%		Max Fitness: 0.07778803	Mean Fitness: 0.06575449	Min Fitness: 0.05556511	QD Score: 33.86356046
[070500/100000]	Cells: 517  Coverage: 0.19721985%		Max Fitness: 0.07778803	Mean Fitness: 0.06575344	Min Fitness: 0.05556511	QD Score: 33.99452653
[071000/100000]	Cells: 517  Coverage: 0.19721985%		Max Fitness: 0.07778803	Mean Fitness: 0.06578219	Min Fitness: 0.05556511	QD Score: 34.00939254
[071500/100000]	Cells: 519  Coverage: 0.19798279%		Max Fitness: 0.07778803	Mean Fitness: 0.06578629	Min Fitness: 0.05556511	QD Score: 34.14308213
[072000/100000]	Cells: 519  Coverage: 0.19798279%		Max Fitness: 0.07778803	Mean Fitness: 0.06578910	Min Fitness: 0.05556511	QD Score: 34.14454033
[072500/100000]	Cells: 521  Coverage: 0.19874573%		Max Fitness: 0.07778803	Mean Fitness: 0.06579770	Min Fitness: 0.05556511	QD Score: 34.28060024
[073000/100000]	Cells: 523  Coverage: 0.19950867%		Max Fitness: 0.07778803	Mean Fitness: 0.06580274	Min Fitness: 0.05556511	QD Score: 34.41483266
[073500/100000]	Cells: 524  Coverage: 0.19989014%		Max Fitness: 0.07778803	Mean Fitness: 0.06580882	Min Fitness: 0.05556511	QD Score: 34.48382278
[074000/100000]	Cells: 524  Coverage: 0.19989014%		Max Fitness: 0.07778803	Mean Fitness: 0.06581896	Min Fitness: 0.05556511	QD Score: 34.48913762
[074500/100000]	Cells: 525  Coverage: 0.20027161%		Max Fitness: 0.07778803	Mean Fitness: 0.06582589	Min Fitness: 0.05556511	QD Score: 34.55859234
[075000/100000]	Cells: 528  Coverage: 0.20141602%		Max Fitness: 0.07778803	Mean Fitness: 0.06583302	Min Fitness: 0.05556511	QD Score: 34.75983677
[075500/100000]	Cells: 529  Coverage: 0.20179749%		Max Fitness: 0.07778803	Mean Fitness: 0.06581995	Min Fitness: 0.05556511	QD Score: 34.81875184
[076000/100000]	Cells: 532  Coverage: 0.20294189%		Max Fitness: 0.07778803	Mean Fitness: 0.06584062	Min Fitness: 0.05556511	QD Score: 35.02720831
[076500/100000]	Cells: 534  Coverage: 0.20370483%		Max Fitness: 0.07778803	Mean Fitness: 0.06584072	Min Fitness: 0.05556511	QD Score: 35.15894679
[077000/100000]	Cells: 536  Coverage: 0.20446777%		Max Fitness: 0.07778803	Mean Fitness: 0.06584373	Min Fitness: 0.05556511	QD Score: 35.29223840
[077500/100000]	Cells: 540  Coverage: 0.20599365%		Max Fitness: 0.07778803	Mean Fitness: 0.06582378	Min Fitness: 0.05556511	QD Score: 35.54483999
[078000/100000]	Cells: 544  Coverage: 0.20751953%		Max Fitness: 0.07778803	Mean Fitness: 0.06582849	Min Fitness: 0.05556511	QD Score: 35.81069725
[078500/100000]	Cells: 546  Coverage: 0.20828247%		Max Fitness: 0.07778803	Mean Fitness: 0.06582563	Min Fitness: 0.05556511	QD Score: 35.94079328
[079000/100000]	Cells: 548  Coverage: 0.20904541%		Max Fitness: 0.07778803	Mean Fitness: 0.06582332	Min Fitness: 0.05556511	QD Score: 36.07117793
[079500/100000]	Cells: 551  Coverage: 0.21018982%		Max Fitness: 0.07778803	Mean Fitness: 0.06581264	Min Fitness: 0.05556511	QD Score: 36.26276602
[080000/100000]	Cells: 553  Coverage: 0.21095276%		Max Fitness: 0.07778803	Mean Fitness: 0.06582782	Min Fitness: 0.05556511	QD Score: 36.40278403
[080500/100000]	Cells: 555  Coverage: 0.21171570%		Max Fitness: 0.07778803	Mean Fitness: 0.06583566	Min Fitness: 0.05556511	QD Score: 36.53879047
[081000/100000]	Cells: 559  Coverage: 0.21324158%		Max Fitness: 0.07778803	Mean Fitness: 0.06581086	Min Fitness: 0.05556511	QD Score: 36.78827015
[081500/100000]	Cells: 563  Coverage: 0.21476746%		Max Fitness: 0.07778803	Mean Fitness: 0.06577585	Min Fitness: 0.05556511	QD Score: 37.03180141
[082000/100000]	Cells: 565  Coverage: 0.21553040%		Max Fitness: 0.07778803	Mean Fitness: 0.06580691	Min Fitness: 0.05556511	QD Score: 37.18090292
[082500/100000]	Cells: 571  Coverage: 0.21781921%		Max Fitness: 0.07778803	Mean Fitness: 0.06578569	Min Fitness: 0.05556511	QD Score: 37.56362731
[083000/100000]	Cells: 574  Coverage: 0.21896362%		Max Fitness: 0.07778803	Mean Fitness: 0.06578652	Min Fitness: 0.05556511	QD Score: 37.76146299
[083500/100000]	Cells: 578  Coverage: 0.22048950%		Max Fitness: 0.07778803	Mean Fitness: 0.06578597	Min Fitness: 0.05556511	QD Score: 38.02428802
