[000500/100000]	Cells: 8  Coverage: 0.00305176%		Max Fitness: 0.06749703	Mean Fitness: 0.06642341	Min Fitness: 0.06548962	QD Score: 0.53138726
[010500/100000]	Cells: 139  Coverage: 0.05302429%		Max Fitness: 0.07639351	Mean Fitness: 0.06634504	Min Fitness: 0.05684899	QD Score: 9.22196120
[011000/100000]	Cells: 144  Coverage: 0.05493164%		Max Fitness: 0.07639351	Mean Fitness: 0.06640650	Min Fitness: 0.05684899	QD Score: 9.56253562
[011500/100000]	Cells: 150  Coverage: 0.05722046%		Max Fitness: 0.07639351	Mean Fitness: 0.06640925	Min Fitness: 0.05684899	QD Score: 9.96138704
[012000/100000]	Cells: 156  Coverage: 0.05950928%		Max Fitness: 0.07639351	Mean Fitness: 0.06633502	Min Fitness: 0.05684899	QD Score: 10.34826292
[012500/100000]	Cells: 159  Coverage: 0.06065369%		Max Fitness: 0.07639351	Mean Fitness: 0.06625442	Min Fitness: 0.05684899	QD Score: 10.53445199
[013000/100000]	Cells: 162  Coverage: 0.06179810%		Max Fitness: 0.07639351	Mean Fitness: 0.06630283	Min Fitness: 0.05684899	QD Score: 10.74105766
[013500/100000]	Cells: 164  Coverage: 0.06256104%		Max Fitness: 0.07639351	Mean Fitness: 0.06628975	Min Fitness: 0.05684899	QD Score: 10.87151902
[014000/100000]	Cells: 166  Coverage: 0.06332397%		Max Fitness: 0.07639351	Mean Fitness: 0.06628120	Min Fitness: 0.05684899	QD Score: 11.00267994
[014500/100000]	Cells: 175  Coverage: 0.06675720%		Max Fitness: 0.07639351	Mean Fitness: 0.06619624	Min Fitness: 0.05684899	QD Score: 11.58434224
[015000/100000]	Cells: 179  Coverage: 0.06828308%		Max Fitness: 0.07639351	Mean Fitness: 0.06621203	Min Fitness: 0.05684899	QD Score: 11.85195316
[015500/100000]	Cells: 182  Coverage: 0.06942749%		Max Fitness: 0.07639351	Mean Fitness: 0.06623744	Min Fitness: 0.05684899	QD Score: 12.05521340
[016000/100000]	Cells: 190  Coverage: 0.07247925%		Max Fitness: 0.07639351	Mean Fitness: 0.06613609	Min Fitness: 0.05684899	QD Score: 12.56585638
[016500/100000]	Cells: 193  Coverage: 0.07362366%		Max Fitness: 0.07639351	Mean Fitness: 0.06612875	Min Fitness: 0.05684899	QD Score: 12.76284905
[017000/100000]	Cells: 201  Coverage: 0.07667542%		Max Fitness: 0.07639351	Mean Fitness: 0.06607001	Min Fitness: 0.05684899	QD Score: 13.28007104
[017500/100000]	Cells: 205  Coverage: 0.07820129%		Max Fitness: 0.07639351	Mean Fitness: 0.06607834	Min Fitness: 0.05684899	QD Score: 13.54605923
[018000/100000]	Cells: 206  Coverage: 0.07858276%		Max Fitness: 0.07639351	Mean Fitness: 0.06613730	Min Fitness: 0.05684899	QD Score: 13.62428413
[018500/100000]	Cells: 214  Coverage: 0.08163452%		Max Fitness: 0.07639351	Mean Fitness: 0.06602397	Min Fitness: 0.05678233	QD Score: 14.12913035
[019000/100000]	Cells: 218  Coverage: 0.08316040%		Max Fitness: 0.07639351	Mean Fitness: 0.06610707	Min Fitness: 0.05678233	QD Score: 14.41134064
[019500/100000]	Cells: 222  Coverage: 0.08468628%		Max Fitness: 0.07639351	Mean Fitness: 0.06604992	Min Fitness: 0.05678195	QD Score: 14.66308209
[020000/100000]	Cells: 228  Coverage: 0.08697510%		Max Fitness: 0.07639351	Mean Fitness: 0.06613501	Min Fitness: 0.05678195	QD Score: 15.07878198
[020500/100000]	Cells: 229  Coverage: 0.08735657%		Max Fitness: 0.07639351	Mean Fitness: 0.06615737	Min Fitness: 0.05678195	QD Score: 15.15003662
[021000/100000]	Cells: 231  Coverage: 0.08811951%		Max Fitness: 0.07639351	Mean Fitness: 0.06612989	Min Fitness: 0.05678195	QD Score: 15.27600461
[021500/100000]	Cells: 232  Coverage: 0.08850098%		Max Fitness: 0.07639351	Mean Fitness: 0.06615511	Min Fitness: 0.05678195	QD Score: 15.34798599
[022000/100000]	Cells: 238  Coverage: 0.09078979%		Max Fitness: 0.07639351	Mean Fitness: 0.06611635	Min Fitness: 0.05678195	QD Score: 15.73569065
[022500/100000]	Cells: 241  Coverage: 0.09193420%		Max Fitness: 0.07639351	Mean Fitness: 0.06608853	Min Fitness: 0.05678195	QD Score: 15.92733578
[023000/100000]	Cells: 244  Coverage: 0.09307861%		Max Fitness: 0.07639351	Mean Fitness: 0.06604199	Min Fitness: 0.05678195	QD Score: 16.11424447
[023500/100000]	Cells: 248  Coverage: 0.09460449%		Max Fitness: 0.07639351	Mean Fitness: 0.06604042	Min Fitness: 0.05678195	QD Score: 16.37802521
[024000/100000]	Cells: 254  Coverage: 0.09689331%		Max Fitness: 0.07639351	Mean Fitness: 0.06608922	Min Fitness: 0.05678195	QD Score: 16.78666154
[024500/100000]	Cells: 257  Coverage: 0.09803772%		Max Fitness: 0.07639351	Mean Fitness: 0.06605745	Min Fitness: 0.05678195	QD Score: 16.97676341
[025000/100000]	Cells: 261  Coverage: 0.09956360%		Max Fitness: 0.07639351	Mean Fitness: 0.06605524	Min Fitness: 0.05678195	QD Score: 17.24041886
[025500/100000]	Cells: 262  Coverage: 0.09994507%		Max Fitness: 0.07639351	Mean Fitness: 0.06609852	Min Fitness: 0.05678195	QD Score: 17.31781335
[026000/100000]	Cells: 264  Coverage: 0.10070801%		Max Fitness: 0.07639351	Mean Fitness: 0.06610831	Min Fitness: 0.05678195	QD Score: 17.45259395
[026500/100000]	Cells: 267  Coverage: 0.10185242%		Max Fitness: 0.07663499	Mean Fitness: 0.06613846	Min Fitness: 0.05678195	QD Score: 17.65896777
[027000/100000]	Cells: 269  Coverage: 0.10261536%		Max Fitness: 0.07663499	Mean Fitness: 0.06615625	Min Fitness: 0.05678195	QD Score: 17.79603086
[027500/100000]	Cells: 271  Coverage: 0.10337830%		Max Fitness: 0.07663499	Mean Fitness: 0.06615495	Min Fitness: 0.05678195	QD Score: 17.92799192
[028000/100000]	Cells: 274  Coverage: 0.10452271%		Max Fitness: 0.07663499	Mean Fitness: 0.06622062	Min Fitness: 0.05678195	QD Score: 18.14445050
[028500/100000]	Cells: 279  Coverage: 0.10643005%		Max Fitness: 0.07663499	Mean Fitness: 0.06617842	Min Fitness: 0.05678195	QD Score: 18.46377833
[029000/100000]	Cells: 280  Coverage: 0.10681152%		Max Fitness: 0.07663499	Mean Fitness: 0.06625001	Min Fitness: 0.05678195	QD Score: 18.55000180
[029500/100000]	Cells: 281  Coverage: 0.10719299%		Max Fitness: 0.07663499	Mean Fitness: 0.06627215	Min Fitness: 0.05678195	QD Score: 18.62247286
[030000/100000]	Cells: 282  Coverage: 0.10757446%		Max Fitness: 0.07663499	Mean Fitness: 0.06627345	Min Fitness: 0.05678195	QD Score: 18.68911246
[030500/100000]	Cells: 285  Coverage: 0.10871887%		Max Fitness: 0.07663499	Mean Fitness: 0.06622165	Min Fitness: 0.05678195	QD Score: 18.87316905
[031000/100000]	Cells: 288  Coverage: 0.10986328%		Max Fitness: 0.07663499	Mean Fitness: 0.06620787	Min Fitness: 0.05678195	QD Score: 19.06786602
[031500/100000]	Cells: 292  Coverage: 0.11138916%		Max Fitness: 0.07663499	Mean Fitness: 0.06617023	Min Fitness: 0.05678195	QD Score: 19.32170737
[032000/100000]	Cells: 295  Coverage: 0.11253357%		Max Fitness: 0.07663499	Mean Fitness: 0.06612246	Min Fitness: 0.05678195	QD Score: 19.50612487
[032500/100000]	Cells: 297  Coverage: 0.11329651%		Max Fitness: 0.07663499	Mean Fitness: 0.06614119	Min Fitness: 0.05678195	QD Score: 19.64393248
[033000/100000]	Cells: 299  Coverage: 0.11405945%		Max Fitness: 0.07663499	Mean Fitness: 0.06611847	Min Fitness: 0.05678195	QD Score: 19.76942196
[033500/100000]	Cells: 300  Coverage: 0.11444092%		Max Fitness: 0.07663499	Mean Fitness: 0.06610774	Min Fitness: 0.05678195	QD Score: 19.83232163
[034000/100000]	Cells: 301  Coverage: 0.11482239%		Max Fitness: 0.07663499	Mean Fitness: 0.06609410	Min Fitness: 0.05678195	QD Score: 19.89432266
[034500/100000]	Cells: 304  Coverage: 0.11596680%		Max Fitness: 0.07663499	Mean Fitness: 0.06610284	Min Fitness: 0.05678195	QD Score: 20.09526393
[035000/100000]	Cells: 306  Coverage: 0.11672974%		Max Fitness: 0.07663499	Mean Fitness: 0.06609722	Min Fitness: 0.05678195	QD Score: 20.22574977
[035500/100000]	Cells: 307  Coverage: 0.11711121%		Max Fitness: 0.07663499	Mean Fitness: 0.06611287	Min Fitness: 0.05678195	QD Score: 20.29665125
[036000/100000]	Cells: 309  Coverage: 0.11787415%		Max Fitness: 0.07663499	Mean Fitness: 0.06609577	Min Fitness: 0.05678195	QD Score: 20.42359407
[036500/100000]	Cells: 312  Coverage: 0.11901855%		Max Fitness: 0.07663499	Mean Fitness: 0.06608054	Min Fitness: 0.05678195	QD Score: 20.61712980
[037000/100000]	Cells: 314  Coverage: 0.11978149%		Max Fitness: 0.07663499	Mean Fitness: 0.06608922	Min Fitness: 0.05678195	QD Score: 20.75201447
[037500/100000]	Cells: 316  Coverage: 0.12054443%		Max Fitness: 0.07663499	Mean Fitness: 0.06609751	Min Fitness: 0.05678195	QD Score: 20.88681217
[038000/100000]	Cells: 318  Coverage: 0.12130737%		Max Fitness: 0.07663499	Mean Fitness: 0.06609268	Min Fitness: 0.05678195	QD Score: 21.01747186
[038500/100000]	Cells: 321  Coverage: 0.12245178%		Max Fitness: 0.07663499	Mean Fitness: 0.06610014	Min Fitness: 0.05678195	QD Score: 21.21814399
[039000/100000]	Cells: 325  Coverage: 0.12397766%		Max Fitness: 0.07663499	Mean Fitness: 0.06609089	Min Fitness: 0.05678195	QD Score: 21.47954022
[039500/100000]	Cells: 331  Coverage: 0.12626648%		Max Fitness: 0.07663499	Mean Fitness: 0.06604131	Min Fitness: 0.05576952	QD Score: 21.85967458
[040000/100000]	Cells: 333  Coverage: 0.12702942%		Max Fitness: 0.07663499	Mean Fitness: 0.06603944	Min Fitness: 0.05576952	QD Score: 21.99113223
[040500/100000]	Cells: 335  Coverage: 0.12779236%		Max Fitness: 0.07663499	Mean Fitness: 0.06606272	Min Fitness: 0.05576952	QD Score: 22.13101175
[041000/100000]	Cells: 342  Coverage: 0.13046265%		Max Fitness: 0.07663499	Mean Fitness: 0.06599358	Min Fitness: 0.05576952	QD Score: 22.56980451
[041500/100000]	Cells: 343  Coverage: 0.13084412%		Max Fitness: 0.07663499	Mean Fitness: 0.06598703	Min Fitness: 0.05576952	QD Score: 22.63354973
[042000/100000]	Cells: 344  Coverage: 0.13122559%		Max Fitness: 0.07663499	Mean Fitness: 0.06600241	Min Fitness: 0.05576952	QD Score: 22.70482784
[042500/100000]	Cells: 344  Coverage: 0.13122559%		Max Fitness: 0.07663499	Mean Fitness: 0.06600481	Min Fitness: 0.05576952	QD Score: 22.70565330
[043000/100000]	Cells: 344  Coverage: 0.13122559%		Max Fitness: 0.07663499	Mean Fitness: 0.06602403	Min Fitness: 0.05576952	QD Score: 22.71226486
[043500/100000]	Cells: 347  Coverage: 0.13237000%		Max Fitness: 0.07663499	Mean Fitness: 0.06597581	Min Fitness: 0.05576952	QD Score: 22.89360537
[044000/100000]	Cells: 347  Coverage: 0.13237000%		Max Fitness: 0.07663499	Mean Fitness: 0.06598660	Min Fitness: 0.05576952	QD Score: 22.89735145
[044500/100000]	Cells: 351  Coverage: 0.13389587%		Max Fitness: 0.07663499	Mean Fitness: 0.06595895	Min Fitness: 0.05576952	QD Score: 23.15159202
[045000/100000]	Cells: 352  Coverage: 0.13427734%		Max Fitness: 0.07663499	Mean Fitness: 0.06594807	Min Fitness: 0.05576952	QD Score: 23.21371920
[045500/100000]	Cells: 356  Coverage: 0.13580322%		Max Fitness: 0.07663499	Mean Fitness: 0.06594901	Min Fitness: 0.05576952	QD Score: 23.47784773
[046000/100000]	Cells: 356  Coverage: 0.13580322%		Max Fitness: 0.07663499	Mean Fitness: 0.06595558	Min Fitness: 0.05576952	QD Score: 23.48018684
[046500/100000]	Cells: 361  Coverage: 0.13771057%		Max Fitness: 0.07663499	Mean Fitness: 0.06595888	Min Fitness: 0.05576952	QD Score: 23.81115449
[047000/100000]	Cells: 363  Coverage: 0.13847351%		Max Fitness: 0.07663499	Mean Fitness: 0.06595778	Min Fitness: 0.05576952	QD Score: 23.94267511
[047500/100000]	Cells: 368  Coverage: 0.14038086%		Max Fitness: 0.07663499	Mean Fitness: 0.06599477	Min Fitness: 0.05576952	QD Score: 24.28607544
[048000/100000]	Cells: 370  Coverage: 0.14114380%		Max Fitness: 0.07663499	Mean Fitness: 0.06596537	Min Fitness: 0.05576952	QD Score: 24.40718735
[048500/100000]	Cells: 372  Coverage: 0.14190674%		Max Fitness: 0.07663499	Mean Fitness: 0.06595194	Min Fitness: 0.05576952	QD Score: 24.53412053
[049000/100000]	Cells: 375  Coverage: 0.14305115%		Max Fitness: 0.07663499	Mean Fitness: 0.06594561	Min Fitness: 0.05576952	QD Score: 24.72960401
[049500/100000]	Cells: 376  Coverage: 0.14343262%		Max Fitness: 0.07663499	Mean Fitness: 0.06594979	Min Fitness: 0.05576952	QD Score: 24.79712038
[050000/100000]	Cells: 380  Coverage: 0.14495850%		Max Fitness: 0.07663499	Mean Fitness: 0.06593788	Min Fitness: 0.05576952	QD Score: 25.05639409
[050500/100000]	Cells: 382  Coverage: 0.14572144%		Max Fitness: 0.07663499	Mean Fitness: 0.06598596	Min Fitness: 0.05576952	QD Score: 25.20663606
[051000/100000]	Cells: 384  Coverage: 0.14648438%		Max Fitness: 0.07663499	Mean Fitness: 0.06599307	Min Fitness: 0.05576952	QD Score: 25.34133955
[051500/100000]	Cells: 388  Coverage: 0.14801025%		Max Fitness: 0.07663499	Mean Fitness: 0.06595947	Min Fitness: 0.05576952	QD Score: 25.59227247
[052000/100000]	Cells: 389  Coverage: 0.14839172%		Max Fitness: 0.07663499	Mean Fitness: 0.06598024	Min Fitness: 0.05576952	QD Score: 25.66631432
[052500/100000]	Cells: 392  Coverage: 0.14953613%		Max Fitness: 0.07663499	Mean Fitness: 0.06597231	Min Fitness: 0.05576952	QD Score: 25.86114595
[053000/100000]	Cells: 393  Coverage: 0.14991760%		Max Fitness: 0.07706368	Mean Fitness: 0.06601979	Min Fitness: 0.05576952	QD Score: 25.94577755
[053500/100000]	Cells: 399  Coverage: 0.15220642%		Max Fitness: 0.07706368	Mean Fitness: 0.06600213	Min Fitness: 0.05576952	QD Score: 26.33485185
[054000/100000]	Cells: 399  Coverage: 0.15220642%		Max Fitness: 0.07706368	Mean Fitness: 0.06601518	Min Fitness: 0.05576952	QD Score: 26.34005763
[054500/100000]	Cells: 401  Coverage: 0.15296936%		Max Fitness: 0.07706368	Mean Fitness: 0.06600125	Min Fitness: 0.05576952	QD Score: 26.46650032
[055000/100000]	Cells: 404  Coverage: 0.15411377%		Max Fitness: 0.07706368	Mean Fitness: 0.06599089	Min Fitness: 0.05576952	QD Score: 26.66032141
[055500/100000]	Cells: 406  Coverage: 0.15487671%		Max Fitness: 0.07706368	Mean Fitness: 0.06598980	Min Fitness: 0.05576952	QD Score: 26.79185895
[056000/100000]	Cells: 408  Coverage: 0.15563965%		Max Fitness: 0.07706368	Mean Fitness: 0.06596987	Min Fitness: 0.05576952	QD Score: 26.91570580
[056500/100000]	Cells: 410  Coverage: 0.15640259%		Max Fitness: 0.07706368	Mean Fitness: 0.06594080	Min Fitness: 0.05576952	QD Score: 27.03572892
[057000/100000]	Cells: 411  Coverage: 0.15678406%		Max Fitness: 0.07706368	Mean Fitness: 0.06593178	Min Fitness: 0.05576952	QD Score: 27.09795955
[057500/100000]	Cells: 413  Coverage: 0.15754700%		Max Fitness: 0.07706368	Mean Fitness: 0.06594554	Min Fitness: 0.05576952	QD Score: 27.23550733
[058000/100000]	Cells: 415  Coverage: 0.15830994%		Max Fitness: 0.07706368	Mean Fitness: 0.06594917	Min Fitness: 0.05576952	QD Score: 27.36890636
[058500/100000]	Cells: 415  Coverage: 0.15830994%		Max Fitness: 0.07706368	Mean Fitness: 0.06595414	Min Fitness: 0.05576952	QD Score: 27.37096839
[059000/100000]	Cells: 419  Coverage: 0.15983582%		Max Fitness: 0.07706368	Mean Fitness: 0.06595207	Min Fitness: 0.05576952	QD Score: 27.63391714
[059500/100000]	Cells: 421  Coverage: 0.16059875%		Max Fitness: 0.07706368	Mean Fitness: 0.06594974	Min Fitness: 0.05576952	QD Score: 27.76483977
[060000/100000]	Cells: 423  Coverage: 0.16136169%		Max Fitness: 0.07706368	Mean Fitness: 0.06594331	Min Fitness: 0.05576952	QD Score: 27.89402093
[060500/100000]	Cells: 424  Coverage: 0.16174316%		Max Fitness: 0.07817175	Mean Fitness: 0.06596260	Min Fitness: 0.05576952	QD Score: 27.96814263
[061000/100000]	Cells: 426  Coverage: 0.16250610%		Max Fitness: 0.07817175	Mean Fitness: 0.06595794	Min Fitness: 0.05576952	QD Score: 28.09808069
[061500/100000]	Cells: 427  Coverage: 0.16288757%		Max Fitness: 0.07817175	Mean Fitness: 0.06594969	Min Fitness: 0.05576952	QD Score: 28.16051813
[062000/100000]	Cells: 427  Coverage: 0.16288757%		Max Fitness: 0.07817175	Mean Fitness: 0.06594969	Min Fitness: 0.05576952	QD Score: 28.16051813
[062500/100000]	Cells: 430  Coverage: 0.16403198%		Max Fitness: 0.07817175	Mean Fitness: 0.06593053	Min Fitness: 0.05576952	QD Score: 28.35012735
[063000/100000]	Cells: 431  Coverage: 0.16441345%		Max Fitness: 0.07817175	Mean Fitness: 0.06592936	Min Fitness: 0.05576952	QD Score: 28.41555413
[063500/100000]	Cells: 434  Coverage: 0.16555786%		Max Fitness: 0.07817175	Mean Fitness: 0.06593283	Min Fitness: 0.05576952	QD Score: 28.61484763
[064000/100000]	Cells: 437  Coverage: 0.16670227%		Max Fitness: 0.07817175	Mean Fitness: 0.06590344	Min Fitness: 0.05576952	QD Score: 28.79980466
[064500/100000]	Cells: 439  Coverage: 0.16746521%		Max Fitness: 0.07817175	Mean Fitness: 0.06589811	Min Fitness: 0.05576952	QD Score: 28.92926855
[065000/100000]	Cells: 443  Coverage: 0.16899109%		Max Fitness: 0.07817175	Mean Fitness: 0.06592567	Min Fitness: 0.05576952	QD Score: 29.20507313
[065500/100000]	Cells: 443  Coverage: 0.16899109%		Max Fitness: 0.07817175	Mean Fitness: 0.06593438	Min Fitness: 0.05576952	QD Score: 29.20893157
[066000/100000]	Cells: 444  Coverage: 0.16937256%		Max Fitness: 0.07817175	Mean Fitness: 0.06594528	Min Fitness: 0.05576952	QD Score: 29.27970266
[066500/100000]	Cells: 446  Coverage: 0.17013550%		Max Fitness: 0.07817175	Mean Fitness: 0.06596261	Min Fitness: 0.05576952	QD Score: 29.41932392
[067000/100000]	Cells: 448  Coverage: 0.17089844%		Max Fitness: 0.07817175	Mean Fitness: 0.06591569	Min Fitness: 0.05310673	QD Score: 29.53023119
[067500/100000]	Cells: 450  Coverage: 0.17166138%		Max Fitness: 0.07817175	Mean Fitness: 0.06592122	Min Fitness: 0.05310673	QD Score: 29.66455070
[068000/100000]	Cells: 456  Coverage: 0.17395020%		Max Fitness: 0.07817175	Mean Fitness: 0.06589317	Min Fitness: 0.05310673	QD Score: 30.04728395
[068500/100000]	Cells: 458  Coverage: 0.17471313%		Max Fitness: 0.07817175	Mean Fitness: 0.06587766	Min Fitness: 0.05310673	QD Score: 30.17196897
[069000/100000]	Cells: 459  Coverage: 0.17509460%		Max Fitness: 0.07817175	Mean Fitness: 0.06587385	Min Fitness: 0.05310673	QD Score: 30.23609924
[069500/100000]	Cells: 461  Coverage: 0.17585754%		Max Fitness: 0.07817175	Mean Fitness: 0.06586961	Min Fitness: 0.05310673	QD Score: 30.36589136
[070000/100000]	Cells: 462  Coverage: 0.17623901%		Max Fitness: 0.07817175	Mean Fitness: 0.06587740	Min Fitness: 0.05310673	QD Score: 30.43535805
[070500/100000]	Cells: 465  Coverage: 0.17738342%		Max Fitness: 0.07817175	Mean Fitness: 0.06588998	Min Fitness: 0.05310673	QD Score: 30.63884045
[071000/100000]	Cells: 466  Coverage: 0.17776489%		Max Fitness: 0.07817175	Mean Fitness: 0.06589766	Min Fitness: 0.05310673	QD Score: 30.70830751
[071500/100000]	Cells: 469  Coverage: 0.17890930%		Max Fitness: 0.07817175	Mean Fitness: 0.06591940	Min Fitness: 0.05310673	QD Score: 30.91620076
[072000/100000]	Cells: 471  Coverage: 0.17967224%		Max Fitness: 0.07817175	Mean Fitness: 0.06589713	Min Fitness: 0.05310673	QD Score: 31.03755054
[072500/100000]	Cells: 473  Coverage: 0.18043518%		Max Fitness: 0.07817175	Mean Fitness: 0.06587080	Min Fitness: 0.05310673	QD Score: 31.15688704
[073000/100000]	Cells: 477  Coverage: 0.18196106%		Max Fitness: 0.07817175	Mean Fitness: 0.06591485	Min Fitness: 0.05310673	QD Score: 31.44138440
[073500/100000]	Cells: 480  Coverage: 0.18310547%		Max Fitness: 0.07817175	Mean Fitness: 0.06589483	Min Fitness: 0.05310673	QD Score: 31.62952001
[074000/100000]	Cells: 481  Coverage: 0.18348694%		Max Fitness: 0.07817175	Mean Fitness: 0.06588873	Min Fitness: 0.05310673	QD Score: 31.69248061
[074500/100000]	Cells: 481  Coverage: 0.18348694%		Max Fitness: 0.07817175	Mean Fitness: 0.06589847	Min Fitness: 0.05310673	QD Score: 31.69716636
[075000/100000]	Cells: 484  Coverage: 0.18463135%		Max Fitness: 0.07817175	Mean Fitness: 0.06589714	Min Fitness: 0.05310673	QD Score: 31.89421392
[075500/100000]	Cells: 485  Coverage: 0.18501282%		Max Fitness: 0.07817175	Mean Fitness: 0.06590870	Min Fitness: 0.05310673	QD Score: 31.96571814
[076000/100000]	Cells: 488  Coverage: 0.18615723%		Max Fitness: 0.07817175	Mean Fitness: 0.06589427	Min Fitness: 0.05310673	QD Score: 32.15640207
[076500/100000]	Cells: 492  Coverage: 0.18768311%		Max Fitness: 0.07817175	Mean Fitness: 0.06585141	Min Fitness: 0.05310673	QD Score: 32.39889222
[077000/100000]	Cells: 492  Coverage: 0.18768311%		Max Fitness: 0.07817175	Mean Fitness: 0.06586667	Min Fitness: 0.05310673	QD Score: 32.40640035
[077500/100000]	Cells: 493  Coverage: 0.18806458%		Max Fitness: 0.07817175	Mean Fitness: 0.06585894	Min Fitness: 0.05310673	QD Score: 32.46845737
[078000/100000]	Cells: 498  Coverage: 0.18997192%		Max Fitness: 0.07817175	Mean Fitness: 0.06581502	Min Fitness: 0.05310673	QD Score: 32.77588188
[078500/100000]	Cells: 498  Coverage: 0.18997192%		Max Fitness: 0.07817175	Mean Fitness: 0.06581768	Min Fitness: 0.05310673	QD Score: 32.77720550
[079000/100000]	Cells: 499  Coverage: 0.19035339%		Max Fitness: 0.07817175	Mean Fitness: 0.06584205	Min Fitness: 0.05310673	QD Score: 32.85518179
[079500/100000]	Cells: 501  Coverage: 0.19111633%		Max Fitness: 0.07817175	Mean Fitness: 0.06583763	Min Fitness: 0.05310673	QD Score: 32.98465017
[080000/100000]	Cells: 502  Coverage: 0.19149780%		Max Fitness: 0.07817175	Mean Fitness: 0.06586302	Min Fitness: 0.05310673	QD Score: 33.06323447
[080500/100000]	Cells: 503  Coverage: 0.19187927%		Max Fitness: 0.07817175	Mean Fitness: 0.06586696	Min Fitness: 0.05310673	QD Score: 33.13108234
[081000/100000]	Cells: 503  Coverage: 0.19187927%		Max Fitness: 0.07817175	Mean Fitness: 0.06586998	Min Fitness: 0.05310673	QD Score: 33.13260094
[081500/100000]	Cells: 505  Coverage: 0.19264221%		Max Fitness: 0.07817175	Mean Fitness: 0.06585359	Min Fitness: 0.05310673	QD Score: 33.25606054
[082000/100000]	Cells: 506  Coverage: 0.19302368%		Max Fitness: 0.07817175	Mean Fitness: 0.06586587	Min Fitness: 0.05310673	QD Score: 33.32813088
[082500/100000]	Cells: 507  Coverage: 0.19340515%		Max Fitness: 0.07817175	Mean Fitness: 0.06586332	Min Fitness: 0.05310673	QD Score: 33.39270476
[083000/100000]	Cells: 507  Coverage: 0.19340515%		Max Fitness: 0.07817175	Mean Fitness: 0.06586332	Min Fitness: 0.05310673	QD Score: 33.39270476
[083500/100000]	Cells: 510  Coverage: 0.19454956%		Max Fitness: 0.07817175	Mean Fitness: 0.06586000	Min Fitness: 0.05310673	QD Score: 33.58860068
